Id,Relevance,Ref,Version,Lang,Content,Field,Score
41,--,"Mishneh Torah, Slaves 1:2",Wikisource Mishneh Torah,he,כבר ביארנו שאין האשה נמכרת בגניבתה וכן אינה מוכרת את עצמה ואינה קונה לא עבד עברי ולא עבד כנעני מפני החשד ואין הגר נקנה בעבד עברי שנאמר ושב אל משפחתו מי שיש לו משפחה.,ngram,31.572239
42,--,Haamek Davar on Exodus 21:2:2,"Sefer Torat Elohim, Vilna 1879",he,"עבד עברי. ולא כתיב ישראל. דמסתמא הוא אדם זול ביותר ואין עליו אלא שם עברי כמש״כ לעיל ה׳ ג׳:
",ngram,30.749355
43,--,Bartenura on Mishnah Kiddushin 1:2:1,On Your Way,he,"עבד עברי נקנה בכסף. דכתיב (ויקרא כ״ד) מכסף מקנתו, מלמד שהוא נקנה בכסף:",hebmorph-standard,102.70784
44,--,Rashi on Kiddushin 27a:13:1,Vilna Edition,he,כסף ושטר - קונין עבד עברי בפרקין ילפינן לעיל (דף יד:):,hebmorph-standard,119.913
45,--,"Kessef Mishneh on Mishneh Torah, Slaves 3:8:1",Torat Emet 363,he,"עבד עברי כהן אינו נרצע וכו'. ברייתא שם (דף כ''א) ופרק על אלו מומין (דף ל''ז): 
",hebmorph-standard,95.7864
46,--,"Mishneh Torah, Positive Mitzvot 232",Mishneh Torah,he,"לדון בעבד עברי כהלכותיו, שנאמר: ""כי תקנה עבד עברי"" (שמות כא,ב).",hebmorph-standard,111.44766
47,--,"Kessef Mishneh on Mishneh Torah, Slaves 1:9:1",Torat Emet 363,he,"כל עבד עברי וכו' עד כקונה אדון לעצמו. פירקא קמא דקידושין (דף כ'): 
",hebmorph-standard,96.5165
48,--,Kiddushin 28a:6,William Davidson Edition - Aramaic,he,אלא אמר רבא הישבע לי שלא נמכרת לי בעבד עברי האי טענתא מעלייתא היא ממונא אית ליה גביה רבא לטעמיה דאמר רבא עבד עברי גופו קנוי,hebmorph-standard,99.84022
49,--,Rashi on Kiddushin 21a:18:1,Vilna Edition,he,ועבד עברי - הנמכר לישראל דלא כתיב ביה גאולת קרובים:,hebmorph-standard,97.88093
50,--,Tosefta Sotah 2:8,Tosefta Sota - Machon Mamre,he," בל תשחית ועל בל תטמא למתים משא""כ באשה האיש נידון [בן] סורר ומורה ואין האשה נדונית בן סורר ומורה האיש מעטף ומספר [והאשה מעטפת ואין מספרת] האיש נמכר ונשנה ואין האשה נמכרת ונשנית האיש נמכר עבד עברי ואין האשה נמכרת [עבד עברי] האיש נרצע ואין האשה נרצעת האיש קונה עבד עברי ואין האשה קונה עבד עברי. ",hebmorph-standard,112.15268
51,--,Arakhin 25b:15,Wikisource Talmud Bavli,he,משום דעבד עברי מהאי פירכא נמי הוא דנפקא ליה,aggresive-ngram,41.902306
52,--,Bava Kamma 113b:6,Wikisource Talmud Bavli,he,"א""ל אביי עבד עברי הפקעת הלוואתו הוא רבא לטעמיה דאמר רבא עבד עברי גופו קנוי",hebmorph-standard,168.57777
53,--,Kiddushin 20b:7,Wikisource Talmud Bavli,he,(סימן עבד בית חצאי' בית עבד קרובים) בעא מיניה רב הונא בר חיננא מרב ששת עבד עברי הנמכר לעובד כוכבים נגאל לחצאין או אינו נגאל לחצאין,ngram,30.802483
54,--,"Mishneh Torah, Slaves 1:10",Wikisource Mishneh Torah,he,אין אמה העבריה נוהגת ולא עבד עברי נוהג אלא בזמן שהיובל נוהג בין עבד עברי שמוכר עצמו בין זה שמכרוהו בית דין וכבר ביארנו מתי בטלו היובלות.,hebmorph-standard,114.059006
55,--,Ibn Ezra on Exodus 5:3:1,On Your Way,he,ויאמרו. זה השם הוא אלהי העברים שהיו יודעים והוא אברהם הנקרא עברי. ויצחק בנו. ויעקב ובניו. כאשר אפרש בפסוק כי תקנה עבד עברי,infreq,27.117496
56,--,Gittin 65a:5,William Davidson Edition - Aramaic,he,ואמה העבריה בזמן הזה מי איכא והתניא אין עבד עברי נוהג אלא בזמן שהיובל נוהג אלא בעציץ שאינו נקוב דרבנן,hebmorph-standard,94.09387
57,--,Rashi on Kiddushin 27a:5:2,Vilna Edition,he,כסף ושטר - קונין עבד עברי בפרקין ילפינן לעיל (דף יד:):,hebmorph-standard,119.87917
58,n,Genesis 41:12,Tanach with Nikkud,he,ושם אתנו נער עברי עבד לשר הטבחים ונספר־לו ויפתר־לנו את־חלמתינו איש כחלמו פתר,ngram,32.58423
59,--,Arakhin 29a:54,Wikisource Talmud Bavli,he,אין עבד עברי נוהג אלא בזמן שהיובל נוהג שנאמר,hebmorph-standard,135.27925
60,--,"Chizkuni, Genesis 31:41:1",Chizkuni,he,ושש שנים בצאנך כדין עבד עברי.,hebmorph-standard,145.04378
61,--,Rashi on Arakhin 30b:3:1,Wikisource Rashi,he,איכא למדרשינהו - הני קראי דעבד עברי:,aggresive-ngram,45.23387
62,--,Kiddushin 21b:13,Wikisource Talmud Bavli,he,"איבעיא להו  עבד עברי כהן מהו שימסור לו רבו שפחה כנענית  חידוש הוא לא שנא כהנים ול""ש ישראל",hebmorph-standard,94.695465
63,--,Mekhilta d'Rabbi Yishmael 21:2:2,Mekhilta -- Wikisource,he,"כי תקנה עבד עברי בבן ישראל הכתוב מדבר, או אינו אלא בעבדו של עברי, ומה אני מקיים והתנחלתם אותם לבניכם אחריכם וגו'- בנלקח מן הנכרי, אבל בנלקח מישראל שומע אני שיהא עובד שש ויוצא בשביעית תלמוד לומר כי",ngram,29.308323
64,--,"Mishneh Torah, Slaves 3:8",Wikisource Mishneh Torah,he,עבד עברי כהן אינו נרצע מפני שנעשה בעל מום והרי הוא אומר ושב אל משפחתו לחזקה שהיה בה ואינו שב לשררה שהיה בה.,original,17.259071
65,--,Bava Metzia 71a:16,William Davidson Edition - Aramaic,he,עבד עברי צניע לה עבד כנעני פריץ לה,hebmorph-standard,142.75157
66,--,"Sefer Hamitzvot of Rasag, Positive Commandments 62","Sefer Hamitzvot L'Rasag, Warsaw, 1914",he,ובהם תחפיש עבד עברי הנלקח.,hebmorph-standard,187.9583
67,--,"Mishneh Torah, Negative Mitzvot 257",Wikisource Mishneh Torah,he,"שלא לעבוד בעבד עברי כעבודת עבד, שנאמר ""לא תעבד בו עבודת עבד"" (ויקרא כה, לט).",ngram,33.00841
68,--,Rashi on Zevachim 82b:25:2,Wikisource Rashi,he,קנין שנים - עבד עברי שעתיד לצאת בשביעית:,hebmorph-standard,145.04378
69,--,Arakhin 30a:59,Wikisource Talmud Bavli,he,ואין לי אלא עבד עברי הנמכר לעובד כוכבים שנגאל וידו על העליונה נמכר לישראל מנין,hebmorph-standard,107.40473
70,--,Bava Metzia 71a:11,William Davidson Edition - Aramaic,he,אמר מר ולא לך אלא לגר שנאמר לגר למימרא דגר קני עבד עברי ורמינהי אין הגר נקנה בעבד עברי ואין אשה וגר קונין עבד עברי,hebmorph-standard,131.83124
71,--,Rashi on Bava Metzia 71a:12:2,Vilna Edition,he,גמירי דמיקני קני - הנקנה בעבד עברי. קונה בעבד עברי:,hebmorph-standard,97.76158
72,--,Tosefta Eiruvin 6:8,Tosefta Eruvin,he,עבד עברי ומי שחציו עבד וחציו בן חורין יוצאין [בשל] עצמן עבד של שני שותפין יוצא [בעירוב] שניהן מהלך בצפון [בעירובו של זה בדרום ובדרום בעירובו] של זה בצפון ואם מיצעו את התחום אל יזוז ממקומו קטן שצריך לאמו יוצא בעירוב אמו ושאין צריך לאמו [מערבים עליו מזון שתי סעודות בעירובי תחומין].,aggresive-ngram,16.115742
73,--,Mishnah Kiddushin 1:2,Torat Emet 357,he,"עבד עברי נקנה בכסף ובשטר, וקונה את עצמו בשנים וביובל ובגרעון כסף. יתרה עליו אמה העבריה, שקונה את עצמה בסימנין. הנרצע נקנה ברציעה, וקונה את עצמו ביובל ובמיתת האדון: 
",hebmorph-standard,99.315636
74,--,"Mishneh Torah, Negative Mitzvot 233",Wikisource Mishneh Torah,he,"שלא לשלח עבד עברי ריקם כשייצא חופשי, שנאמר ""לא תשלחנו, ריקם"" (דברים טו,יג).",hebmorph-standard,95.7864
75,--,Rashi on Kiddushin 21a:16:3,Vilna Edition,he,ועבד עברי - הנמכר לישראל דלא כתיב ביה גאולת קרובים:,hebmorph-standard,98.506744
76,--,"Kessef Mishneh on Mishneh Torah, Slaves 4:10:2",Torat Emet 363,he,"וכן עבד עברי. מהיקשא דכי ימכר לך אחיך העברי או העבריה: 
",hebmorph-standard,95.9304
77,--,Rashi on Kiddushin 21a:16:1,Vilna Edition,he,"מה ת""ל - בעבד עברי הנמכר לעובד כוכבים:",aggresive-ngram,44.86148
78,--,"Kessef Mishneh on Mishneh Torah, Slaves 4:6:2",Torat Emet 363,he,"וכן עבד עברי וכו'. אף על פי שלא מצאתי כן בפירוש אפשר ללמדו מדאיתקש עברי לעבריה וכמוזכר לעיל: 
",ngram,31.720125
