Id,Relevance,Ref,Version,Lang,Content,Field,Score
54,--,Rashi on Numbers 15:31:1,On Your Way,he,"דבר ה'. אזהרת עבודה זרה מפי הגבורה, והשאר מפי משה: ",hebmorph-standard,111.60718
55,--,Kiddushin 58a:8,William Davidson Edition - Aramaic,he,ונילף מינה משום דהוה עבודה זרה ושביעית שני כתובים הבאים כאחד וכל שני כתובים הבאים כאחד אין מלמדין,original,21.666859
56,--,"Mishneh Torah, Ritual Slaughter 4:12",Torat Emet 363,he,"וגדר גדול גדרו בדבר שאפלו עכו''ם שאינו עובד עבודה זרה שחיטתו נבלה: 
",original,22.551132
57,--,Rashi on Leviticus 4:8:2,On Your Way,he,החטאת. להביא שעירי עבודה זרה לכליות ולחלבים ויותרת:,hebmorph-standard,98.30719
58,--,Rashi on Leviticus 20:5:3,On Your Way,he,"לזנות אחרי המלך. לרבות שאר עבודה זרה שעבדה בכך, ואפלו אין זו עבודתה:
",ngram,36.10481
59,--,Rashi on Leviticus 25:38:3,On Your Way,he,"להיות לכם לאלהים. שכל הדר בארץ ישראל אני לו לאלהים, וכל היוצא ממנה כעובד עבודה זרה:
",original,22.818138
60,--,Sforno on Deuteronomy 4:28:1,Sforno on Deuteronomy -- Daat,he,"ועבדתם-שם אלהים. 'ישראל שבחוצה לארץ, עובדי עבודה זרה בטהרה הם' (עבודה זרה ח, א). ",hebmorph-standard,119.375305
61,--,Mishnah Shabbat 9:1,Torat Emet 357,he,"אמר רבי עקיבא, מנין לעבודת כוכבים שמטמאה במשא כנדה, שנאמר (ישעיה ל) תזרם כמו דוה, צא תאמר לו, מה נדה מטמאה במשא, אף עבודה זרה מטמאה במשא: 
",original,22.0353
62,--,Mishnah Avodah Zarah 5:12,"Mishnah, ed. Romm, Vilna 1913",he,הלוקח כלי תשמיש מן העובדי כוכבים. את שדרכו להטביל יטביל. להגעיל. יגעיל. ללבן באור. ילבן באור. השפוד. והאסכלה. מלבנן באור. הסכין. שפה. והיא טהורה: נשלמה מסכת עבודה זרה,original,22.126951
63,--,Rashi on Genesis 3:12:1,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,he,אשר נתתה עמדי כאן כפר בטובה (עבודה זרה ה):,hebmorph-standard,111.58375
64,--,Rashi on Deuteronomy 12:2:1,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,he,"אבד תאבדון. אבּד ואחר כּך תּאבּדוּן! מכּאן לעוֹקר ע""ז שׁצּריך לשׁרשׁ אחריה (עבודה זרה מ""ה):",hebmorph-standard,91.65383
65,--,Metzudat Zion on Judges 8:33:1,On Your Way,he,"בעל ברית. שם עבודה זרה מה:

",hebmorph-standard,112.920555
66,--,Rashi on Genesis 35:2:2,On Your Way,he,והטהרו. מעבודה זרה:,aggresive-ngram,108.12171
67,--,Metzudat Zion on I Samuel 31:10:1,On Your Way,he,עשתרות. שם עבודה זרה מה:,hebmorph-standard,131.03372
68,--,Kitzur Baal Haturim on Exodus 32:18:1,On Your Way,he,קול ענות אנכי שומע בגימ' שנהרג חור ועבדו עבודה זרה:,hebmorph-standard,94.3677
69,--,Bava Batra 129b:11,William Davidson Edition - Aramaic,he,והלכתא כל תוך כדי דבור כדבור דמי לבר מעבודה זרה,aggresive-ngram,89.12758
70,--,Rashi on Leviticus 6:21:3,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,he,"ומרק ושטף. לפלוֹט את בּליעתוֹ, אבל כּלי חרס למּדך הכּתוּב כּאן שׁאינוֹ יוֹצא מידי דפיוֹ לעוֹלם (עבודה זרה ל""ד):",original,22.672966
71,--,Rashi on Genesis 24:31:1,On Your Way,he,"פניתי הבית. מעבודה זרה:
",aggresive-ngram,113.12797
72,--,Kiddushin 20b:1,William Davidson Edition - Aramaic,he,זה הנמכר לעבודה זרה עצמה,aggresive-ngram,105.93939
73,--,Bartenura on Mishnah Avodah Zarah 3:7:15,On Your Way,he,"גדעו. לשם עבודה זרה, לעבוד הגידולים שיגדלו בו מעתה:",hebmorph-standard,94.3677
74,--,Bartenura on Mishnah Sanhedrin 7:6:1,On Your Way,he,אחד העובד. עבודה זרה בדבר שדרך עבודתו בכך:,hebmorph-standard,94.100464
75,--,Rashi on Temurah 15b:22:1,WikiSource Rashi,he,כי אקרבינהו - להנך שעירי עבודה זרה בימי עזרא:,hebmorph-standard,93.59552
76,--,Yevamot 103b:19,William Davidson Edition - Aramaic,he,אמר רבא הלכתא אחד סנדל המוסגר ואחד סנדל שמוחלט ואחד סנדל של עבודה זרה לא תחלוץ ואם חלצה חליצתה כשרה של תקרובת עבודה זרה,hebmorph-standard,108.308075
77,--,Rashi on II Kings 5:18:1,On Your Way,he,בית רמון . שם עבודה זרה :,hebmorph-standard,132.11478
78,--,Berakhot 54a:1,William Davidson Edition - Aramaic,he,מתני׳ הרואה מקום שנעשו בו נסים לישראל אומר ברוך שעשה נסים לאבותינו במקום הזה מקום שנעקרה ממנו עבודה זרה אומר ברוך שעקר עבודה זרה מארצנו,hebmorph-standard,114.626816
79,--,Metzudat Zion on Judges 2:13:1,On Your Way,he,"לבעל ולעשתרות. שמות עבודה זרה:
",hebmorph-standard,131.03372
80,--,Chagigah 6b:5,William Davidson Edition - Aramaic,he,שבטו של לוי שלא עבדו עבודה זרה הן הקריבו אותה,hebmorph-standard,104.94811
81,--,Taanit 22b:2,William Davidson Edition - Aramaic,he,מאי אלהים אשר עמי אמר רב יהודה אמר רב זו עבודה זרה אמר הואיל וקא בטח בעבודה זרה יכילנא ליה,hebmorph-standard,100.567
82,--,"Mishneh Torah, Other Sources of Defilement 6:6",Torat Emet 363,he,"המכניס ראשו ורבו לבית עבודה זרה נטמא כנוגע. וכן כלי חרס שהכניס אוירו לבית עבודה זרה נטמא. ספסלים וקתדראות שהכניס רבן לבית עבודה זרה טמאים וכלן ראשון לטמאה: 
",hebmorph-standard,121.84702
83,--,"Mishneh Torah, Other Sources of Defilement 6:7",Torat Emet 363,he,"תקרבת עבודה זרה מטמאה במגע ובמשא כנבלה ושעורה בכזית. כל דבר שמקריבין לה בין בשר בין שאר אכלים ומשקין הכל כנבלה שהכתוב קראן (תהילים קו כח) ""זבחי מתים"". ואף על פי שאין תקרבת עבודה זרה של אכלין בטלין",hebmorph-standard,96.482605
