Id,Relevance,Ref,Version,Lang,Content,Field,Score
17,,Havot Yair 9:3,"Chavot Yair, Lemberg, 1896",he," מה איכא למימר דלא נזכר שום חילוק אלא ע""כ תאמר דמ""מ טעם המצוה הוא (ובכה""ג אמרו רז""ל בברכות פ""ב די""ד בהלל ומגילה מה שיפסיק וכו' או דלמא פרסומא ניסא עדיף ואין חילוק בין יחיד לציבור) לפרסם הנס רק שבצבור",aggresive-ngram,4.586167
18,,"Abarbanel on Torah, Leviticus 7:11:1","Torah Commentary of Yitzchak Abarbanel, Warsaw 1862",he,מספר לחמי התודה ועם זה נשיב גם כן למה הבדיל השם שלמי תודה להיותם נאכלים ליום ולילה ושאר השלמים נאכלים לשני ימים ולילה אחד כמו שמבואר בפרשה. כי הנה היה זה כדי לפרסם הנס וזה שהבעל שלמי תודה כשהוא רואה,aggresive-ngram,9.8678255
19,,Ralbag Esther 9:22:1,"Perush al Hamesh Megillot, Konigsberg, 1860",he,ימי משתה ושמחה. והנה הענין ביום משתה ושמחה היה לפרסם הנס. ולפי שבא התחלתו ע״י משתה בעזר הצור רצו לפרסם זה הענין שיהיה יום משתה וזה אמנם הוא לאכול ולשתות לשובע ואולם יקרא משתה מפני קביעות הסעודה על,aggresive-ngram,23.022198
20,n,Malbim on Psalms 38:19:2,On Your Way,he,"עוני אגיד,  אני עצמי מפרסם עוני ומפרסם ",aggresive-ngram,7.237883
21,n,Malbim Beur Hamilot on Proverbs 20:6:1,Malbim on Proverbs--Wikisource,he,"יקרא. יכריז ויפרסם.
",aggresive-ngram,6.974372
22,,Havot Yair 11:1,"Chavot Yair, Lemberg, 1896",he," תדיר מאחר שגם אח""כ יש בו פרסום נס. מ""מ לא נדחו דברינו לומר שלא שייך מעלה כלל בקדימה בפרסומא ניסא. דודאי יש בזה צד מעלה ועדיפות אף להקדים כמו מעלת תדיר ומקודש דיש קפידה בקדימה ואיחור מצד מעלתן. ולולי כי",hebmorph-standard,1.6855611
23,,Or HaChaim on Leviticus 14:7:1,On Your Way,he," שיש באכילת מצה, כי הרבה פעמים אדם אוכל פתו מצה מה שאין כן מעשה סוכה שיש פרסום גדול. ובפסח גם כן בחינה אחרת יש בו שהוא יותר פרסום הנס בעתו ובזמנו שהוא בט''ו בניסן, ויבא חכם שתהיה לו הסברא להגדיל פרסום",hebmorph-standard,17.325
24,n,Rashi on Shabbat 23a:2:1,Vilna Edition,he,היו באותו הנס - שגזרו יוונים על כל בתולות הנשואות להיבעל לטפסר תחלה ועל יד אשה נעשה הנס:,infreq,9.261562
25,,"Beit Yosef, Orach Chaim 423:3:1","Tur Orach Chaim, Vilna, 1923",he," התינוקות ובקשו רחמים מן השמים ובטלה הגזירה אמרו חכמים שבאותו הדור לא נבטל שלא לאומרה בקדושה כלל כדי שיתפרסם הנס לדורות אלא נקבע אותה בתפלת המוספין ובתפלת נעילה שאין שם ק""ש כלל וכן מנהג בשתי ישיבות עכ""ל: ",aggresive-ngram,19.891874
26,,Ramban on Exodus 13:16:1,On Your Way,he,", הכל בגזרת עליון כאשר הזכרתי כבר (בראשית יז א, ולעיל ו ב) ויתפרסמו הנסים הנסתרים בענין הרבים כאשר יבא ביעודי התורה בענין הברכות והקללות, כמו שאמר הכתוב (דברים כט כג-כד) ואמרו כל הגוים על מה עשה ה' ככה",aggresive-ngram,11.375581
27,,Yachin on Mishnah Kelim 19:19:1,"Mishnah, ed. Romm, Vilna 1913",he,"קושרין את הפסחים דאע""ג דפסח דורות אין צריך שיהיה מקחו מבעשור לחדש [כפסחים צ""ו א'] אפ""ה לזכר יציאת מצרים נוהגין וותיקין לקנות גם פסח דורות בעשור לחודש. וכדי לפרסם הנס קשרוהו באותן הימים בהחבל היוצא מהמטה. שיראוהו כל הבא אל הבית. מה שלא הי' אפשר אם הכניסוהו ברפת [ואף דבל""ז היה צריך עכ""פ ביקור ד' ימים [כסוכה מ""ב א'] עכ""פ היה סגי כשנתבקר ד' ימים אצל המוכר]:",aggresive-ngram,5.6985397
28,n,Metzudat Zion on Jeremiah 33:9:1,On Your Way,he,לשם. ענין פרסום:,ngram,22.664892
29,,Mishnah Berurah 219:6,On Your Way,he,(ו) בפני עשרה - עם בעל הנס:,infreq,11.453124
30,n,"Guide for the Perplexed, Part 3 45:6","Moreh Nevuchim, translated by Ibn Tibon",he,"וכבר ידעת פרסום עבודת 'פעור' בזמנים ההם אשר היתה בגלוי הערוה - ומפני זה ציוה ה'כוהנים' לעשות מכנסים ""לכסות בשר ערוה"" בעת ה'עבודה' ושלא יעלה ל'מזבח' עם כל זה במעלות - ""אשר לא תגלה ערותך עליו"":",ngram,10.8794
31,,Malbim on Psalms 22:23:1,On Your Way,he,"אספרה שמך לאחי,  משם אספר תוקף הנס, והנה בהודאת הנס כתיב וירוממוהו בקהל עם ובמושב זקנים יהללוהו, ופי' חז''ל שצריך לאודויי באפי עשרה שהוא קהל, ותרי מנייהו רבנן שהוא מושב זקנים, שההודאה צריכה פרסום וזה ע''י קהל עם וע''י מתרומם, וצריכה הכרה והתבוננות שזה ע''י הרבנן ועל ידם מתהלל, ואמר פה ",ngram,21.006594
32,,"Bach, Orach Chaim 145:1:1","Tur Orach Chaim, Vilna, 1923",he," ע""י קטן כיון שאין נוהגים לתרגם ואפשר דבזמן רבינו היו נוהגים לתרגם הפטורת של פסח ועצרת כדי לפרסם הנס של פסח ומתן תורה ואע""פ שכל השנה לא היו מתרגמין כלל באלו י""ט היו מתרגמין וכו' התוס' בפרק הקורא עומד",aggresive-ngram,26.871523
33,,Yachin on Mishnah Chagigah 3:68:1,"Mishnah, ed. Romm, Vilna 1913",he," דולק כל היום מעשה גם הי' משום שהיה בו מדת שמן רק כבחבריו [כספ""ג דתמיד]. ולפי שלא הי' מצוה, רק שאסור לכבותו, כדי לפרסם הנס, לפיכך הי' יכול לטול הנר מהמנורה ולהושיבו במקום אחר עד שיטביל המנורה. ואף למ""ד דנרות קבועין במנורה [כמנחות דפ""ח ב'] והכי קיי""ל עכ""פ כשנטמא המנורה, מסתמא לא דלק בנס]:",aggresive-ngram,4.815612
34,,Rashba on Megillah 5a:1,"Gerlitz edition, published by Oraita",he," בית רבי משום דברוב עם הדרת מלך, ומהאי טעמא נמי ראוי שיתקנו לבני  הכפרים הקדמה ליום הכניסה כדי שיקראוה ברבים ויהא שם פרסום הנס יותר אבל  שיהו צריכין לטרוח ולחזר לא. ורב אסי סבר דהקדמת הכפרים ובני",aggresive-ngram,17.084637
35,,"Sefer Mitzvot Gadol, Volume Two, Laws of Chanukah 1","Munkatch, 1901",he,שצריך ליתן שמן בנר כדי שתהא דולקת והולכת עד שתכלה רגל מן השוק א״ר יצחק [בתוס׳ שם] שנהגו העם כלשון ראשון אי נמי שמא אין אנו צריכין לשיעור מאחר שאין אנו מדליקין כי אם בפנים ואין כאן פרסום נס אלא לבני הבית,hebmorph-standard,2.4245677
36,,"Beit Yosef, Orach Chaim 671:10:1","Tur Orach Chaim, Vilna, 1923",he," כדקאמר רבינא משמיה דרבא וגם איכא פירסום הנס טפי כשהיא למטה דדבר העשוי לאור אין דרך להניחה כ""כ למטה וכן כתב בפי' רבינו חננאל ומצוה להניחה למטה מי' עכ""ל וכן פסק סמ""ק וסמ""ג והרי""ף והרמב""ם השמיטו הא דמצוה",aggresive-ngram,18.56613
37,,"Beit Yosef, Orach Chaim 671:1:1","Tur Orach Chaim, Vilna, 1923",he,"ויען כי אירע הנס בנרות תקנו להדליק נרות בכל לילה כדי להזכיר הנס פשוט בפרק מדליקין (כא.): וצריך כל אדם ליזהר בהם מאד ואפי' עני המתפרנס מן הצדקה שואל או מוכר כסותו ולוקח שמן להדליקן כ""כ הרמב""ם וכתב ה""ה דהיינו מדתנן בפ' ע""פ (צט:) שאפילו עני שבישראל אל יפחתו לו מארבע כוסות של יין וטעמא משום פירסומי ניסא: ",infreq,15.788686
38,,"Ben Ish Hai, Khanukkah 30",On Your Way,he,"אות כח 
ירבה בסעודת שבת של חנוכה יותר משאר שבתות, וכ""ש אם חל בו ר""ח ג""כ, וכן ירבה בר""ח טבת שהוא בתוך ימי חנוכה בשביל פרסום הנס, ומנהגינו להדליק שמן למאור לכבוד נשמת רבי מאיר בעל הנס זיע""א ביום ר""ח",aggresive-ngram,6.9792576
39,,Ralbag on I Samuel 17:49:1,On Your Way,he,"והנה הכהו דוד במצחו במקום שהיה מגולה באופן שטבעה האבן במצחו ונפל כמו מת ארצה על פניו ואחר השלים דוד עם חניתו להמיתו רץ במרוצה ובחרב הפלשתי בעצמה כרת בה את ראשו כדי שיתפרסם ענין מיתתו ויתפרסם גם כן הנס לישראל ולזה הביא דוד את ראש הפלשתי לירושלים :
",aggresive-ngram,9.189834
40,,Ralbag Esther 1:1:2,"Perush al Hamesh Megillot, Konigsberg, 1860",he,"ידענו שזאת המגלה נכתבה ברוח הקודש ולזה נכתבה בין הכתובים ברוח הקודש והנה נכתבה לפרסם דבר הנס הנפלא אשר בעבורו קבלו עליהם ישראל לקיים את ימי הפורים ועם זה השלימו הספור לבאר איך סבב זה מסבב הסבות להשגחה על ישראל:
",aggresive-ngram,9.630568
41,n,Malbim on Ezekiel 37:18:2,On Your Way,he,"מה אלה לך ע''מ מורה הנס הזה, וכלל סימן העצים?
",hebmorph-standard,7.198171
42,n,Metzudat Zion on Zephaniah 3:19:6,On Your Way,he,"לשם. ר״ל לפרסום שם טוב:
",ngram,10.641254
43,,Havot Yair 70:2,"Chavot Yair, Lemberg, 1896",he," ופי' רש""י פדיון הבן ותוס' בשם ר""ת סעודה שעושין ביום שנולד בן זכר וכ' רש""ל דמכאן מוכח דכל סעודה שאדם עושה שלא בדרך מריעות ושמחה אלא כדי ליתן שבח והודיה למקום או כדי לפרסם הנס הוי סעודת מצוה כי גם לפי'",aggresive-ngram,4.9831605
44,n,Metzudat Zion on Isaiah 24:18:1,On Your Way,he,הנס. ענין בריחה:,infreq,15.270832
45,n,Metzudat David on Jeremiah 37:5:2,On Your Way,he,את שמעס. את פרסום גבורתם:,ngram,20.475542
46,n,Ikar Tosafot Yom Tov on Mishnah Ketubot 2:10:3,On Your Way,he,"גמרא. כלומר, ואע''ג דקיימא לן דאין הולכין בממון אחר הרוב, כיון דאיכא רובא והוא דבר של פרסום, גילוי מלתא בעלמא הוא. הר''נ:",original,4.039029
47,,Ralbag Esther 9:28:1,"Perush al Hamesh Megillot, Konigsberg, 1860",he,והימים האלו נזכרים ונעשים בכל דור ודור. הנה זאת הזכירה אינה בלב כי הוא בלתי אפשר שנתמיד לזכור כל זה אבל היא זכירה בפה ע״ד אמרו זכור את יום השבת וכן הענין באמרו וזכרם לא יסוף מזרעם. ולפי שפרסום הנס הזה,aggresive-ngram,27.501427
48,n,B'Mareh HaBazak Part Seven 18:16,B'Mareh HaBazak Machon Eretz Hemdah,he," ברורה"" (סי' קנג ס""ק כט, בשם שו""ת הרשב""א א סי' תריז), ומה שכתבנו שבמקום נוכחות אנשי הקהילה מספיק פרסום, כן כתב הרמ""א (שם סע' ז).",aggresive-ngram,6.8941045
49,,Kol Bo 44:20,Kol Bo 1547 Venice Unknown Publisher,he,ונהגו כל המקומות להדליק נר חנוכה בבית הכנס׳ להוציא מי שאינו בקי ושאינו זריז בזאת גם כי הוא הדור המצות  ופרסום הנס וזכר למקדש. ויש מקומות שאין חוששין סמוך לפתח אלא לפני ההיכל. והמנהג להדליק נר חנוכה בבית הכנסת בין תפלת המנחה לתפלת ערבית. ובערב שבת מדליקין קודם תפלת המנחה ועד שלא יתפלל הקהל ובמוצאי שבת מדליקין אחר סדר קדושה וקדיש קודם שיבדילו על הכוס והראב״ד ז״ל חולק על זה המנהג כמו שכתבנו.,aggresive-ngram,5.6985397
50,n,Malbim on Jeremiah 48:19:2,On Your Way,he,הנס או נקבה אשר,infreq,15.307872
51,n,Sanhedrin 61b:3,Wikisource Talmud Bavli,he,ומתני' כאן ביחיד הניסת כאן ברבים הניסתים,hebmorph-standard,8.139506
52,,"Tur HaAroch, Leviticus 26:11:1","Perush al ha-Torah, Hanover, 1838",he,ארץ כי שם ה' נקרא עליך ויראו ממך והפוך אלה יהיה בקללות בעונשי הארץ שאמר והיו שמיכם כברזל ועונשי החולי כמו שאמר וחלאים רעים ונאמנים שיקולל המאכל והמשתה ויחליא ויתפרסם הנס בהיותו תמיד בכולם ועל כן כתיב,aggresive-ngram,9.303474
53,,Malbim on I Samuel 16:2:5,On Your Way,he,"ישמע שאול ירצה להרגני ואצטרך לנס פרטי בעבור עצמי שזה לא טוב בעיני, וגם יוכל להיות שמ''ש איך אלך הוא שאלה לדעת על איזה אופן ילך אם בפרסום ובדרך הניסיי מהיות זה צורך אל השליחות לחזק מלכות בית דוד, או בצנעה כי אין צורך בפרסום ובנס, ובזה הלא אם ישמע שאול והרגני ואצטרך נס מיוחד לצרכי : ",hebmorph-standard,27.708559
54,,Chidushei Agadot on Taanit 25a:7,Vilna Edition,he,"עד  שיצאו אמה לכאן כו'. גם זה לפרסם הנס דגם מי שלא ידע ולא שמע מזה הנס כשיראה בבית זה שנשתנה מבתים אחרים להיות בו אמה מכאן כו' ישאל עליו ויגידו לו הנס והכי משמע דמייתי עלה הא דפלימו אני ראיתי וכו' וא""ל בית זה שקירה כו': ",aggresive-ngram,37.213898
55,,Chidushei Agadot on Taanit 25a:5,Vilna Edition,he,היה  דולק כל היום כו'. לא היה צריך לה לדלוק אלא בליל שבת משום שלום בית אבל היה דולק כל היום לפרסם הנס לרבים ביום גם שבאו להדליק ממנו נר למצות הבדלה:,aggresive-ngram,46.498493
56,n,Malbim on I Samuel 16:2:3,On Your Way,he," לצורך השליחות, וכן היה ה' משלחהו על זה האופן שילך בפרסום וימשחהו לעיני כל ישראל, לא היה מתירא כי היה נכון לבו בטוח כי יצילהו ה', אבל אחר שפה לא היה הכוונה שילך בפרסום, ושיחזק שליחותו על ידי נס, ואם כן",ngram,16.178017
57,,Mishnah Berurah 670:9,On Your Way,he,"(ט) ואז הוי סעודת מצוה - ר""ל בצרוף זה וכ""פ הרש""ל והב""ח כהיש אומרים וכתב הרש""ל שכל שעושה כדי ליתן שבח למקום או לפרסם הנס או המצוה הכל סעודת מצוה:",aggresive-ngram,45.86167
58,,"Beit Yosef, Orach Chaim 671:18:1","Tur Orach Chaim, Vilna, 1923",he,"ומ""ש שמניחין נר חנוכה בבה""כ נראה שתקנו כן מפני האורחים שאין להם בית להדליק בו כמו שתקנו קידוש בבכה""נ משום אורחים דאכלו ושתו בבי כנישתא וכ""כ הכלבו וכתב טעם אחר שהוא כדי לפרסם הנס בפני כל העם ולסדר",aggresive-ngram,27.833431
59,n,Metzudat David on Song of Songs 4:13:3,On Your Way,he,"כפרים עם נרדים. פרסום שמותם נתפשט למרחוק כריח כפרים עם נרדים, שההרכבה ההיא מעלה ריח ערב ונודף למרחוק והנמשל הוא לאחדים עם המשל:
",hebmorph-exact,4.241503
60,n,Metzudat David on II Chronicles 6:32:1,On Your Way,he,"למען שמך. בעבור פרסום שמך:
",ngram,20.778326
61,n,Rambam Mishnah Oktzin 3:4:3,Vilna Edition,he,"ועדל. צמח מפורסם: 
",aggresive-ngram,6.974372
62,,B'Mareh HaBazak Part Four 64:9,B'Mareh HaBazak Machon Eretz Hemdah -- Vol. 4,he,"1 שו""ע אורח חיים (סי' תרעא סע' ז). וב""בית יוסף"" כתב שהטעם שמדליקים נרות-חנוכה בבית-הכנסת הוא מפני האורחים שאין להם בית להדליק בו, וכן כתב ה""כלבו"". וכתב עוד טעם אחר - כדי לפרסם הנס בפני העם ולסדר",aggresive-ngram,5.6405983
63,,Metzudat David on Habakkuk 3:10:3,On Your Way,he,נתן תהום קולו. עומק מי הבאר השמיע קולו לפרסם הנס ר״ל על ידו נודע הנס:,aggresive-ngram,74.427795
64,n,Malbim on Psalms 103:1:3,On Your Way,he,"יברכו את שם קדשו,  כי הגוף החומרי לא ישיג את ה' בעצמו כמו שתשיגהו הנפש הרוחניית, רק כשומע את שמו מרחוק, ויברך את פרסום שמו מרחוק :
",original,4.0848846
65,n,Metzudat David on Isaiah 41:5:1,On Your Way,he,ראו איים. יושבי האיים ראו הנס שעשיתי לאברהם ופחדו גם השוכנים בקצות הארץ חרדו בשמעם הנס:,infreq,10.584642
66,n,Metzudat David on Micah 5:5:2,On Your Way,he,בפתחיה. ר״ל ינהיגום בפרסום בפתחי שערי העיר:,ngram,9.105484
67,,B'Mareh HaBazak Part Four 64:12,B'Mareh HaBazak Machon Eretz Hemdah -- Vol. 4,he,"4 ""מור וקציעה"" (סי' תרעא) וסברתו - שאין פרסום הנס אלא בעשרה, ובפחות מזה ידליק בלא ברכה. וב""ילקוט יוסף"" (ח""ה, מועדים, עמ' 204 סע' יח) נקט למעשה שאין לברך משום דהוי ספק ברכות להקל, וכן כתב ב""כף החיים"" (סי' תרעא ס""ק עב וס""ק עח).",aggresive-ngram,7.895193
68,n,"Prisha, Yoreh Deah 234:81:1","Tur Yoreh Deah, Vilna, 1923",he," אא""כ מצא ג' מקובצים דכיון שא""צ לחזור אחריהם אין כאן פרסום גדול: ",ngram,11.332446
69,,Kol Bo 44:5,Kol Bo 1547 Venice Unknown Publisher,he,ולא יניחנה למעלה מכ׳ אמה לפי שאין העין שולטת בו ולא יהיה בזה פרסום הנס ואם הדליקה למעלה מכ׳ אמה ובא להשפילה צריך לכבותה ואח״כ להדליקה במקו׳ הראוי לפי שההדלקה עושה מצוה.,aggresive-ngram,9.966321
70,,Yachin on Mishnah Arakhin 2:31:1,"Mishnah, ed. Romm, Vilna 1913",he,"ובשמנה ימי החג של סוכות שגומרין בהן בכל יום את ההלל, מדחלוקין בקרבנותיהן. משא""כ פסח. מיהו אנן שגומרין ההלל גם בחנוכה, היינו כדי לפרסם הנס שנעשה אז. והא דלא חשיב נמי חליל של שואבה, דהיינו כששואבין מים",aggresive-ngram,4.834799
71,n,Metzudat David on Isaiah 64:1:2,On Your Way,he,להודיע. ר״ל לא בצדקותינו כ״א להודיע פרסום שמך אל צריך הם המכחישים בה׳:,ngram,11.332446
72,n,Malbim on Psalms 83:6:3,On Your Way,he,"שעליך ברית יכרתו,  שתכלית ביאת כולם הוא עליך, שמקנאים על פרסום אלהותך בעולם ע''י ישראל, וזה התכלית המיוחד לכולם, ומפרש שהלא באו
",hebmorph-exact,4.096241
73,n,Metzudat David on Amos 5:10:1,On Your Way,he,שנאו. והם עכ״ז שנאו בשער את הנביא המוכיח ר״ל אף בשער העיר במקום פרסום המה מראים שנאה על המוכיח:,ngram,10.389163
74,,Metzudat David on Psalms 116:14:1,On Your Way,he,"נדרי. הנדרים שנדרתי בעת צרה אשלם עתה נגד כל עמו לפרסם הנס:
",aggresive-ngram,74.427795
75,n,Metzudat David on Jeremiah 32:20:3,On Your Way,he,ותעשה לך שם. פרסום לשבח:,ngram,20.475542
76,,Ralbag on I Samuel 30:25:1,On Your Way,he,"והנה שמה דוד לחק ולמשפט בישראל . שיחלקו כלם בשלל עד היום הזה ולפרסם הנס אשר עשה הש''י לדוד ולנדיבותו שלח מן השלל לזקני יהודה לרעהו בכל המקומות הנזכרים פה :

",aggresive-ngram,45.835716
77,,Kitzur Shulkhan Aruch Yalkut Yosef 1:652:10,Kitzur Shulkhan Aruch Yalkut Yosef - Torat Emet 357,he,", ויש שמסדרים את הנרות בין מזרח למערב, ויש שמסדרים את הנרות בין צפון לדרום, ונהרא נהרא ופשטיה. ונוהגים להניחם בבית הכנסת במקום גבוה לפרסום הנס. [ילקו""י מועדים עמו' רד]. 
",aggresive-ngram,5.696227
78,,"Bach, Orach Chaim 690:13:1","Tur Orach Chaim, Vilna, 1923",he,בו ביום על כל יחיד ויחיד קורין אותה אפי' ביחיד דהכל קורין בו ואיכא פרסום נס שלא בזמנה כגון כפרים המקדימין ליום הכניסה אין קורין אותה אלא בי' דבעינן פרסומי ניסא ורב אסי אמר בין בזמנה ובין שלא בזמנה מצוה,hebmorph-standard,10.023099
79,,"Ralbag Esther, Benefits 51","Perush al Hamesh Megillot, Konigsberg, 1860",he,מקרא מגלה והיה ראוי להיות כן מפני פרסום הנס הלא תראה כמה מצות סדרה התורה מפני פרסום כח יציאת מצרים. והנה קריאתה לפרזים היא בארבעה עשר ולמוקפים חומה בחמשה עשר ולפי שזאת הקריאה היתה לפרסם הנס תקנו חכמים,aggresive-ngram,4.6032467
80,,Kol Bo 45:12,Kol Bo 1547 Venice Unknown Publisher,he,אין קורין בצבור במגלה הכתובה על הכתובי׳ ואם קרא לא יצא. ונותן טעם בירושלמי משו׳ עמי הארץ דאמרי אפטורי קא מפטירי. כלומר שהיו סבורין שיאמרו ההפטרה ולא יתפרסם הנס בזאת הקריאה. ואע״פ שנגללין כספר תורה,aggresive-ngram,4.834799
81,m,Malbim on Psalms 89:17:2,On Your Way,he," לפרקים שע''י יזכרו אותו שהוא הנס והפלא שזה אינו קבוע תמיד רק מתחדש לפי הדור), ויש הבדל בין שמחה וגיל, ששמחה היא השמחה התמידית, וגיל הוא על דבר מתחדש כמו מציאה בשורה טובה ודומיה, ולפ''ז מהראוי שישמחו על",infreq,9.209113
82,,"Bach, Orach Chaim 672:2:1","Tur Orach Chaim, Vilna, 1923",he," צריכין לשיעור כגון שמדליקין בפנים ואין שם פרסום הנס אלא לבני הבית או שמא נהגו העם כלשון הראשון שתופסי' אותו עיקר דלא בעי' שום שיעור וז""ל דרשות מהר""ש מאוסטריי""ך בספר המצות כתב שבזמן הזה אין שיעור לנרות",aggresive-ngram,12.878956
83,,"Darchei Moshe, Orach Chaim 690:6:1","Tur Orach Chaim, Vilna, 1923",he," ובהגה""א פ""ק מסתפק אי בעינן שכל הי' צריכים להיות בני מצוה דמאחר שאינו אלא משום פרסום הנס לא בעינן שיהא בני מצוה עכ""ל: ",aggresive-ngram,67.40262
84,,Ramban on Numbers 20:8:2,On Your Way,he,""" - שתצוה אותם לשתות לפניך וכל זה לפרסם הנס ובמעשה לא הזכיר כן ""וישק את העדה ואת בעירם"" אבל אמר (פסוק יא) "" ותשת העדה ובעירם "" כי מרוב הצמאון ובראותם מים רבים נוזלים מיד נפלו על הנחל ושתו ועל דעת רבותינו",aggresive-ngram,16.115538
85,,"Sefat Emet, Genesis, For Chanuka 32:4","Sefat emet, Piotrków, 1905-1908",he," האדם לפרסם הנס ולגלות אור הנס גם בעוה""ז. כמ""ש נתת כו' נס להתנוסס. וכל איש ישראל שמתפעל נפשו בחנוכה ע""י הנס ומתעורר לעבודת השי""ת ומשתוקק לבנין ביהמ""ק. הרי זה מפרסם הנס. ובאמת עיקר הישועה הי' באיבוד",aggresive-ngram,5.6752534
86,,Tosafot on Megillah 24a:1:2,Vilna Edition,he," שאנו מתרגמין הפטרות של פסח ועצרת טפי משאר י""ט לפי שהן מדברות בנס היום כדי לפרסם הנס וכן במתן תורה כדי לפרסם הנס:",aggresive-ngram,51.88656
87,n,Haamek Davar on Genesis 42:1:1,"Sefer Torat Elohim, Vilna 1879",he,וירא יעקב. היינו ששמע וכתיב וירא היינו ע״פ חקירה ודרישה הבין דבר שהיה עדיין בלי פרסום כ״כ ופי׳ וירא על ראיית השכל מצוי במקרא:,original,4.0848846
