Id,Relevance,Ref,Version,Lang,Content,Field,Score
20,--,Rashi on Eruvin 77a:5:2,Vilna Edition,he,רשויות דאורייתא - כגון רשות רבים ויחיד:,hebmorph-standard,90.805
21,--,Bartenura on Mishnah Shabbat 10:2:3,On Your Way,he,אסקופה החיצונה. אצטבא שלפני פתח הבית לצד רשות הרבים:,aggresive-ngram,56.64059
22,--,Bava Batra 76b:2,Wikisource Talmud Bavli,he,לא קשיא כאן ברשות הרבים כאן בסימטא,hebmorph-standard,88.59178
23,--,Pesachim 19b:12,Wikisource Talmud Bavli,he,אמר רב אשי זאת אומרת עזרה רשות הרבים היא והוה ליה ספק טומאה ברשות הרבים וכל ספק טומאה ברשות הרבים ספיקו טהור,hebmorph-standard,86.45349
24,--,"Shulchan Arukh, Orach Chayim 345:13",Wikisource Shulchan Aruch,he,חורים שבכלים כלפי רשות הרבים אם הם גבוהים למעלה משלשה אינם כרשות הרבים אלא נידונים לפי מדותיהם:,hebmorph-standard,85.36291
25,--,"Shulchan Arukh, Orach Chayim 345:12",Torat Emet 363,he,"רשות הרבים אינה תופסת אלא עד עשרה, אבל למעלה מעשרה הוי מקום פטור. 
",aggresive-ngram,50.444626
26,--,Rashi on Shabbat 49b:12:1,Vilna Edition,he,קרקע - רשות הרבים:,hebmorph-standard,121.629166
27,--,"Kessef Mishneh on Mishneh Torah, Other Sources of Defilement 15:8:1",Torat Emet 363,he,"ספק רשות הרבים כיצד. תוספתא פ''ו דטהרות: 
",hebmorph-standard,90.805
28,--,Rashi on Eruvin 8b:13:2,Vilna Edition,he,מלבר - לבני רשות הרבים דהיינו צד החיצון:,hebmorph-standard,90.808266
29,--,Bava Batra 6b:4,William Davidson Edition - Aramaic,he,מאי איריא ברשות הרבים אפילו רשות היחיד נמי רשות הרבים איצטריכא ליה מהו דתימא נימא ליה סוף סוף הא בעית לאצטנועי מבני רשות הרבים,hebmorph-standard,83.31936
30,--,Eruvin 97b:21,Wikisource Talmud Bavli,he,"גמ׳ האי איסקופה ה""ד אילימא איסקופה רשות היחיד וקמה רשות הרבים ולא גזרינן דילמא נפיל ואתי לאתויי",aggresive-ngram,19.818615
31,--,Shabbat 7b:4,William Davidson Edition - Aramaic,he,אמר אביי ואם חקק בו ארבעה על ארבעה והשלימו לעשרה מותר לטלטל בכולו מאי טעמא הוי חורי רשות היחיד וחורי רשות היחיד כרשות היחיד דמו דאיתמר חורי רשות היחיד כרשות היחיד דמו חורי רשות הרבים אביי אומר כרשות הרבים דמו רבא אומר לאו כרשות הרבים דמו,ngram,35.03213
32,--,"Mishneh Torah, Divorce 10:3",Torat Emet 363,he,"הלכה והניחתו בצדי רשות הרבים ונגנב או אבד משם לאחר שלשים יום הרי זו מגרשת הואיל והיה הגט קים ביום שמתגרשת בו ויחדה אותו במקום שאינו רשות הרבים. שצדי רשות הרבים אינן כרשות הרבים: 
",aggresive-ngram,51.154575
33,--,Rashi on Bava Batra 12b:3:1,Vilna Edition,he,בריסתקא - שוק רשות הרבים:,hebmorph-standard,121.34188
34,--,Mishnah Tahorot 6:6,"Mishnah, ed. Romm, Vilna 1913",he,ספק רשות היחיד טמא. עד שיאמר לא נגעתי. ספק רשות הרבים טהור עד שיאמר נגעתי. איזו היא רשות הרבים. שבילי בית גלגול וכן כיוצא בהן. רשות היחיד לשבת. ורשות הרבים לטומאה. אמר ר' אלזער לא הוזכרו שבילי בית,hebmorph-standard,86.47367
35,--,Mishnah Tahorot 6:7,Torat Emet 357,he,"הבקעה, בימות החמה, רשות היחיד לשבת ורשות הרבים לטמאה. ובימות הגשמים, רשות היחיד לכך ולכך: 
",ngram,47.692764
36,--,Bava Batra 83b:1,William Davidson Edition - Aramaic,he,בעי רב אשי בור מהו שתפסיק אמת המים מהו שתפסיק רשות הרבים מהו ריכבא דדיקלי מהו תיקו,aggresive-ngram,50.964077
37,--,Rashi on Bava Kamma 50b:2:2,Vilna Edition,he,לרשות שלך - רשות הרבים כל ימיו הוא שלו:,aggresive-ngram,52.586185
38,--,Avodah Zarah 28b:35,Wikisource Talmud Bavli,he,לדידי מיפרשא מיני' דרב יהודה אפילו מישחק בשבת ואתויי דרך רשות הרבים מותר,aggresive-ngram,47.442486
39,--,Mishnah Tahorot 6:8,Torat Emet 357,he,"בסילקי, רשות היחיד לשבת ורשות הרבים לטמאה. רבי יהודה אומר, אם עומד הוא בפתח הזה ורואה את הנכנסין ואת היוצאין בפתח הלז, רשות היחיד לכך ולכך. ואם לאו, רשות היחיד לשבת ורשות הרבים לטמאה: 
",ngram,35.3702
40,--,Mishnah Tahorot 6:9,Torat Emet 357,he,"הפרן, רשות היחיד לשבת ורשות הרבים לטמאה. וכן הצדדין. רבי מאיר אומר, הצדדין, רשות היחיד לכך ולכך: 
",ngram,38.9716
41,--,"Mishneh Torah, Other Sources of Defilement 20:4",Torat Emet 363,he,"גנות העיר שדרך העיר עוברת עליהן רשות הרבים לטמאה: 
",hebmorph-standard,85.03746
42,--,"Mishneh Torah, Other Sources of Defilement 20:1",Torat Emet 363,he,"כל מקום שהוא רשות הרבים לענין שבת כך הוא רשות הרבים לענין טמאה: 
",hebmorph-standard,96.208916
43,--,"Mishneh Torah, Other Sources of Defilement 20:2",Torat Emet 363,he,"ארבע אמות הסמוכות לרשות הרבים הרי הן כרשות הרבים לטמאה. וכן הכרמלית כגון הים והאצטוונית הרי הן כרשות הרבים לטמאה: 
",hebmorph-standard,89.31176
44,--,Rashi on Bava Kamma 3a:22:1,Vilna Edition,he,דאפקרינהו - שהפקירן ונתנן ברשות הרבים:,hebmorph-standard,86.89607
45,--,"Shulchan Arukh, Orach Chayim 334:18",Torat Emet Freeware Shulchan Aruch,he,כתבו משם גאון שמותר לומר לעכו''ם להציל ספרים מן הדליקה אפילו דרך רשות הרבים:,aggresive-ngram,50.133736
46,--,Eruvin 8a:19,William Davidson Edition - Aramaic,he,והא נמי תנינא חצר שהרבים נכנסין לה בזו ויוצאין לה בזו רשות הרבים לטומאה ורשות היחיד לשבת,aggresive-ngram,48.351997
47,--,Bartenura on Mishnah Bava Batra 3:8:4,On Your Way,he,גזוזטראות. קורות גדולות. שמא יכשלו בהן בני רשות הרבים:,aggresive-ngram,56.416245
48,--,Bava Kamma 19b:1,William Davidson Edition - Aramaic,he,והאמר רבי יוחנן אין חצי נזק חלוק לא לרשות היחיד ולא לרשות הרבים מאי לאו התיזה ברשות הרבים והזיקה ברשות הרבים לא התיזה ברשות הרבים והזיקה ברשות היחיד,hebmorph-standard,100.83002
49,--,Rashi on Shabbat 5a:7:2,Vilna Edition,he,וזרק - מרשות הרבים,hebmorph-standard,98.571014
50,--,Bava Metzia 118b:2,Wikisource Talmud Bavli,he,מתני׳ המוציא זבל לרשות הרבים המוציא מוציא והמזבל מזבל אין שורין טיט ברשות הרבים ואין לובנים לבנים אבל גובלין טיט ברשות הרבים אבל לא לבנים,hebmorph-standard,84.72873
51,--,Mishnah Tahorot 10:8,Torat Emet 357,he,"בין העגולים לזגין, רשות הרבים. כרם שלפני הבוצרים, רשות היחיד. שלאחר הבוצרים, רשות הרבים. אימתי, בזמן שהרבים נכנסים בזו ויוצאים בזו. כלי בית הבד, ושל גת, והעקל, בזמן שהן של עץ, מנגבן והן טהורין. בזמן שהן של גמי, מישנן כל שנים עשר חדש, או חולטן בחמים. רבי יוסי אומר, אם נתנן בשבלת הנהר, דיו: 
",aggresive-ngram,48.027454
52,--,Chullin 139b:12,Wikisource Talmud Bavli,he,בדרך ברשות הרבים,hebmorph-standard,110.52711
53,--,Shabbat 8b:12,William Davidson Edition - Aramaic,he,ואלא אסקופת רשות היחיד נוטל מן העני הא קא מעייל מרשות הרבים לרשות היחיד,ngram,38.877842
54,--,Shabbat 8b:11,William Davidson Edition - Aramaic,he,אילימא אסקופת רשות הרבים נוטל מבעל הבית הא מפיק מרשות היחיד לרשות הרבים,hebmorph-standard,87.63195
55,--,Bartenura on Mishnah Tahorot 10:8:3,On Your Way,he,אחר הבוצרים רשות הרבים. שיש רשות לכל אדם ליכנס:,aggresive-ngram,52.802948
56,--,"Shulchan Arukh, Orach Chayim 345:9",Wikisource Shulchan Aruch,he,מבואות הרחבים יג אמות ושליש ושני ראשיהם מפולשים לרשות הרבים שהוא לרשות הרבים שהוא רחב טז יש אומרים שהוא רשות הרבים:,hebmorph-standard,86.57379
57,--,"Shulchan Arukh, Orach Chayim 345:8",Torat Emet 363,he,"מבואות הרחבים ט''ז אמה ומתקצרים בקצתן ואין בהם ט''ז אמה, יש אומרים שאם ארכן לארך רשות הרבים הרי הם רשות הרבים. 
",aggresive-ngram,50.320354
58,--,Bava Kamma 5b:6,Wikisource Talmud Bavli,he,שן ורגל לפוטרן ברשות הרבים,hebmorph-standard,97.205925
59,--,Shabbat 96a:4,William Davidson Edition - Aramaic,he,מתני׳ הזורק מרשות היחיד לרשות הרבים מרשות הרבים לרשות היחיד חייב מרשות היחיד לרשות היחיד ורשות הרבים באמצע רבי עקיבא מחייב וחכמים פוטרין,hebmorph-standard,89.25681
60,--,"Shulchan Arukh, Orach Chayim 345:7",Torat Emet 363,he,"איזה רשות הרבים, רחובות ושוקים הרחבים ט''ז אמה ואינם מקרים ואין להם חומה, ואפלו יש להם חומה אם הם מפלשים משער לשער  ואין דלתותיו   נעולות בלילה  (טור) הוי רשות הרבים. ויש אומרים שכל שאין ששים רבוא עוברים בו בכל יום אינו רשות הרבים. 
",aggresive-ngram,54.33669
61,--,Eruvin 94a:16,Wikisource Talmud Bavli,he,וליפלוג בצידי רשות הרבים בעלמא אי איפליגו בצידי רשות הרבים בעלמא הוה אמרינן כי פליגי רבנן עליה דרבי אליעזר הני מילי היכא דאיכא חיפופי אבל היכא דליכא חיפופי אימא מודו ליה קא משמע לן,aggresive-ngram,47.930298
62,--,Eruvin 94a:15,William Davidson Edition - Aramaic,he,ואיבעית אימא בצידי רשות הרבים קמיפלגי דרבי אליעזר סבר צידי רשות הרבים כרשות הרבים דמו ורבנן סברי צידי רשות הרבים לאו כרשות הרבים דמו,hebmorph-standard,126.70125
63,--,"Tur, Choshen Mishpat 268:4","Choshen Mishpat, Vilna, 1923",he,"   בד""א בסימטא או בצידי רשות הרבים אבל ברשות הרבים ובשדה חבירו לא תקנו שיקנו: ",hebmorph-standard,88.034256
64,--,Bava Kamma 49b:15,William Davidson Edition - Aramaic,he,מתני׳ החופר בור ברשות היחיד ופתחו לרשות הרבים או ברשות הרבים ופתחו לרשות היחיד ברשות היחיד ופתחו לרשות היחיד אחר חייב,ngram,34.15649
65,--,Shabbat 6a:6,William Davidson Edition - Aramaic,he,מתקיף לה רב פפא הניחא לרבנן דאמרי צדי רשות הרבים לאו כרשות הרבים דמי אלא לרבי אליעזר (בן יעקב) דאמר צדי רשות הרבים כרשות הרבים דמי מאי איכא למימר,hebmorph-standard,94.42279
66,--,Eruvin 59b:2,William Davidson Edition - Aramaic,he,מאן תנא דמיערבא רשות הרבים אמר רב הונא בריה דרב יהושע רבי יהודה היא דתניא יתר על כן אמר רבי יהודה מי שיש לו שני בתים בשני צידי רשות הרבים עושה לחי מכאן ולחי מכאן או קורה מכאן וקורה מכאן ונושא ונותן באמצע אמרו לו אין מערבין רשות הרבים בכך,aggresive-ngram,50.364216
67,--,Shabbat 6a:5,William Davidson Edition - Aramaic,he,אלא מידי דהוה אמוציא מרשות היחיד לרשות הרבים דרך צדי רשות הרבים התם לאו אף על גב דאי מנח ליה אצדי רשות הרבים פטור וכי מנח ליה ברשות הרבים חייב הכא נמי לא שנא,hebmorph-standard,85.58809
68,--,Bava Kamma 32b:2,William Davidson Edition - Aramaic,he,מתני׳ המבקע ברשות הרבים והזיק ברשות היחיד ברשות היחיד והזיק ברשות הרבים ברשות היחיד והזיק ברשות היחיד אחר חייב,ngram,35.984257
69,--,Shabbat 6a:9,William Davidson Edition - Aramaic,he,תנו רבנן ארבע רשויות לשבת רשות היחיד ורשות הרבים וכרמלית ומקום פטור,ngram,36.990555
70,--,Eruvin 6b:2,William Davidson Edition - Aramaic,he,וכי תימא בכך הוא דלא מיערבא הא בדלתות מיערבא והאמר רבה בר בר חנה אמר רבי יוחנן ירושלים אילמלא דלתותיה ננעלות בלילה חייבין עליה משום רשות הרבים,aggresive-ngram,48.083763
71,--,Eruvin 6b:3,William Davidson Edition - Aramaic,he,ואמר עולא הני אבולי דמחוזא אילמלא דלתותיהן ננעלות חייבין עליהן משום רשות הרבים,aggresive-ngram,50.36342
72,--,Eruvin 6b:1,William Davidson Edition - Aramaic,he,מי שהיו לו שני בתים משני צידי רשות הרבים עושה לחי מכאן ולחי מכאן או קורה מכאן וקורה מכאן ונושא ונותן באמצע אמרו לו אין מערבין רשות הרבים בכך,aggresive-ngram,49.900333
73,--,Bartenura on Mishnah Shabbat 16:8:1,On Your Way,he,מילא מים. מבור ברשות הרבים:,hebmorph-standard,86.50208
74,--,Mishnah Tahorot 6:10,"Mishnah, ed. Romm, Vilna 1913",he,האסטוונית רשות היחיד לשבת. ורשות הרבים לטומאה. חצר שהרבים נכנסים בזו ויוצאים בזו. רשות היחיד לשבת ורשות הרבים לטומאה:,ngram,45.34314
75,--,"Tur, Choshen Mishpat 217:4","Choshen Mishpat, Vilna, 1923",he,דרך   רשות הרבים נותן לו ששה עשר אמות:,hebmorph-standard,85.03746
76,--,Bava Batra 60a:8,William Davidson Edition - Aramaic,he,אבל פותח הוא לרשות הרבים פתח כנגד פתח דאמר ליה סוף סוף הא בעית אצטנועי מבני רשות הרבים,hebmorph-standard,84.97281
77,--,Kiddushin 73b:4,William Davidson Edition - Aramaic,he,אמר אמימר האי פירא דסופלי יש בו משום אסופי חריפתא דנהרא אין בו משום אסופי פשרי יש בו משום אסופי צידי רשות הרבים אין בו משום אסופי רשות הרבים יש בו משום אסופי,aggresive-ngram,47.656696
78,--,Eruvin 94a:9,William Davidson Edition - Aramaic,he,וחכמים אומרים מתוכה לרשות הרבים או מרשות הרבים לתוכה פטור מפני שהיא ככרמלית,hebmorph-standard,83.722885
79,--,Mishnah Shabbat 11:1,"Mishnah, ed. Romm, Vilna 1913",he,הזורק מרשות היחיד לרשות הרבים מרשות הרבים לרשות היחיד חייב מרשות היחיד לרשות היחיד ורשות הרבים באמצע רבי עקיבא מחייב וחכמים פוטרין:,hebmorph-standard,114.05466
80,--,Avodah Zarah 28b:33,Wikisource Talmud Bavli,he,הני מילי הוא דשחקי סמנין מאתמול אבל משחק בשבת ואתויי דרך רשות הרבים לא,aggresive-ngram,50.15667
81,--,"Chizkuni, Deuteronomy 26:10:2",Chizkuni,he,"והשתחוית כאדם שנוטל רשות מרבו והולך לו.
",hebmorph-standard,91.22187
82,n,Rashi on Shabbat 7b:5:2,Vilna Edition,he,תיהוי כחורי רשות הרבים - ואמאי הויא כרמלית:,hebmorph-standard,91.00641
83,--,Mishnah Tahorot 6:1,Torat Emet 357,he,"מקום שהיה רשות היחיד ונעשה רשות הרבים, חזר ונעשה רשות היחיד, כשהוא רשות היחיד, ספקו טמא. כשהוא רשות הרבים, ספקו טהור. המסכן ברשות היחיד והוציאוהו לרשות הרבים, והחזירוהו לרשות היחיד, כשהוא ברשות היחיד, ספקו טמא. כשהוא ברשות הרבים, ספקו טהור. רבי שמעון אומר, רשות הרבים מפסקת: 
",hebmorph-standard,95.46272
84,--,Shabbat 6b:11,William Davidson Edition - Aramaic,he,אמר עולא לעולם כרמלית הויא ואמאי קרי לה רשות היחיד לפי שאינה רשות הרבים,infreq,30.885242
85,--,Shabbat 6b:10,William Davidson Edition - Aramaic,he,אמר מר אבל ים ובקעה והאיסטוונית והכרמלית אינן לא כרשות היחיד ולא כרשות הרבים ובקעה אינו לא כרשות היחיד ולא כרשות הרבים  והא תנן הבקעה בימות החמה רשות היחיד לשבת ורשות הרבים לטומאה בימות הגשמים רשות היחיד (לכאן ולכאן),ngram,37.910454
86,--,Bava Batra 23a:9,William Davidson Edition - Aramaic,he,צריכא דאי אשמעינן התם גבי רשות הרבים דאימור כונס לתוך שלו הוא אי נמי אחולי אחול בני רשות הרבים גביה אבל הכא לא,aggresive-ngram,55.445583
87,--,Ketubot 86b:5,William Davidson Edition - Aramaic,he,איכא דאמרי אמר ליה מגורשת מדרב נחמן וצידי רשות הרבים כאגם דמי אדרבה אינה מגורשת מדרב ושמואל מאי לאו היינו רשות הרבים והיינו צידי רשות הרבים לא רשות הרבים לחוד וצידי רשות הרבים לחוד,hebmorph-standard,105.35952
88,--,Ketubot 86b:3,Wikisource Talmud Bavli,he,אמר ליה אינה מגורשת מדרב ושמואל דרב ושמואל דאמרי תרוייהו והוא שצבורין ומונחין ברשות הרבים וצידי רשות הרבים כרשות הרבים דמו,hebmorph-standard,91.51748
89,--,Shabbat 8b:4,William Davidson Edition - Aramaic,he,זמנין משני ליה הוא ועירובו בכרמלית ואמאי קרי לה רשות הרבים לפי שאינה רשות היחיד,aggresive-ngram,52.49007
90,--,Bartenura on Mishnah Shabbat 11:2:3,On Your Way,he,"היו שתיהן בדיוטא אחת. כלומר בעליה אחת באורך רשות הרבים, ויש הפסק רשות הרבים ביניהן:",hebmorph-standard,85.61486
91,--,Eruvin 22b:8,William Davidson Edition - Aramaic,he,איתיביה חצר שהרבים נכנסין לה בזו ויוצאין בזו רשות הרבים לטומאה ורשות היחיד לשבת,aggresive-ngram,52.36647
92,n,Sanhedrin 5b:32,Wikisource Talmud Bavli,he,תלמיד אל יורה אלא אם כן נוטל רשות מרבו,hebmorph-standard,85.03746
93,--,Shabbat 6b:3,William Davidson Edition - Aramaic,he,אמר מר זו היא רשות הרבים למעוטי מאי למעוטי אידך דרבי יהודה דתנן רבי יהודה אומר אם היתה דרך רשות הרבים מפסקתן יסלקנה לצדדין וחכמים אומרים אינו צריך,aggresive-ngram,57.665474
94,--,Ketubot 31b:5,William Davidson Edition - Aramaic,he,ודאפקיה להיכא אי דאפקיה לרשות הרבים איסור שבת איכא איסור גניבה ליכא אי דאפקיה לרשות היחיד איסור גניבה איכא איסור שבת ליכא לא צריכא דאפקיה לצידי רשות הרבים,infreq,31.224361
95,--,Ketubot 31b:6,William Davidson Edition - Aramaic,he,וכמאן אי כרבי אליעזר דאמר צידי רשות הרבים כרשות הרבים דמו איסור שבת איכא איסור גניבה ליכא אי כרבנן דאמרי צידי רשות הרבים לאו כרשות הרבים דמו איסור גניבה איכא איסור שבת ליכא,original,15.964281
96,--,Bava Kamma 61a:11,William Davidson Edition - Aramaic,he,דרך הרבים מאן תנא אמר רבא רבי אליעזר היא דתנן רבי אליעזר אומר שש עשרה אמות כדרך רשות הרבים (פטור),aggresive-ngram,19.92354
