Id,Relevance,Ref,Version,Lang,Content,Field,Score
45,--,Pesachim 36b:12,William Davidson Edition - Aramaic,he,ההוא לזמן שמחה הוא דאתא דתנן מעצרת ועד החג מביא וקורא מהחג ועד חנוכה מביא ואינו קורא,ngram,26.650837
46,--,Mishnah Berurah 684:13,On Your Way,he,"(יג) וקרא רביעי בשל ר""ח - וה""ה טעה ונזדמן בשבת חנוכה:",ngram,28.879965
47,--,"Darchei Moshe, Orach Chaim 678:1:1","Tur Orach Chaim, Vilna, 1923",he," וה""ה דנר חנוכה קודם ליין להבדלה וכ""ה לעיל סי' רצ""ו: ",ngram,28.765244
48,--,"Shulchan Arukh, Orach Chayim 682:2",Torat Emet Freeware Shulchan Aruch,he,גם במוסף של שבת ושל ראש חודש צריך להזכיר של חנוכה אף על פי שאין מוסף בחנוכה:,ngram,29.51042
49,--,"Shulchan Arukh, Orach Chayim 671:1",Wikisource Shulchan Aruch,he,צריך לזהר מאד בהדלקת נרות חנוכה. ואפלו עני המתפרנס מן הצדקה שואל או מוכר כסותו ולוקח שמן להדליק.,ngram,26.00348
50,--,Nuschaot from Manuscripts on Tractate Soferim 17:3:1,"Talmud Bavli, Vilna 1883 ed.",he,"(הל""ג) מפסיקין  לר""ח ולחנוכה: ",aggresive-ngram,22.038939
51,--,Nahalat Yaakov on Tractate Soferim 20:12:3,"Talmud Bavli, Vilna 1883 ed.",he,"שלשה ר""ח בשל חנוכה. כצ""ל שלשה בשל ר""ח ואחד בשל חנוכה: ",ngram,33.838444
52,--,Rashi on Bava Kamma 22a:9:2,Vilna Edition,he,"בנר חנוכה פטור - שמצוה להניחה ברה""ר לפרסומי ניסא:",ngram,28.879965
53,--,Rashi on Shabbat 23a:1:2,Vilna Edition,he,"דולקת - שהדליקה למצות חנוכה בע""ש:",ngram,40.62047
54,--,Nahalat Yaakov on Tractate Soferim 12:7:2,"Talmud Bavli, Vilna 1883 ed.",he,לענין כלות. זהו התשובה שהשיב שקורין בתחלה של חנוכה המתחיל ויהי ביום כלות משה ועוד דבימיהם היו קורין לעולם בשבת של חנוכה ויהי ביום כלות כדמוכח בפרקין דלקמן:,original,11.933323
55,--,Shabbat 22a:2,Wikisource Talmud Bavli,he,אמר רבה נר חנוכה מצוה להניחה בטפח הסמוכה לפתח והיכא מנח ליה רב אחא בריה דרבא אמר מימין רב שמואל מדפתי אמר משמאל והילכתא משמאל כדי שתהא נר חנוכה משמאל ומזוזה מימין:,ngram,33.690792
56,--,Shabbat 21b:12,Wikisource Talmud Bavli,he,"רבי יהודה אומר בנר חנוכה פטור אמר רבינא (משום דרבה) זאת אומרת נר חנוכה מצוה להניחה בתוך עשרה דאי ס""ד למעלה מעשרה לימא ליה היה לך להניח למעלה מגמל ורוכבו ודילמא אי מיטרחא ליה טובא אתי לאימנועי ממצוה:",ngram,26.242985
57,--,"Shulchan Arukh, Orach Chayim 296:5",Torat Emet Freeware Shulchan Aruch,he,אם אין ידו משגת לקנות שמן לנר חנוכה ויין להבדלה נר חנוכה קודם:,ngram,36.80793
58,--,"Sefer Hamitzvot of Rasag, Positive Commandments 60","Sefer Hamitzvot L'Rasag, Warsaw, 1914",he,ונר ימי חנוכה עד כלות:,ngram,43.30067
59,--,Arakhin 10a:48,Wikisource Talmud Bavli,he,שמונה ימי החג ושמונה ימי חנוכה ויום טוב הראשון של פסח ויום טוב (הראשון) של עצרת,ngram,26.000143
60,--,Rashi on Pesachim 53a:7:2,Vilna Edition,he,תרתי בתרייתא מחליף - בגרוגרות עד הפורים בתמרים עד חנוכה:,ngram,29.01462
61,--,"Terumat HaDeshen, Index to part I 101",Warsaw 1882,he,קא אכסניא שהוא נשוי אם רשאי להדליק נר חנוכה בברכה:,ngram,28.765244
62,--,"Shulchan Arukh, Orach Chayim 684:2",Torat Emet Freeware Shulchan Aruch,he,בשבת שבחנוכה מוציאין ב' ספרים באחד קורא פרשה השבוע ובשני קורא בשל חנוכה ומפטיר רני ושמחי ואם חלו בו ב' שבתות מפטיר בשניה במלכים בנרות דשלמה.  הגה: ואם חל חתונה בשבת זו מפטירין בשל חנוכה (מנהגים):,ngram,30.707863
63,--,Mishnah Berurah 678:5,On Your Way,he,(ה) יקנה לנר חנוכה - היינו נר אחד והמותר ליין קידוש:,ngram,28.984526
64,--,Mishnah Berurah 270:4,On Your Way,he,(ד) של חנוכה - מפני שנזכר בה פסול שמנים שהם אסורים בשבת ולא בחנוכה:,ngram,28.287868
65,--,"Kessef Mishneh on Mishneh Torah, First Fruits and other Gifts to Priests Outside the Sanctuary 2:6:3",Torat Emet 363,he,"וכן אין מביאין ביכורים אחר חנוכה וכו'. כן משמע במשנה פירקא קמא דביכורים דקתני מן החג ועד החנוכה מביא ואינו קורא משמע הא אחר חנוכה אינו מביא: 
",ngram,27.578114
66,--,"Shulchan Arukh, Orach Chayim 684:3",Torat Emet Freeware Shulchan Aruch,he,אם חל ראש חודש טבת בשבת מוציאין ג' ספרים וקורין ששה בפרשת השבוע ובשני קורא אחד בשל ראש חודש ומתחיל וביום השבת ובשלישי קורא מפטיר בשל חנוכה ומפטיר רני ושמחי ואם חל ראש חודש בחול מוציאין ב' ספרים,ngram,26.21431
