Id,Relevance,Ref,Version,Lang,Content,Field,Score
14,--,Deuteronomy 28:40,The Rashi chumash by Rabbi Shraga Silverstein,en,"	Olive trees will you have in all of your borders, but with oil shall you not anoint yourself, for your olive tree will cast off [its fruits].",ngram,43.475407
15,--,Targum Jonathan on Exodus 25:6,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," and olive oil for the light, and aromatics for the confection of the pure anointing oil, and of the fragrant incense;  ",aggresive-ngram,84.809494
16,--,Mishnah Terumot 1:4,Mishna Yomit,en,"You cannot give as Terumah (offerings given to the Kohanim, Jewish priests) the olives that were used to produce olive oil, as well as the oil they produced, nor grapes that were used to produce wine",aggresive-ngram,68.71427
17,--,Targum Jonathan on Numbers 28:12,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," and three tenths of flour mingled with oil for the mincha for one bullock; two tenths of flour with olive oil for the mincha of the one ram; 
",aggresive-ngram,84.6704
18,--,Megillah 13a:18,Sefaria Community Translation,en," unripe olives, oil from olives that have not grown a third.  And why do they smear it?  Because it removes the hair and makes the flesh pliant.",aggresive-ngram,64.13728
19,n,Genesis 7:22,Suomi Käännös By Ezra Lindholm [fi],en,"Kaikilla, joilla oli sieraimissaan elämän henki, ne kaikki kuolivat.",aggresive-ngram,24.211302
20,--,Targum Jonathan on Leviticus 2:15,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," And thou shalt put olive oil upon it, and lay frankincense thereon; it is a mincha.
",aggresive-ngram,112.50947
21,--,Targum Jonathan on Numbers 29:14,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," Their mincha also of wheat flour, with olive oil, three tenths for each bullock of the thirteen, two tenths for each ram, 
",aggresive-ngram,84.809494
22,--,Exodus 30:24,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And kiddah, five hundred in the shekel-weight of the sanctuary, and a hin of olive oil.",aggresive-ngram,129.9231
23,--,Rashbam on Deuteronomy 32:13:3,"Eliyahu Munk, HaChut Hameshulash",en,"the word שמן refers to oil from olives, olive trees growing primarily in mountainous regions.
",ngram,35.233875
24,--,Bava Metzia 23b:3,Sefaria Community Translation,en,"     Isn’t it written in a ברייתא that if you find a cut fish or bitten fish you are required to be declare it? Barrels of wine, olive oil, wheat, figs, and olives may be kept.",aggresive-ngram,99.048416
25,--,Targum Jonathan on Numbers 28:5,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," and the tenth of three seahs of wheaten flour as a mincha mingled with beaten olive oil, the fourth of a hin. 
",aggresive-ngram,84.50393
26,--,Berakhot 41a:8,William Davidson Edition - English,en," the others in terms of blessing as well, as it is stated: “A land of wheat and barley, vines, figs and pomegranates, a land of olive oil and honey” (Deuteronomy 8:8). ",aggresive-ngram,63.08621
27,--,Targum Jonathan on Numbers 28:9,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," but on the day of Shabbatha two lambs of the year without blemish, and two-tenths of flour mixed with olive oil for the mincha and its libation. 
",aggresive-ngram,84.3821
28,--,Rashi on Deuteronomy 26:2:2,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,en,"זית שמן mentioned as one of these distinguished products is the Agari olive, in which the oil is gathered in one place.",infreq,28.708923
29,--,Targum Jonathan on Numbers 29:3,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," and their mincha of wheaten flour mingled with olive oil, three tenths for the bullock, two tenths for the ram, 
",aggresive-ngram,98.78214
30,--,Targum Jonathan on Numbers 28:13,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," and one tenth of flour with olive oil for the mincha for each lamb of the burnt offering, an oblation to be received with favour before the Lord. 
",aggresive-ngram,84.3821
31,--,Targum Jonathan on Exodus 29:2,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," and unleavened bread, and unleavened cakes, mingled with olive oil; and wafers of unleavened bread anointed with olive oil, and with flour of wheat shalt thou make them. 
",aggresive-ngram,119.33431
32,--,Berakhot 36a:6,William Davidson Edition - English,en," said, and so too Rabbi Yitzḥak said that Rabbi Yoḥanan said: One recites the blessing: Who creates fruit of the tree, over olive oil. Consequently, even though the olive has changed into olive oil, the",aggresive-ngram,79.98542
33,--,Gittin 86a:3,William Davidson Edition - English,en,"The Gemara asks tangentially: What is the cure for boils? Abaye said: One takes ginger [ginebara], and slag from silver, and sulfur [kavrita], and wine vinegar, and olive oil, and white naphtha [natpik], and spreads it with a goose feather.",aggresive-ngram,90.253265
34,--,Mishnah Moed Katan 2:1,The Mishna with Obadiah Bartenura by Rabbi Shraga Silverstein,en,"], he may load the first beam [i.e., He may place the beam of the olive press once upon the olives, so that it weighs down upon them and some of the oil is exuded and they are not spoiled; but he may not",aggresive-ngram,18.74124
35,--,Mishnah Eduyot 7:8,Sefaria Community Translation,en,"Menachem the son of Signai testified about the [plaster] ledge attached to the olive-boiler's cauldron, that it was [capable of becoming] impure, and [the ledge on the cauldron] of dyers, that it was pure. But they used to say the opposite [was true].",aggresive-ngram,89.1281
36,--,Mishnah Shabbat 2:2,Open Mishnah,en,", radish [seed] oil, fish oil, gourd [seed] oil, tar, and naphtha. Rabbi Tarfon says: One may only light olive oil.",aggresive-ngram,93.88289
37,--,Sukkah 6a:6,Daf Shevui,en,"""A land of olive-oil"" [is an allusion to the] land all of whose [minimum] standards [for mandated and forbidden things] is the bulk of an olive. How can it possibly mean all minimum measures? But",aggresive-ngram,69.901764
38,--,Berakhot 35b:14,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,"The answer is :  In this case [of oil, the benediction is unaltered] because none other is possible. What other benediction could he say?  Should he use the formula ""...Who createst the fruit of the olive,"" the olive itself is called ""fruit""! ",infreq,26.459314
39,--,Berakhot 35b:15,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,"Then let him say ""...Who createst the fruit of the olive-tree.""  But said Mar Zotra :  Wine nourishes, oil does not. ",infreq,29.520145
40,--,Moed Katan 9b:19,William Davidson Edition - English,en,The Gemara asks: What is shemen hamor? Rav Huna bar Ḥiyya said: This is the perfume called setaket. Rav Yirmeya bar Ami said: It is olive oil extracted from an olive that has not yet reached one-third of its growth; the acidic oil is effective as a depilatory.,aggresive-ngram,60.333088
41,--,"Mishneh Torah, Negative Mitzvot 102",Sefaria Community Translation,en,102. Not to place olive [oil] on the gift offering of the sinner as it says “Do not place upon them oil” (Vayikra 5:11),aggresive-ngram,84.72038
42,--,"Mishneh Torah, Negative Mitzvot 104",Sefaria Community Translation,en,104. Not to place olive [oil] upon the gift of the Sotah [the accused unfaithful woman] “You shall not pour upon it oil” (Bamidbar 5:15),aggresive-ngram,84.3821
43,--,Berakhot 35a:13,William Davidson Edition - English,en," also be derived as it too has an aspect of being offered upon the altar, as olive oil is one of the components of a meal offering.",hebmorph-standard,33.046192
44,--,Shabbat 144b:10,William Davidson Edition - English,en,olives were pressed is capable of rendering foods susceptible to become ritually impure? Because it is impossible that it will not contain drops of oil that come with it from the olives.,aggresive-ngram,18.60264
45,--,Eruvin 4a:11,William Davidson Edition - English,en," pomegranates, a land of olive oil and honey” (Deuteronomy 8:8), and Rav Ḥanan said: This entire verse was stated for the purpose of teaching measures with regard to different halakhot in the Torah. ",aggresive-ngram,58.770687
46,--,Shabbat 24b:5,William Davidson Edition - English,en," Tarfon says: One may light only with olive oil in deference to Shabbat, as it is the choicest and most pleasant of the oils.",infreq,27.381464
47,--,Targum Jonathan on Numbers 29:9,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," and their mincha of wheat flour mingled with olive oil, three tenths for the bullock, two tenths for one ram, 
",aggresive-ngram,98.44579
48,--,Mishnah Demai 6:5,Sefaria Community Translation,en,"One who receives [as payment] olives for oil; just as they divide the Chulin, so they divide the Terumah. Rabbi Yehudah says, [in the case of] an Israelite who receives from a priest or from a Levite olives for oil as partial payment, the tithes belong to the owner.",aggresive-ngram,19.038565
49,--,Eruvin 4b:3,William Davidson Edition - English,en,"The Sages interpreted: A land of olive oil and honey, as: A land, all of whose measures are olive-bulks. The Gemara poses a question: Does it enter your mind that it is a land all of whose measures",aggresive-ngram,65.846634
50,--,Leviticus 2:4,The Rashi chumash by Rabbi Shraga Silverstein,en," [ten] unleavened wafers spread with oil. [It may be ""second"" or ""third"" oil (and does not require the first oil that comes out of the olive as the menorah does.)]",infreq,26.620573
51,--,Mishnah Menachot 8:3,Sefaria Community Translation,en,".  One may not bring anpikanon [oil from immature olives, used for medicinal and cosmetic purposes], and if one did bring it, it is invalid.    One may not bring it from olive-berries which had been soaked in water or preserved or stewed; and if one did bring it, it is invalid.",infreq,28.65784
52,--,Targum Jonathan on Leviticus 23:13,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," and its mincha, two tenths of flour, mingled with olive oil, for an oblation to the Name of the Lord, to be received with acceptance; and its libation, wine of grapes, the fourth of a hin.
",aggresive-ngram,70.41994
53,--,Mishnah Menachot 8:5,Sefaria Community Translation,en," the purest olive oil: for if the menorah, whose [oil] is not for eating, requires pure olive oil, then should not grain offerings, whose oil is for eating,  also require pure olive oil?  But Scripture",aggresive-ngram,114.086555
54,--,Mishnah Menachot 8:4,Sefaria Community Translation,en,them again. This is the third .  The first [oil] is fit for the menorah [Temple candelabrum] and the others for grain offerings.  The second olive crop is when he picks them at roof-level and he pounds,aggresive-ngram,18.069166
55,--,"Chizkuni, Leviticus 24:3:2","Chizkuni, translated and annotated by Eliyahu Munk",en,"יערוך אותו, “he is to arrange it.” (the olive oil)",aggresive-ngram,141.20062
56,--,Chagigah 25a:8,William Davidson Edition - English,en,ritually pure oil from it. This shows that even during the period of the olive press the am ha’aretz is not trusted to make pure olive oil himself.,infreq,26.747091
57,--,Mishnah Chagigah 3:4,The Mishna with Obadiah Bartenura by Rabbi Shraga Silverstein,en,"; for all men cleanse their vessels when they make wine and oil in order to separate terumah in cleanliness.] If the [times of] the wine-press and of the olive-press have passed, and he [an am ha'aretz",infreq,25.51159
58,n,Psalms 37:35,The Holy Scriptures: A New Translation (JPS 1917),en,"I have seen the wicked in great power, and spreading himself like a leafy tree in its native soil.",aggresive-ngram,58.886467
59,--,Mishnah Tahorot 10:1,Sefaria Community Translation,en,"If one locks the olive press before the [unlearned] press workers [once he has purified them, to ensure that they remain inside and prepare the oil in purity], and in there are also vessels impure",infreq,29.34989
60,--,Targum Jonathan on Numbers 18:12,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," All the best of the olive oil, of the grape wine, and of the wheat of their firstfruits which they present before the Lord, I have given unto thee. 
",aggresive-ngram,70.31842
61,--,"Targum Jerusalem, Deuteronomy 28:40","Targum Jerusalem, trans. J. W. Etheridge, London, 1862",en,"But with oil you will not be anointed, for the bloom of your olive trees shall be destroyed.",ngram,28.741043
62,--,Targum Jonathan on Leviticus 6:14,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," Thou shalt make it upon a pan, mixed with olive oil shalt thou offer it; in divided pieces shalt thou offer the mincha, to be received with acceptance before the Lord,
",aggresive-ngram,70.41994
63,--,Sukkah 5b:14,William Davidson Edition - English,en," pomegranates, a land of olive oil and honey” (Deuteronomy 8:8), and Rav Ḥanin said: This entire verse is stated for the purpose of teaching measures with regard to different halakhot in the Torah.",aggresive-ngram,58.9832
64,--,Leviticus 24:2,The Holy Scriptures: A New Translation (JPS 1917),en,"’Command the children of Israel, that they bring unto thee pure olive oil beaten for the light, to cause a lamp to burn continually.",aggresive-ngram,117.0418
65,--,Mishnah Bava Batra 4:5,The Mishna with Obadiah Bartenura by Rabbi Shraga Silverstein,en," which the stone is rolled to press upon the crushed olives and extract their oil], and the beam. And if he said to him: ""It and all that is in it,"" all is sold. R. Eliezer says: One who sells an olive press has sold the beam.",ngram,27.14095
66,--,Mishnah Shabbat 17:3,The Mishna with Obadiah Bartenura by Rabbi Shraga Silverstein,en,An olive-cane [a cane which is used to check the olives in the vat to ascertain that their oil has accumulated in it and that they are ready for the olive press] — if there is a knot on its head [a,aggresive-ngram,19.01554
67,--,Targum Jonathan on Leviticus 14:21,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," But if he be a poor man, and his hand have not sufficiency, let him take one lamb for the trespass offering to be an elevation to make atonement for him, and one tenth of flour mingled with olive oil for the mincha, and a log of olive oil.
",aggresive-ngram,79.95916
68,--,Targum Jonathan on Deuteronomy 28:40,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," You will have olive trees in all your borders, but will not be anointed with oil, for your olive trees will fail.  ",ngram,30.566786
69,--,Nedarim 53a:5,William Davidson Edition - English,en,"MISHNA: One who vows that wine is forbidden to him is permitted to partake of apple wine, i.e., cider, as the unspecified term wine refers only to grape wine. One who vows that oil is forbidden to him is permitted to partake of sesame oil, as the unspecified term oil refers only to olive oil. One who vows that",aggresive-ngram,69.75587
70,--,"Targum Jerusalem, Deuteronomy 8:8","Targum Jerusalem, trans. J. W. Etheridge, London, 1862",en,"A land from whose olive trees they make oil, and from whose palms they make honey,",ngram,32.68488
71,--,Mishnah Maasrot 1:7,Sefaria Community Translation,en,"Wine, from when he skims [the scum from its surface]. Even though he has skimmed, he may collect from the upper winepress and from the pipe and drink. Oil, from when it falls into the trough. Even",infreq,30.596216
72,--,Yoma 84a:6,William Davidson Edition - English,en,"The Gemara asks: What was the medicine that she prepared for him? Rav Aḥa, son of Rav Ami, said: It was water in which leaven was steeped, olive oil, and salt. Rav Yeimar said: It was leaven itself",aggresive-ngram,66.99212
73,--,Sforno on Deuteronomy 33:24:2,"Eliyahu Munk, HaChut Hameshulash",en,The reason is that he will sell the abundance of olive oil over which he disposes at low prices to his fellow tribes.,aggresive-ngram,84.809494
74,--,Berakhot 41b:5,William Davidson Edition - English,en,"Rav Hamnuna said to him: This, the date, is mentioned second to the word land, in the verse: “A land of olive oil and honey,” just after the olive, and this, the pomegranate, is fifth to the word",aggresive-ngram,75.66863
75,--,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 62a:19,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,Those who are appointed to supervise the production of olive-oil and see that it does not contract defilement in the process.,aggresive-ngram,84.50393
76,--,Targum Jonathan on Numbers 28:28,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," also their mincha of wheaten flour mingled with olive oil, three tenths for each bullock, two tenths for the ram, 
",aggresive-ngram,98.44579
77,--,Nedarim 53a:7,William Davidson Edition - English,en,"GEMARA: It is taught in a baraita: With regard to one who vows that oil is forbidden to him, if he is in Eretz Yisrael he is permitted to eat sesame oil and is prohibited from eating olive oil, as in Eretz Yisrael the unspecified term oil refers to olive",aggresive-ngram,78.44425
78,--,Targum Jonathan on Numbers 28:20,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," And their minchas of wheat flour, mingled with olive oil, three tenths for each bullock, two tenths for the ram, 
",aggresive-ngram,98.58792
79,--,Deuteronomy 8:8,The Rashi chumash by Rabbi Shraga Silverstein,en,"	A land of wheat, barley, grapevine, fig, and pomegranate; a land of olive-oil and honey.",aggresive-ngram,190.3738
80,--,Pesachim 43a:2,William Davidson Edition - English,en,The Gemara asks: What is shemen hamor? Rav Huna bar Ḥiyya said: Setaket. Rav Yirmeya bar Abba said: It is olive oil extracted from an olive that has not yet reached a third of its growth; the acidic oil is effective as a depilatory.,aggresive-ngram,63.3976
81,--,Pesachim 43a:3,William Davidson Edition - English,en,It was taught in a baraita: Rabbi Yehuda says that anpiknin is olive oil from an olive that has not reached a third of its growth. And why is it spread on the body? It is due to the fact that it removes [mashir] the hair and pampers the skin.,aggresive-ngram,67.1665
82,--,Targum Jonathan on Leviticus 7:12,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," If he offer it for a thanksgiving let him offer with the oblation of thanks unleavened cakes mingled with olive oil, and unleavened wafers anointed with olive oil, and flour fried with a mixture of olive oil. 
",aggresive-ngram,122.28334
83,--,Rashi on Leviticus 24:2:2,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,en,"שמן זית זך CLEAR OLIVE OIL — Three different qualities of oil come forth (are extracted) from the olive tree, the first of which is called זך, “clear”. They are all fully explained in Treatise Menachot 86a and in Torath Cohanim (Sifra, Emor, Section 13 1-3).",aggresive-ngram,71.344475
84,--,Targum Jonathan on Leviticus 14:10,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," And on the eighth day let him take two lambs unblemished, and one ewe lamb of the year unblemished; and three-tenths of flour for the mincha mingled with olive oil, and one log of olive oil.
",aggresive-ngram,99.843925
85,--,Shabbat 23a:4,William Davidson Edition - English,en,"Rabbi Yehoshua ben Levi said: All the oils are suitable for the Hanukkah lamp, and olive oil is the most select of the oils. Abaye said: At first, my Master, Rabba, would seek sesame oil, as he said",aggresive-ngram,134.96796
86,--,Shabbat 23a:5,Sefaria Community Translation,en,"Rabbi Yehoshua ben Levi also said:  All the oils are good for ink, and olive oil is the choicest.  They asked:  for mixing or for smoke [i.e., pigment]?  Come and hear: Rav Shmuel bar Zutrei taught",aggresive-ngram,94.91109
87,--,Rashi on Deuteronomy 8:8:1,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,en,"זית שמן (lit., the olive of oil) means, olives that produce oil (i.e. good olives, not hard fruits that give no oil).",ngram,35.605324
88,--,Berakhot 57a:8,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en," said, ""The Lord called thy name a leafy olive-tree, fair and goodly fruit"" (Jer. xi. 16).  Who dreams of olive-oil may hope for the light of Torah ; as it is said, ""That they bring unto thee pure olive",aggresive-ngram,59.582027
89,--,Berakhot 39a:3,William Davidson Edition - English,en," neither small nor large, but medium, and that olive is called aguri. And Rabbi Abbahu said: The name of that genus of olives is not aguri, but its name is avruti, and some say that its name is samrusi. And why, then, is it called aguri? Because its oil is accumulated [agur] inside it.",infreq,28.60528
90,--,Targum Jonathan on Exodus 27:20,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," And thou shalt instruct the sons of Israel to bring the pure olive oil, beaten, for illumination, that the lamps may burn continually. 
",aggresive-ngram,84.809494
91,--,Moed Katan 9b:20,William Davidson Edition - English,en,"It is taught in a baraita that Rabbi Yehuda says: Wherever the Mishna mentions anpikinon, it is referring to olive oil from an olive that has not yet reached one-third of its growth. And why do women spread it on the body? It is due to the fact that it removes the hair and pampers the skin.",aggresive-ngram,70.18199
92,--,Rashbam on Exodus 35:28:1,"Eliyahu Munk, HaChut Hameshulash",en,"ולשמן המשחה, the hin of pure olive oil.",aggresive-ngram,140.83987
93,--,Bava Metzia 101a:1,William Davidson Edition - English,en,is exclusive of the expense of processing the olives to produce oil.,aggresive-ngram,20.928595
94,--,Rashi on Exodus 27:20:1,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,en,ואתה תצוה ... זך CLEAR — without lees; and this was effected not by straining the oil but as we learn in Treatise Menachoth 86a “He lets it (the olive) ripen on the top of the olive-tree etc.”,infreq,28.041405
