Id,Relevance,Ref,Version,Lang,Content,Field,Score
10,--,Onkelos Genesis 28:5,Onkelos Genesis,he,ושלח יצחק ית יעקב ואזל לפדן ארם לות לבן בר בתואל ארמאה אחוהא דרבקה אמה דיעקב ועשו,aggresive-ngram,27.729216
11,--,Or HaChaim on Genesis 49:31:1,On Your Way,he," ליורשי יצחק שהם יעקב ועשו, שמה קברתי את לאה בא למעט עשו, והעד בקברי אשר כריתי לי ודרשו ז''ל (סוטה יג.) וכו':",hebmorph-standard,31.589935
12,n,Sukkah 9a:13,William Davidson Edition - Aramaic,he,התם כתיב קרא אחרינא ועשו להם משלהם,hebmorph-exact,7.0948453
13,--,Zohar 1:166a:8,Torat Emet Zohar,he,"אמר רבי אבא כולי עלמא הוי ידעי דלבן הוה רב חכימין וחרשין וקוסמין, ומאן דבעי לאובדא בחרשוי לא אשתזיב מניה, וכל מה דידע בלעם מניה הוה. וכתיב ביה בבלעם (במדבר כב) כי ידעתי את אשר תברך מברך ואשר תאר יואר. וכולי עלמא הוו מסתפי מלבן ומחרשוי, ומלה קדמאה דשדר יעקב לעשו אמר עם לבן גרתי. 
",hebmorph-standard,30.646744
14,n,"Chizkuni, Numbers 17:3:2",Chizkuni,he,"ועשו אתם האמנים מקרא זה חסר, דוגמא ויאמר ליוסף ויגד ליעקב.",ngram,21.89801
15,--,Aramaic Targum to Esther 4:10,Mikraot Gedolot,he,ואמרת אסתר להתך למיזל ולמללא למרדכי ופקידת ליה על עיסק מרדכי דלא יגרי עם המן מצותא ארום דבבו דביני יעקב ועשו הוה נטר ליה:,hebmorph-standard,45.97011
16,--,Malbim on Isaiah 27:9:2,On Your Way,he,"יכפר עון יעקב עונם שעשו במזיד, ",ngram,24.082355
17,--,Gur Aryeh on Bereishit 25:23:3,OYW,he," משמע לשון ""שני גאים"", וזהו רבי ואנטונינוס שהיו ביחד כמו יעקב ועשו, והיה נראה בהם חשיבות זה יותר, ובשאר - לפי מדריגת כל אחד ואחד. ומרמז על כלל ישראל ואדום שיש להם ענין מיוחד, שהם גיים, ורוצה לומר כי נפש",hebmorph-exact,3.3858485
18,n,"Bekhor Shor, Genesis 49:24:3","Bekhor Shor, Leipzig, 1856",he,"מידי אביר יעקב. בא לו הכח הזה והממשלה ומשם אביר יעקב נעשה רועה ומפרנס לאבן ישראל כלו' לבני יעקב:
",hebmorph-standard,53.6318
19,--,Kitzur Baal Haturim on Deuteronomy 7:21:1,On Your Way,he,"אל גדול ונורא ולא אמר גבור אלא הזכיר גדול כנגד אברהם דכתיב ביה האדם הגדול. ונורא כנגד יעקב דכתיב ביה מה נורא המקום הזה. והזכיר אלו שמצינו שנלחמו אברהם עם המלכים ויעקב כנגד לבן ועשו אבל לא מצינו ביצחק שנלחם:

",hebmorph-exact,8.076198
20,--,Tanna Debei Eliyahu Rabbah 18:7,OYW (segmentation according to Warsaw 1880),he," בנים ותדע לך שכן הוא צא ולמד מאברהם אבינו ושרה אמנו שהיו עקרים פ""ה שנה והרבו רחמים עד שבא יצחק להם ושמחו בו וכן צא ולמד מן יצחק ורבקה שהיו עקרים עשרים שנה והרבו רחמים עד שבאו שניהם יעקב ועשו להם ושמחו בם",hebmorph-exact,2.9367666
21,--,Rashbam on Genesis 27:46:1,daat,he,"אם לקח יעקב - דרך חכמה אמרה רבקה ליצחק, להרחיק יעקב מעשו ולא גילתה לו שבשביל שטימת אחיו עשתה כן. ",hebmorph-standard,53.734
22,n,Rashi on Daniel 11:32:3,On Your Way,he,"ועשו . את תורתם :
",hebmorph-exact,8.44933
23,--,Rashi on Avodah Zarah 11b:11:3,WikiSource Rashi,he,אדם חיגר - כנגד יעקב צולע על יריכו. כלומר עדיין עשו שולט על יעקב:,ngram,20.385204
24,n,Malbim on Isaiah 49:26:3,On Your Way,he,"וגאלך אביר יעקב,  שאעשה זאת למען הקשר שי''ל עם יעקב, ועל ידי צדקתך :
",hebmorph-standard,61.517292
25,--,Bereishit Rabbah 68:5," Midrash Rabbah - Bereshit (Lviv, 1874)",he,"חזקיה אמר: בן ס""ג שנים היה אבינו יעקב בעת שנטל את הברכות, עשה עוד י""ד שנה, שנטמן בבית עבר, עשה עוד שבעה שנים, שעבד ברחל, ונמצא נושא אשה בן פ""ד שנים. ועשו בן ארבעים שנה, הא למדנו, שהקדוש ברוך הוא, משהה לצדיקים ומקדים לרשעים.",hebmorph-exact,8.162947
26,n,"Rabbeinu Bahya, Bereshit 34:13:1","Midrash Rabbeinu Bachya [ben Asher]. Warsaw, 1878",he,"ויענו בני יעקב את שכם ואת חמור אביו במרמה. מן הראוי היה שידבר יעקב כי לפניו היו, אבל לפי שהיה להם הענין לקלון לא רצו הבנים שידבר בו האב ויפתח פיו בזה כלל כי הם ידברו במקומו, ועשו זה לכבוד האב. ",hebmorph-exact,7.359218
27,n,Gur Aryeh on Bereishit 16:4:1,OYW,he,"מביאה ראשונה. דאם לא כן ""ויבא אל הגר"" למה לי, אלא לסמוך אל זה ""ותהר"" - דמביאה ראשונה נתעברה. אבל גבי בלהה אין הכרח לפרש כך ""ויבא אליה יעקב"" (להלן ל, ד), מפני שאצל בלהה פירש הכתוב כי יעקב עשה מה שרצתה",hebmorph-standard,32.703846
28,--,Zohar 1:138a:1,Torat Emet Zohar,he," בחכמתא בעקימו, והכי אצטריך. ואתייא דא, כי הא דאמר רבי שמעון, מאי דכתיב, (בראשית א) ויברא אלהים את התנינים הגדולים, דא יעקב ועשו. (בראשית א) ואת כל נפש החיה הרומשת, אלין שאר דרגין דבינייהו, ודאי אתעביד יעקב חכים לקבליה דההוא חויא אחרא והכי אצטריך. 
",hebmorph-standard,30.83348
29,--,Shadal on Genesis 25:19:1,Shadal on Torah,he,"ואלה תולדות יצחק: יעקב ועשו האמורים בפרשה (רש""י), ואין ""תולדות"" קורות ומאורעות (רשב""ם למטה ל""ז ב'). ואם מצאנו כי לא תדע מה ילד יום (משלי כ""ז א') אין זו ראיה שהמאורעות תיקראנה תולדות סתם, או תולדות",aggresive-ngram,19.670778
30,--,Ramban on Genesis 33:8:1,On Your Way,he,מי לך כל המחנה הזה אשר פגשתי הנה עבדי יעקב עשו כאשר צוה אותם ולא רצה לקבל מהם או שהוא בגאותו ועברתו לא דבר עמם ולא שאלם למי אתה ואנה תלך והם יראו מגשת אליו ואמר עתה מי לך כל המחנה הזה כי חשב שהם,aggresive-ngram,16.922653
31,--,Gur Aryeh on Bereishit 30:25:1,OYW,he,"משנולד שטנו וכו'. נראה מפני כי יעקב ועשו הם שני הפכים בכל דבר כדמוכח קרא, ויוסף עיקר תולדתו של יעקב, כדכתיב (להלן לז, ב ורש""י שם) ""אלה תולדות יעקב יוסף"", ולפיכך מדמה הכתוב (עובדיה א, יח) יעקב לאש",hebmorph-exact,6.3844175
32,--,Bereishit Rabbah 84:5,Daat Bereshit Rabbah,he,"מה כתיב למעלה מן הענין ואלה המלכים וגו', וכתיב הכא וישב יעקב? אמר רבי חוניא: משל לאחד, שהיה מהלך בדרך וראה כת של כלבים ונתיירא מהם, וישב לו ביניהם. כך, כיון שראה אבינו יעקב עשו ואלופיו, נתיירא מהם",aggresive-ngram,17.82453
33,--,Genesis 27:30,Tanach with Nikkud,he,ויהי כאשר כלה יצחק לברך את־יעקב ויהי אך יצא יצא יעקב מאת פני יצחק אביו ועשו אחיו בא מצידו,ngram,34.77239
34,--,Chidushei Agadot on Bava Batra 123b:3,Vilna Edition,he,"יעקב  לאש כו'. עיין פרש""י בחומש והוא מבואר כי בקנייתו הבכורה ונטילת הברכה של יעקב מעשו ניתן שיעקב יהיה מושל באחיו עשו הגדול ממנו וכל זה נתן יעקב ליוסף כדאמרינן בסוגיין מדכתיב ואני נתתי לך וגו' אשר לקחתי מיד האמורי וגו' ובזה נמסר ביד יוסף זרעו של עשו ולא נמסר כן ביד שאר אחיו וק""ל: ",hebmorph-standard,30.646744
35,n,Rashi on Exodus 25:8:1,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,he,ועשו לי מקדש. ועשׂוּ לשׁמי בּית קדושּׁה:,original,8.862918
36,--,"Bekhor Shor, Genesis 32:29:2","Bekhor Shor, Leipzig, 1856",he,"ועם אנשים. לבן ועשו:
",hebmorph-exact,8.436496
37,--,"Chizkuni, Genesis 25:26:1",Chizkuni,he,"וידו אחזת מכבר, בעוד שהיה בבטן וכן כתיב בבטן עקב את אחיו. לשון עקב ופרסה פי׳‎ בבטן אחזו יעקב לעשו בעקבו כדי לעכבו שלא יצא ויצא הוא תחלה כי הוא היה מטפה ראשונה כדאמר לה ר׳‎ יוסי לההיא מטרוניתא. ולו משפט הבכורה ודבר זה הזקיקו לקנותה.",hebmorph-standard,30.83348
38,--,Gur Aryeh on Bereishit 28:5:1,OYW,he," ועשו"" בנים מחולקים, אם כן לא די בזה - רק שאני צריך לשלוח את יעקב לבית לבן אחי רבקה שהיא אם יעקב ועשיו, וישא יעקב מבנותיו, ומהם יצא הזרע המבורך - שיהיה אחד, ואין בהם פסולת. ועוד שפירש הכתוב ""וילך אל לבן",hebmorph-standard,38.448307
39,n,Rashi on Shabbat 55b:8:1,Vilna Edition,he,אחת של שכינה - כך היה יעקב עושה בארבעה אהלי נשיו מעמיד מטה לשכינה ובאותו אהל שהוא רואה בו השכינה הוא בא ולן אותו הלילה:,hebmorph-standard,46.10063
40,n,Radak on Genesis 12:6:1,"Presburg : A. Schmid, 1842",he," עד מקום שכם, ר""ל עד גבול שכם, אולי אלה המקומות שזכר הם בהכנס אדם לארץ כנען בבאו מחרן, ובא עד שכם וישב שם, ואחר כן עד אלון מורה. ובדרש, כי ראה בנבואה כי בשכם יענו את דינה ובני יעקב יעשו נקמה באנשי שכם, והתפלל שם לאל שיצילם מהערים אשר סביבותיהם ושמע האל תפלתו, כמו שאמר ויהי חתת אלהים וגו', ",hebmorph-standard,30.646744
41,--,Targum Jonathan on Genesis 27:30,Targum Jonathan on Genesis,he,והוה כד שיצי יצחק לברכא ית יעקב והוה ברם מיפק נפק יעקב כתרתין טפוחין מלות יצחק אבוי ועשו אחוי על מצידיה,ngram,22.95663
42,--,Gur Aryeh on Bereishit 27:22:1,OYW,he,"מדבר תחנונים. דלא שייך לומר שהיה קול יעקב משונה מן עשו, דאם כן אין לך הכרה יותר מקול, דאמרינן (חולין צו. ) סומא האיך מותר באשתו, ואמרינן בטביעות עיניו דקלא, שמע מינה דקול הוא הכרה גמורה, אלא על כרחך קול יעקב ועשו שוים, דלא היה שינוי בקול שלהם:",hebmorph-standard,30.733753
43,--,"Rabbeinu Bahya, Bereshit 17:16:1","Midrash Rabbeinu Bachya [ben Asher]. Warsaw, 1878",he,"וברכתי אותה. בנערות ועדון בשר, על שם שכתוב (בראשית יח) אחרי בלותי היתה לי עדנה, וברכה ה' ברבוי חלב להניק, על שם שכתוב (בראשית כא) היניקה בנים שרה. מלכי עמים זה יעקב ועשו. ",hebmorph-standard,38.30843
44,--,"Bekhor Shor, Genesis 27:1:1","Bekhor Shor, Leipzig, 1856",he,"ותכהין עיניו מראות. שלא תתמה איך נתחלף לו יעקב בעשו:
",hebmorph-standard,76.83438
45,n,Metzudat Zion on Zechariah 7:14:3,On Your Way,he,"וישימו. ועשו:

",ngram,19.785196
46,n,Chidushei Agadot on Chullin 142a:2,Vilna Edition,he,"בפרש""י  בד""ה לעולם שכולו טוב בפ""ק דקדושין אמרי' דר' יעקב חזא עובדא בא' כו'. עכ""ל לפירושו נראה דכל הך סוגיא מודלמא לא הוה הכי ר' יעקב מעשה כו' עד סוף פירקין לא שייכא אלא בפ""ק דקדושין וק""ל: ",hebmorph-standard,38.54185
47,n,"Drisha, Yoreh Deah 385:1:1","Tur Yoreh Deah, Vilna, 1923",he," אבל אסור בשאלת שלום כו' (והא דגרסינן בגמרא מעשה ומתו בניו של רבי עקיבא ועשו כל ישראל הספד כו' עד לכו לבתיכם לשלום מפרש בגמרא דלכבוד רבים שרי. כתב הכלבו אם שאלת שלום אסור כ""ש שאסור להרבות בדברים וכ""כ הרמב""ם פ""ה עכ""ה: ",aggresive-ngram,17.125378
48,--,Shadal on Genesis 26:1:1,Shadal on Torah,he,"ויהי רעב בארץ: לדעת ר' וואלף, בעל המעמר, זה היה קודם לידת יעקב ועשו, ואין מוקדם ומאוחר בתורה, כי רחוק הוא כי באורך הימים לא ירגישו אנשי המקום כי הבנים בניו ושרבקה היא אמם.",hebmorph-standard,38.448307
49,--,Zohar 2:6a:8,Torat Emet Zohar,he,"ועל דא, שמעון תוקפא דדינא קשיא הוה ביה, וכד מזדווגן כחדא, לא יכיל עלמא למסבל, ובגין כך, (דברים כ''ב) לא תחרוש בשור ובחמור יחדו. ועל דא, שדר יעקב לעשו מלה דא, דכתיב, (בראשית ל''ב) ויהי לי שור וחמור. ואי לאו דמאיך יעקב גרמיה, דחילו סגיא נפל ביה בעשו. 
",hebmorph-standard,30.733753
50,--,Genesis 27:22,Tanach with Nikkud,he,ויגש יעקב אל־יצחק אביו וימשהו ויאמר הקל קול יעקב והידים ידי עשו,ngram,27.940807
51,--,Midrash Tanchuma 1:6:11,Tsel Midrash Tanchuma,he," שנתון באורה, עשו בא מן השוק ולא ראה ליעקב שהיה לפנים מן הבית אבל יעקב ראה אותו מבפנים ונטמן אחורי הדלת, כיון שנכנס עשו יצא יעקב, שנאמר ויהי אך יצוא יצא יעקב ועשו אחיו בא מצידו, כך שיער את השעות שלא יבא",hebmorph-exact,3.3697677
52,--,Zohar 3:258b:3,Torat Emet Zohar,he," דחמרא עתיקא, ושתי. ואטעים ליה, וחדי. ואחר כך מברך ליה בכמה ברכאן, ואעבר על חובוי. מה כתיב, (בראשית כז) ויהי אך יצוא יצא יעקב ועשו אחיו בא מצדו, טעין מכמה טועני כמה דאתמר, והא אוקימנא מלה. 
",aggresive-ngram,19.676207
53,--,Sforno on Genesis 25:28:2,On Your Way,he,ורבקה אוהבת את יעקב לבדו מפני שהכירה ברשעו של עשו:,ngram,20.033268
54,--,Gur Aryeh on Bereishit 38:2:1,OYW,he," נמי לא קשיא מידי, דסבירא ליה לר' (נחמיה) [יהודה] כיון שיעקב יצאו ממנו השבטים כלם, ולא כמו אברהם שיצא ממנו יצחק לבד, ויצחק יצא ממנו יעקב ועשו, ומן יעקב יצא הכל בלי חסרון הכל שלם לגמרי - אף הנקיבות יצאו",hebmorph-exact,3.3957484
55,--,Likutei Moharan 30:6,Likutei Moharan - rabenubook.com,he," התחתון הנ""ל, בחינת חכמה תתאה, שהוא בחינת שחרות כנ""ל, שזוכין לתקן בחינה זאת על־ידי שונא בצע כנ""ל. ועל כן יצא מאברהם יצחק וישמעאל, יעקב ועשו, שהם בחינת: כנגד ארבעה בנים דברה תורה, אחד חכם ואחד רשע ואחד תם",hebmorph-exact,2.82979
56,--,Obadiah 1:18,Tanach with Nikkud,he,והיה בית־יעקב אש ובית יוסף להבה ובית עשו לקש ודלקו בהם ואכלום ולא־יהיה שריד לבית עשו כי יהוה דבר,infreq,19.45536
57,--,Kitzur Baal Haturim on Genesis 36:31:1,On Your Way,he,"ואלה המלכים בשביל שאמר יעקב לעשו ח''פ אדוני מלכו ח' מלכים קודם ישראל, וכנגדם מלכו ח' מלכים עד יהורם ובימיו פשע אדום:

",hebmorph-standard,45.97011
58,--,Likutei Moharan 135:3,Likutei Moharan - rabenubook.com,he,", יעקב ועשו – כנגד ארבעה בנים: אחד חכם וכו': (מן ""עוד שמענו"" עד כאן, כל זה מבאר היטב לעיל בהתורה ""מישרא דסכינא"" בסימן ל, עין שם)",hebmorph-exact,2.8108244
59,--,"Tur HaAroch, Genesis 15:5:1","Perush al ha-Torah, Hanover, 1838",he,"וספור הככבים וגו' ויאמר לו כה יהיה זרעך. ולמעלה אמר לו יהיה זרעך כעפר הארץ אלא רמז לו ליעקב ועשו כי זה יהיה למעלה ככוכבים וזה יהיה למטה כעפר לדוש: 
",aggresive-ngram,19.849514
60,--,Ibn Ezra on Exodus 21:8:2,On Your Way,he,עברי ואם אמרנו בעבור אברהם נקרא כן. הנה כתוב כי ביצחק יקרא לך זרע. אע''פ שבישמעאל כתוב כי זרעך הוא. לא נתנה הארץ רק ליצחק לבדו. ובני יצחק היו יעקב ועשו. וכתוב ביצחק כי לך ולזרעך אתן את כל הארצות האל. והנה לא נקרא לו זרע רק ביעקב לבדו אשר לו נתנה הארץ. והנה נכרים יחשבו בני הפילגשים ובני עשו עמהם,aggresive-ngram,16.922653
61,--,Sotah 41b:10,William Davidson Edition - Aramaic,he,ופליגא דרבי לוי דאמר רבי לוי משל של יעקב ועשו למה הדבר דומה לאדם שזימן את חבירו והכיר בו שמבקש להורגו אמר לו טעם תבשיל זה שאני טועם כתבשיל שטעמתי בבית המלך אמר ידע ליה מלכא מיסתפי ולא קטיל ליה,hebmorph-standard,46.026756
62,--,Radak on Genesis 28:5:2,"Presburg : A. Schmid, 1842",he,"אחי רבקה, לפיכך היתה לו טענה גדולה ללכת אליו למנוסה כי אחי אמו הוא. אם יעקב ועשו, הקדים יעקב לעשו בעבור כי אם יעקב היתה באמת, כי היתה אוהבת אותו יותר ממה שהיתה אוהבת עשו, ומחמלתה עליו שלחו אל אחיה, ואע""פ שהיתה אם לעשו גם כן, לא היתה אוהבת אותו כמו שהיתה אוהבת את יעקב, וזה היה ידוע בפדן ארם לקרוביה: ",hebmorph-standard,43.341038
63,n,Rashi on Taanit 19a:11:1,Vilna Edition,he,"ועשו יו""ט - מתוך שמחה:",hebmorph-exact,8.398832
64,--,"Tanna debei Eliyahu Zuta, Additions to Seder Eliyahu Zuta, Mavo 65",Tanna deBei Eliyahu Zuta,he," ברייתא עתיקה וממנה לוקחו. אבל מה שאכוון הוא על מה שמזכיר בפירוש שהן הגדות עתיקות. וסגנונו לומר באלה אמרו, ד""מ בפ""א. אמרו כשהיה יעקב ועשו במעי אמן וכו'. בפ""ו אמרו עליו על משה רבינו וכו'. אמרו עליו על שמשון בן מנוח וכו'. אמרו על אחאב מלך ישראל וכו', ובפ""ז אמרו עליו על אברהם אבינו וכו':",hebmorph-exact,2.80814
65,--,"Tafsir Rasag, Genesis 28:5","Tafsir al-Torah bi-al-Arabiya, Paris, 1893",he,וארסל ביעקוב פמצי אלי פדן ארם אלי לבן בן בתואל אלארמני אכי רבקה אם יעקוב ועשו,aggresive-ngram,31.90966
66,--,"Mei HaShiloach, Volume I, Genesis, Toldot 10","Mei HaShiloach; Publication of Sifrei Izhbitza Radzin, Bnei Brak 2005.",he,"אחי רבקה אם יעקב ועשו. היינו כי הודיע יצחק ליעקב כי כבר נשלם ע""י כל הברורים שבין ישראל לאומות העולם, ולכך לא יהיה מעתה שום עסק בזה כי בניך יהיו כלם נקראים בשם ישראל, אך עליהם יש ברורים היותר גדולים",hebmorph-exact,5.643081
67,--,Genesis 28:5,Tanach with Nikkud,he,וישלח יצחק את־יעקב וילך פדנה ארם אל־לבן בן־בתואל הארמי אחי רבקה אם יעקב ועשו,hebmorph-standard,73.01401
68,--,Radak on Genesis 25:19:1,"Presburg : A. Schmid, 1842",he,"ואלה  תולדת יצחק, זכר תולדת ישמעאל ונחלתם דרך קצרה, ועתה בא לזכור תולדת יצחק עם הקורות שקרוהו בארוכה, ותולדותיו, יעקב ועשיו ותולדותיהם. ",hebmorph-standard,45.97011
69,n,Rashi on Kiddushin 39b:12:1,Vilna Edition,he,והאמר רבי אלעזר כו' - והיכי אמרי' דרבי יעקב מעשה חזא:,hebmorph-standard,76.896614
70,--,Genesis 32:4,Tanach with Text Only,he,וישלח יעקב מלאכים לפניו אל־עשו אחיו ארצה שעיר שדה אדום,ngram,21.104815
71,n,Rashi on Kiddushin 39b:14:2,Vilna Edition,he,והאמר רבי אלעזר כו' - והיכי אמרי' דרבי יעקב מעשה חזא:,hebmorph-standard,76.61686
72,--,"Otzar Midrashim, Midrash Yelamdeinu, Last Composition from Midrash Yelamdenu 28","Otzar Midrashim, New York, 1915",he,"ל״א) הנה אביך חולה (שם מ״ח א׳) זה שאמר הכתוב רוח איש יכלכל מחלהו (משלי י״ח י״ד) אדם שהוא מטורף מנעוריו ובא לידי חולי אין בו כח לקבל את החולי, כך יעקב עשו רודפו וכן לבן, ונפגש עם המלאך, צרת דינה צרת יוסף, לפיכך בא לידי זקנה וחלו אבריו עליו, לכך כתיב בו חולי. ",hebmorph-standard,30.646744
73,--,Shadal on Genesis 27:15:1,Shadal on Torah,he,בגדי עשו: נראה שבגדי יעקב ועשו היה שונים בחומר ובצורה לפי התחלפות מלאכתם ורבקה פחדה שמא יכיר יצחק במישוש היד שאינם בגדי עשו (המעמר).,hebmorph-standard,45.97011
74,--,Netzach Yisrael 16:9,Netzach Yisrael,he,"ובפרקי רבי אליעזר אומר, ""מכרה כיום בכורתך לי"" (בראשית כה, לא), אמרו, כשהיו יעקב ועשו במעי אמם, אמר יעקב לעשו, אחי, שני עולמות לפנינו, עולם הזה ועולם הבא. עולם הזה יש בו אכילה ושתיה, ומשא ומתן, לישא",hebmorph-exact,4.514465
75,n,Metzudat David on Amos 9:14:5,On Your Way,he,"ועשו גנות. יתקנו גנות ויזרעום:
",hebmorph-exact,7.28297
76,--,"Rabbeinu Bahya, Bereshit 28:5:3","Midrash Rabbeinu Bachya [ben Asher]. Warsaw, 1878",he," רבקה כי היתה אם יעקב ועשו, והיה ראוי לה לאהוב את שניהם בשוה כי הם בניה אשר ילדתם, ועוד היה ראוי לאהוב את עשו יותר מיעקב, כי כן מנהג האמות בבן הבכור, ואעפ""כ לא שמה רבקה עקר אהבתה כ""א על יעקב מתוך שהיתה רואה יופי מדותיו, וכענין שכ' (בראשית כ""ה) ורבקה אוהבת את יעקב. ",aggresive-ngram,16.842873
77,--,"Rabbeinu Bahya, Bereshit 28:5:2","Midrash Rabbeinu Bachya [ben Asher]. Warsaw, 1878",he,"וילך פדנה ארם אל לבן בן בתואל הארמי. כונתו היתה בלכתו שם כדי לישא אחת מבנותיו של לבן ומפני זה אמר אל לבן כי כן צוה לו אביו קום לך פדנה ארם ביתה בתואל אבי אמך וקח לך משם אשה מבנות לבן אחי אמך, ומ""ש אחי רבקה אם יעקב ועשו וכי לא היינו יודעין כי לבן אחי רבקה ורבקה אם יעקב ועשו.",hebmorph-standard,43.464092
78,--,"Rabbeinu Bahya, Bereshit 28:5:5","Midrash Rabbeinu Bachya [ben Asher]. Warsaw, 1878",he,"וע""ד חכמת הטבע אם יעקב ועשו, ידוע כי שני בנים הנולדים תאומים כאו""א, אבל יעקב ועשו הי' הפלא הגדול כי יצירת שניהם היתה בשליא אחת ומטעם זה היה הרצון בבטן כענין שכ' (בראשית כ""ה) ויתרוצצו הבנים בקרבה, ומפני זה הוצרך לומר אחי רבקה אם יעקב ועשו לומר סובלנית זו מי היתה:
",hebmorph-standard,53.405163
79,--,Targum Jonathan on Genesis 28:5,Targum Jonathan on Genesis,he,ושדר יצחק ית יעקב ואזל לפדן ארם לות לבן בר בתואל ארמאה אחוהא דרבקה אימא דיעקב ועשו,aggresive-ngram,27.920952
80,n,Metzudat David on Judges 19:24:2,On Your Way,he,"ועשו וגו׳. בשאר עניני ניאוף:
",hebmorph-exact,7.393164
81,--,Zohar 1:138a:3,Torat Emet Zohar,he,") ויגדלו הנערים. סטרא דאברהם גרים לון לאתגדלא וזכותיה סייע לון, הוא הוה מחנך לון במצות, דכתיב, (בראשית יח) כי ידעתיו למען אשר יצוה את בניו וגו', לאסגאה יעקב ועשו. (בראשית כה) ויגדלו הנערים ויהי עשו איש יודע ציד וגו'. אמר רבי אלעזר, כל חד וחד אתפרש לארחיה,  
",hebmorph-exact,5.621649
82,--,Rashi on Avodah Zarah 8b:36:1,WikiSource Rashi,he,ואלכה לנגדך - יעקב ועשו שוין בגדולה:,hebmorph-standard,92.115425
