Id,Relevance,Ref,Version,Lang,Content,Field,Score
32,n,Jeremiah 11:19,Tanach with Nikkud,he,ואני ככבש אלוף יובל לטבוח ולא־ידעתי כי־עלי חשבו מחשבות נשחיתה עץ בלחמו ונכרתנו מארץ חיים ושמו לא־יזכר עוד,infreq,17.745665
33,--,Berakhot 32b:9,William Davidson Edition - Aramaic,he,איני והא אמר רבי חייא בר אבא אמר רבי יוחנן כל המאריך בתפילתו ומעיין בה סוף בא לידי כאב לב שנאמר תוחלת ממשכה מחלה לב מאי תקנתיה יעסוק בתורה שנאמר ועץ חיים תאוה באה ואין עץ חיים אלא תורה שנאמר עץ חיים היא למחזיקים בה לא קשיא הא דמאריך ומעיין בה הא דמאריך ולא מעיין בה,aggresive-ngram,54.739204
34,n,Rashi on Deuteronomy 18:11:3,On Your Way,he,"וידעני. מכניס עצם חיה ששמה ידוע, לתוך פיו, ומדבר העצם על ידי מכשפות: ",hebmorph-standard,33.23287
35,--,Proverbs 3:18,Tanach with Nikkud,he,עץ־חיים היא למחזיקים בה ותמכיה מאשר,aggresive-ngram,114.55562
36,--,Zohar 2:60b:1,Torat Emet Zohar,he," ואין עץ אלא תורה, דכתיב, (משלי ג) עץ חיים היא למחזיקים בה. ואין תורה, אלא קודשא בריך הוא. רבי אבא אמר, אין עץ אלא קודשא בריך הוא, דכתיב, (דברים כ) כי האדם עץ השדה, עץ השדה ודאי, דא עץ שדה דתפוחין",infreq,20.681314
37,--,Rashi on Isaiah 5:6:7,On Your Way,he,"ועל העבים אצוה . צויתי עליו שומרים לשמור את דרך עץ החיים :
",hebmorph-standard,42.792717
38,--,Taanit 7a:12,Wikisource Talmud Bavli,he,"אמר רב נחמן בר יצחק למה נמשלו דברי תורה כעץ שנאמר (משלי ג, יח) עץ חיים היא למחזיקים בה לומר לך מה עץ קטן מדליק את הגדול אף תלמידי חכמים קטנים מחדדים את הגדולים והיינו דאמר ר' חנינא הרבה למדתי מרבותי ומחבירי יותר מרבותי ומתלמידי יותר מכולן",aggresive-ngram,31.539179
39,--,"Ein Yaakov (Glick Edition), Taanit 1:20","En Jacob, translated by SH Glick, 1916",he,אמר רב נחמן בר יצחק למה נמשלו דברי תורה כעץ שנאמר (משלי ג יט) עץ חיים היא למחזיקים בה לומר לך מה עץ קטן מדליק את הגדול אף תלמיד חכם קטנים מחדדים את הגדולים והיינו דאמר רבי חנינא הרבה למדתי מרבותי ומחברי יותר מרבותי ומתלמידי יותר מכולם:,aggresive-ngram,24.149977
40,--,Daat Zkenim on Genesis 6:9:2,daat zekenim,he,"איש. פתח ר' תנחומא פרי צדיק עץ חיים בשעה 
שנסתלק אדם מן העולם בלא בנים הוא מיצר ובושה מפני שלא העמיד דורות 
אומר לו הקב""ה יש לך פרי התורה אשר יגעת בה שכתוב בה פרי צדיק עץ חיים 
בניו אין כתיב כאן אלא",aggresive-ngram,25.85684
41,n,Malbim on Ezekiel 41:22:7,On Your Way,he,עץ,infreq,25.086552
42,--,Zohar 1:202a:5,Torat Emet Zohar,he,"ועץ חיים תאוה באה. תנינן, מאן דבעי דקודשא בריך הוא יקבל צלותיה, ישתדל באורייתא, דאיהי עץ חיים. וכדין תאוה באה. מאן תאוה, דא הוא דרגא דכל צלותין דעלמא בידיה, ועאיל לון קמי מלכא עלאה. כתיב הכא באה, וכתיב התם, (אסתר ב) בערב היא באה. ודא הוא תאוה באה, באה קמי מלכא עלאה, לאשלמא רעותא דההוא בר נש. 
",aggresive-ngram,29.469389
43,n,Mishnah Negaim 14:1,Torat Emet 357,he,"כיצד מטהרין את המצרע. היה מביא פילי של חרש חדשה ונותן לתוכה רביעית מים חיים, ומביא שתי צפרים דרור. שחט את אחת מהן על כלי חרש ועל מים חיים. חפר וקוברה בפניו. נטל עץ ארז ואזוב ושני תולעת וכרכן בשירי",infreq,20.505186
44,--,Pirkei Avot 6:7,"Mishnah, ed. Romm, Vilna 1913",he,גדולה תורה שהיא נותנת חיים לעושיה בעולם הזה ובעולם הבא. שנאמר כי חיים הם למוצאיהם ולכל בשרו מרפא. ואומר רפאות תהי לשרך. ושקוי לעצמותיך. ואומר עץ חיים היא למחזיקים בה. ותומכיה מאושר. ואומר כי לוית חן,aggresive-ngram,38.50137
45,--,Daat Zkenim on Numbers 19:17:1,daat zekenim,he,"מים חיים אל כלי. 
מכאן רמז לקרות בתורה כהן ולוי וישראל כלומר ונתן עליו התורה שנקראת מים כד""א הוי כל צמא 
לכו למים וגם נקראת עץ חיים שנאמר עץ חיים היא [אל כל""י נוטרי'] ""כהן ""לוי ""ישראל: ",aggresive-ngram,42.691536
46,--,"Rabbeinu Bahya, Shemot 18:1:1","Midrash Rabbeinu Bachya [ben Asher]. Warsaw, 1878",he,"מרפא לשון עץ חיים וסלף בה שבר ברוח (משלי טו, ד)",aggresive-ngram,48.293312
47,--,Aruch HaShulchan 1:118:4,Wikisource,he,"ברכה שלוש עשרה ""על הצדיקים"". דאחר עקירת המלשינים יתרומם קרן הצדיקים, כדכתיב: ""וכל קרני רשעים אגדע, תרוממנה קרנות צדיק"" (מגילה שם). ויש בברכה זו ארבעים ושתים תיבות (טור ופרי עץ חיים). ולפי זה אין צורך",aggresive-ngram,26.209658
48,--,Aruch HaShulchan 1:118:6,Wikisource,he," כמנין התיבות שיש במזמור ""תהלה לדוד"" מן ""שמעה ה' צדק"" עד ""זמותי בל יעבר פי"" (פרי עץ חיים שם). ויתר הברכות יתבארו בסימן ק""כ בסייעתא דשמיא.",aggresive-ngram,24.710703
49,n,Sanhedrin 56b:21,Wikisource Talmud Bavli,he,מכל עץ הגן ולא גזל אכל תאכל ולא אבר מן החי,hebmorph-standard,13.400077
50,--,Rashi on Bekhorot 55b:9:1,Vilna Edition,he,יובל שמו - של פרת. ועל יובל ישלח שרשיו וגו' בעץ החיים מישתעי קרא ועץ החיים בגן עדן הוא ופרת הוא המשקה גן עדן:,hebmorph-standard,32.11607
51,--,Zohar 2:51a:1,Torat Emet Zohar,he," קמה. הדא הוא דכתיב, (בראשית ג) ואת להט החרב המתהפכת לשמור את דרך עץ החיים. 
",hebmorph-standard,42.776154
52,n,"Shulchan Arukh, Orach Chayim 363:8",Torat Emet Freeware Shulchan Aruch,he,לחי שעשאו מעצי אשירה כשר:,hebmorph-standard,12.387623
53,--,Rashi on Berakhot 32b:9:3,Vilna Edition,he,ועץ חיים תאוה באה - סופו של מקרא הוא:,aggresive-ngram,42.68566
54,n,Rashi on Keritot 3b:49:2,WikiSource Rashi,he,ידעוני מכניס עצם חיה ששמה ידוע לתוך פיו ומדבר:,hebmorph-standard,37.753376
55,--,Tikkunei Zohar 68b:5,Tikkunei Zohar,he," עץ החיים, דביה בני חיי ומזוני נפקין, עץ ודאי ההוא דאתמר ביה עץ החיים מהלך חמש מאות שנה, והאי עץ איהו ו', מהלך חמש מאות שנין דא ה', החיים אינון אבא ואימא דאינון י''ה, י' איהו חכמה, ומנלן דאתקרי חיים",infreq,16.655376
56,--,Proverbs 15:4,Tanach with Text Only,he,מרפא לשון עץ חיים וסלף בה שבר ברוח,aggresive-ngram,79.807724
57,--,Rashi on Proverbs 11:30:1,On Your Way,he,פרי צדיק . גמול פירות מעשה הצדיקים עץ חיים הם לעולם :,aggresive-ngram,60.04609
58,--,Rashi on Isaiah 4:2:4,On Your Way,he,"ופרי הארץ . הם בני הצדיקים פרי עץ חיים הם יהיו לגאון ולתפארת אשר בהם יתפארו ויתהללו פליטת ישראל  צבי . הוא נוי דבר צביון שיש חפץ בו :
",aggresive-ngram,36.224968
59,--,Proverbs 11:30,Tanach with Ta'amei Hamikra,he,פרי־צדיק עץ חיים ולקח נפשות חכם,aggresive-ngram,92.3097
60,n,Metzudat David on Ezekiel 37:16:1,On Your Way,he,עץ אחד. חתיכת עץ אחד:,original,8.14282
61,--,Tikkunei Zohar 15b:2,Tikkunei Zohar,he,"כל הוויות אלין מאמא עלאה תליין, דאיהי חיים, וצדיק על שמיה אתקרי ח''י, חיות המרכבה על שמה אתקריאו, בגין דאיהי אימא עלאה חיים, כמה דאת אמר עץ חיים היא למחזיקים בה (משלי ג יח), ואיהי מרכבה לחכמה. 
",aggresive-ngram,30.07707
62,--,Sforno on Genesis 3:24:2,On Your Way,he," וישכן אז קודם שיצאו: לשמור את דרך עץ החיים שלא יפנו בצאתם אל דרך העץ ההוא ויאכלו ממנו:

",hebmorph-standard,37.373936
63,--,"Otzar Midrashim, Chuppah of Eliyahu, Chuppat Eliyahu Rabbah 249","Otzar Midrashim, New York, 1915",he,"י״ג) עשרה נקראו חיים: הקב״ה שנאמר וה׳ אלהים אמת הוא אלהים חיים (ירמיה י׳), תורה נקראת חיים שנאמר עץ חיים היא למחזיקים בה וגו׳ (משלי ג׳), ישראל נקראו חיים שנאמר ואתם הדבקים בה׳ אלהיכם חיים כולכם היום",aggresive-ngram,25.608364
64,--,Tikkunei Zohar 97b:7,Tikkunei Zohar,he,"ועוד הן האדם היה כאחד ממנו, אמרו מלאכין קדישין בגין למהוי איהו כאחד מיננא כמא דאמר חויא (בראשית ג ה) והייתם כאלהי''ם יודעי טוב ורע, ודא איהו לדעת טוב ורע, דא גרים ליה מותא, דאם זכה למיכל מאילנא דחיי דאיהו עץ חיים היא למחזיקים בה, מה כתיב בה ולקח גם מעץ החיים וגומר. 
",original,8.651922
65,--,Genesis 2:9,Tanach with Ta'amei Hamikra,he,ויצמח יהוה אלהים מן־האדמה כל־עץ נחמד למראה וטוב למאכל ועץ החיים בתוך הגן ועץ הדעת טוב ורע,hebmorph-standard,32.935085
66,--,"Zohar Chadash, Achrei Mot 45",Zohar Chadash,he,"כתיב (שם) כי יקרא קן צפור לפניך וגו', תא חזי, קן: דא הוא גופא. בדרך: דאזיל באורחין טבין. בכל עץ: דא תורה, כדבר אחר (משלי ג) עץ חיים היא למחזיקים בה. או על הארץ: אלין אינון ישראל, דאתקרון ארץ, דמלמד",original,8.651922
67,--,Bava Metzia 85a:11,Wikisource Talmud Bavli,he,"קרי עליה (משלי יא, ל) פרי צדיק עץ חיים ולוקח נפשות חכם פרי צדיק עץ חיים זה ר' יוסי בר' אלעזר בר' שמעון ולוקח נפשות חכם זה ר' שמעון בן איסי בן לקוניא",aggresive-ngram,47.86977
68,--,Vayikra Rabbah 29:5,Daat Vayikra Rabbah,he,"ר' ברכיה פתח, בשם רבי ירמיה: (משלי טו): אורח חיים למעלה למשכיל אין אורח חיים, אלא תורה, כמה דאת אמר: (שם ג): עץ חיים היא למחזיקים בה. דבר אחר: אורח חיים למעלה למשכיל אין אורח, אלא יסורין כמה דאת אמר",aggresive-ngram,25.359213
69,--,"Mei HaShiloach, Volume I, Writings, Proverbs 13:1","Mei HaShiloach; Publication of Sifrei Izhbitza Radzin, Bnei Brak 2005.",he,"תוחלת ממשכה מחלה לב ועץ חיים תאוה באה. עץ חיים מורה למי שעוסק בתורה לשמה, היינו מי שעוסק בתורה לשמה רואה שאין לו שום ממשכה לאשר יחיל, רק יבא תיכף ומיד, ובאה לשון הוה שתמיד יבא אליו מיד, כמ""ש (בראשית כ""ט,ו') ורחל בתו באה וכו'.",aggresive-ngram,29.573494
70,n,"Mishneh Torah, Ritual Slaughter 13:17",Wikisource Mishneh Torah,he,"היתה רובצת על אפרוח אחד או על ביצה אחת חייב לשלח, המוצא קן על פני המים או על גבי בעלי חיים חייב לשלח, לא נאמר אפרוחים או ביצים ולא נאמר בכל עץ או על הארץ אלא שדיבר הכתוב בהווה.",infreq,18.502277
71,--,Zohar 2:167a:3,Torat Emet Zohar,he," עלמא. ומאן איהו. האי דכתיב, (בראשית ג) ואת להט החרב המתהפכת לשמר את דרך עץ החיים ועל דא, דרך חיים איהו תוכחות מוסר. ומאן דאית ביה תוכחות, ודאי דמתערי ליה למהך בההוא ארח חיים, דשארי תמן תוכחות מוסר. 
",infreq,16.819601
72,--,Lechem Shamayim on Pirkei Avot 4:16:1,"Ets Avot, Lechem Shamayim; Krakow, 1883.",he,"פרוזרור. גי' ת""ק מדת מהלכו של עולם. וג' יתרים. כנגד ג' אותיות שדי. שאמר לעולמו די במדה זו. שנעלם של שדי הוא ת""ק. והוא גם מדת עץ החיים:",hebmorph-standard,32.094536
73,--,Radak on Genesis 49:13:1,"Presburg : A. Schmid, 1842",he," זבולן, עד הנה כסדר לידתם, ועתה הקדים זבלן ליששכר ויששכר נולד קודם זבולן, ואמרו בב""ר (תנחומא) לפי שיששכר עוסק בתורה וזבולן עוסק בפרקמטיא ומאכילהו והחיהו, לפיכך קדם עליו עץ חיים היא למחזיקים בה, וכן משה אמר ""שמח זבולן בצאתך ויששכר באהליך""'. ",aggresive-ngram,24.81345
74,--,"Bekhor Shor, Genesis 3:23:1","Bekhor Shor, Leipzig, 1856",he,"וישלחהו מגן עדן. שלא יוכל לאכול מעץ החיים וכשיזקין יגוע ויחלש וימות:
",hebmorph-standard,30.140125
75,--,Sforno on Genesis 2:17:1,On Your Way,he,"ומעץ כו' אשר בתוך הגן קרוב לעץ החיים שהזכיר למעלה באמת ועץ החיים בתוך הגן על דרך החיים והמות נתתי לפניך:

",hebmorph-standard,32.094536
76,--,"Otzar Midrashim, Midrash Yelamdeinu, Last Composition from Midrash Yelamdenu 42","Otzar Midrashim, New York, 1915",he,"מ״ה) ועץ ארז, למה? שנמשלה תורה לעץ שנאמר עץ חיים היא (משלי ג׳ י״ח) וכן מרפא לשון עץ חיים (שם ט״ו ד׳). ושני תולעת למה? בשביל ששינה דבריו וחזר בו מתכפר בשני תולעת, בזכות יעקב, אל תיראי תולעת יעקב (ישעיה מ״א י״ד). ואזוב למה? על שם תחטאני באזוב ואטהר (תהלים נ״א ס׳). ",aggresive-ngram,34.14853
77,--,Zohar 2:85b:7,Torat Emet Zohar,he,"אנכי יי' אלהיך. אנכי, כמה דתנינן, בת היתה לו לאברהם אבינו, היא שכינתא. ודא בת. יי' אלהיך, דכתיב (שמות ד) בני בכורי ישראל. וכתיב (משלי ג) עץ חיים היא למחזיקים בה, הא בן. 
",aggresive-ngram,30.18332
78,--,Bava Batra 11a:4,William Davidson Edition - Aramaic,he,אבותי גנזו דבר שאין עושה פירות ואני גנזתי דבר שעושה פירות שנאמר אמרו צדיק כי טוב כי פרי מעלליהם יאכלו אבותי גנזו [אוצרות] ממון ואני גנזתי אוצרות נפשות שנאמר פרי צדיק עץ חיים ולוקח נפשות חכם אבותי,aggresive-ngram,29.260553
79,--,"Rabbeinu Bahya, Bereshit 3:22:2","Midrash Rabbeinu Bachya [ben Asher]. Warsaw, 1878",he,"ועתה פן ישלח ידו. כלומר כיון שחטא וגזרתי עליו מיתה צריך אני למנוע ממנו עץ החיים כדי שלא תתבטל גזרתי.
",hebmorph-standard,37.443626
80,--,Proverbs 13:12,Tanach with Nikkud,he,תוחלת ממשכה מחלה־לב ועץ חיים תאוה באה,aggresive-ngram,65.69036
81,--,Zohar 3:245a:5,Torat Emet Zohar,he,"ח''י אוקמוה, חי מן החבית. וארח רזא, שכינתא עלאה איהי תמינאה דספיראן מתתא לעילא, ובגין דא אתקריאת ח', ואתמר בה (משלי כד) בחכמה יבנה בית. והיינו חבית: ח' בי''ת. ובגין דאיהי חיים, דכתיב (משלי ג) עץ חיים היא",hebmorph-exact,8.656392
82,--,Tikkunei Zohar 21a:6,Tikkunei Zohar,he,"בכל עץ דא איהו עץ החיים, דאתמר ביה (משלי ג יח) עץ חיים היא למחזיקים בה, ועליה אתמר (דברים כ יט) כי האדם עץ השדה, ועוד בכל עץ דא צדיק דאתמר ביה (בראשית א יא) עץ פרי עשה פרי למינו, ודא יום השבת דתמן",infreq,15.903185
83,--,Midrash Tehillim 39:3,OYW,he," אשמרה לפי מחסום. וכי יש מחסום לפה אמרו הן. (משלי טו ד) מרפא לשון עץ חיים. זו התורה שנאמר (שם ג יח) עץ חיים היא למחזיקים בה. מכאן את למד שלא נתן הקב""ה תורה לישראל אלא כדי שלא יהו עסוקין בלשון הרע ולא",aggresive-ngram,25.614922
84,--,Rashi on Proverbs 3:22:1,On Your Way,he,ויהיו חיים לנפשך . שהרי עץ חיים הוא :,aggresive-ngram,72.184975
85,--,Vayikra Rabbah 25:1,Daat Vayikra Rabbah,he,"וכי תבואו אל הארץ ונטעתם כל עץ מאכל - הדא הוא דכתיב (משלי ג): עץ חיים היא למחזיקים בה. אמר רב הונא בשם ר' אחא: שלא יהיו דברי תורה בעיניך, כאדם שיש לו בת בוגרת והוא רוצה להשיאה לאחד, אלא (שם ב): בני אם תקח אמרי ומצותי תצפון אתך, אם יש לך זכות קח אמרי. רב הונא בשם ר' בנימין בן לוי אמר: משל למלך, שאמר לבנו: צא לפרקמטיא! אמר לו: אבא מתיירא אני בדרך מהלסטים ובים מפני אפורטין. מה עשה אביו? נטל מקל וחקקו ונתן בו קמיע ונתנה לבנו ואמר",aggresive-ngram,26.494928
86,--,"Zohar Chadash, Midrash Rut 98",Zohar Chadash,he,"בכל עץ, כל, דא צדיק חי העולמים. עץ, דא שכינה. שנאמר, עץ חיים היא למחזיקים בה. על הארץ, דא ארץ התחתונה. אפרוחים, דא שנים עשר שבטים דלעילא. או בצים, דא ישראל דלתתא, דאינון כמלבושא דגופא. והאם רובצת על האפרוחים וכו', שלח תשלח את האם, שנאמר, (ישעיה נ) ובפשעכם שלחה אמכם. ",infreq,16.476692
87,--,Arakhin 15b:50,Wikisource Talmud Bavli,he,"(משלי טו, ד) מרפא לשון עץ חיים ואין לשון אלא לשון הרע שנאמר",aggresive-ngram,48.293312
88,--,Arakhin 15b:52,Wikisource Talmud Bavli,he,"(משלי ג, יח) עץ חיים היא למחזיקים בה",aggresive-ngram,60.15414
