yerushalmi ref,yerushalmi text,linked ref,linked text
Jerusalem Talmud Challah 1:1:27,"ואם לאו אסורים עד שיבא עומר הבא: רבי לעזר שאל מהו שיביא העומר מהן אפשר לומר חדש וישן אין תורמין ומעשרין מזה ע""ז ואת אמר הכן. התיבון הרי שאר המינין הרי הן תלוין בעומר. ואין העומר בא מהן. לא אם אמרת בשאר המינין שלא כשרו למנחת העומר תאמר בשעורין שכשרו למנחת העומר. חברייא בשם רבי לעזר ראשית קצירך ולא סוף קצירך רבי זעירה בשם רבי אלעזר ביכורין אין אלו ביכורין. מה נפק מביניהון. עבר והביא על דעתהון דחברייא פסול על דעתיה דר""ז כשר: דברי חכמים רבי יוסי בי רבי בון רבי חייא בשם רבין בר חייה והן שהביאו שליש לפני ר""ה אבל אם הביאו שליש לאחר ר""ה העומר בא מהן:",Mishnah Terumot 1:5,"אֵין תּוֹרְמִין מִן הַלֶּקֶט, וּמִן הַשִּׁכְחָה, וּמִן הַפֵּאָה, וּמִן הַהֶפְקֵר, וְלֹא מִמַּעֲשֵׂר רִאשׁוֹן שֶׁנִּטְּלָה תְּרוּמָתוֹ, וְלֹא מִמַּעֲשֵׂר שֵׁנִי וְהֶקְדֵּשׁ שֶׁנִּפְדּוּ, וְלֹא מִן הַחַיָּב עַל הַפָּטוּר, וְלֹא מִן הַפָּטוּר עַל הַחַיָּב, וְלֹא מִן הַתָּלוּשׁ עַל הַמְחֻבָּר, וְלֹא מִן הַמְחֻבָּר עַל הַתָּלוּשׁ, וְלֹא מִן הֶחָדָשׁ עַל הַיָּשָׁן, וְלֹא מִן הַיָּשָׁן עַל הֶחָדָשׁ, וְלֹא מִפֵּרוֹת הָאָרֶץ עַל פֵּרוֹת חוּצָה לָאָרֶץ, וְלֹא מִפֵּרוֹת חוּצָה לָאָרֶץ עַל פֵּרוֹת הָאָרֶץ. וְאִם תָּרְמוּ, אֵין תְּרוּמָתָן תְּרוּמָה: 
"
Jerusalem Talmud Challah 1:1:27,"ואם לאו אסורים עד שיבא עומר הבא: רבי לעזר שאל מהו שיביא העומר מהן אפשר לומר חדש וישן אין תורמין ומעשרין מזה ע""ז ואת אמר הכן. התיבון הרי שאר המינין הרי הן תלוין בעומר. ואין העומר בא מהן. לא אם אמרת בשאר המינין שלא כשרו למנחת העומר תאמר בשעורין שכשרו למנחת העומר. חברייא בשם רבי לעזר ראשית קצירך ולא סוף קצירך רבי זעירה בשם רבי אלעזר ביכורין אין אלו ביכורין. מה נפק מביניהון. עבר והביא על דעתהון דחברייא פסול על דעתיה דר""ז כשר: דברי חכמים רבי יוסי בי רבי בון רבי חייא בשם רבין בר חייה והן שהביאו שליש לפני ר""ה אבל אם הביאו שליש לאחר ר""ה העומר בא מהן:",Leviticus 23:10,דַּבֵּ֞ר אֶל־בְּנֵ֤י יִשְׂרָאֵל֙ וְאָמַרְתָּ֣ אֲלֵהֶ֔ם כִּֽי־תָבֹ֣אוּ אֶל־הָאָ֗רֶץ אֲשֶׁ֤ר אֲנִי֙ נֹתֵ֣ן לָכֶ֔ם וּקְצַרְתֶּ֖ם אֶת־קְצִירָ֑הּ וַהֲבֵאתֶ֥ם אֶת־עֹ֛מֶר רֵאשִׁ֥ית קְצִירְכֶ֖ם אֶל־הַכֹּהֵֽן׃
Jerusalem Talmud Challah 1:1:27,"ואם לאו אסורים עד שיבא עומר הבא: רבי לעזר שאל מהו שיביא העומר מהן אפשר לומר חדש וישן אין תורמין ומעשרין מזה ע""ז ואת אמר הכן. התיבון הרי שאר המינין הרי הן תלוין בעומר. ואין העומר בא מהן. לא אם אמרת בשאר המינין שלא כשרו למנחת העומר תאמר בשעורין שכשרו למנחת העומר. חברייא בשם רבי לעזר ראשית קצירך ולא סוף קצירך רבי זעירה בשם רבי אלעזר ביכורין אין אלו ביכורין. מה נפק מביניהון. עבר והביא על דעתהון דחברייא פסול על דעתיה דר""ז כשר: דברי חכמים רבי יוסי בי רבי בון רבי חייא בשם רבין בר חייה והן שהביאו שליש לפני ר""ה אבל אם הביאו שליש לאחר ר""ה העומר בא מהן:",Leviticus 2:14,וְאִם־תַּקְרִ֛יב מִנְחַ֥ת בִּכּוּרִ֖ים לַיהֹוָ֑ה אָבִ֞יב קָל֤וּי בָּאֵשׁ֙ גֶּ֣רֶשׂ כַּרְמֶ֔ל תַּקְרִ֕יב אֵ֖ת מִנְחַ֥ת בִּכּוּרֶֽיךָ׃
Jerusalem Talmud Challah 1:2:2,"אמר רבי יעקב בר זבדי זאת אומרת שלוקין על חלתן דבר תורה. רבי ירמיה בשם רבי חייא בר ווא תיפתר שאכל כזית מזה וכזית מזה. אמר רבי יוסי אפי' תימר כזית מכולהן. שנייא היא שכולהן לשם חמץ. מחלפא שיטתי' דרבי יוסי. תמן הוא אומר שני דברים רבין על א' ומבטלין אותו וכא הוא אמר הכין. א""ר יוסי ב""ר בון כיני מתניתא אי כזית מזה וכזית מצה.",Jerusalem Talmud Challah 1:1:15,מַהוּ שֶׁיִּלְקוּ עַל חַלָּתָן דְּבַר תּוֹרָה. רִבִּי יוֹנָה בְשֵׁם שְׁמוּאֵל רִבִּי יוֹסֵי רִבִּי אַבָּהוּ בְשֵׁם רִבִּי שִׁמְעוֹן בֶּן לָקִישׁ אֵין לוֹקִין עַל חַלָּתָן דְּבַר תּוֹרָה. אָמַר רִבִּי יַעֲקֹב בַּר אָחָא רִבִּי שִׁמְעוֹן בֶּן לָקִישׁ כְּדַעְתֵּיהּ דְּאִיתְפַּלְּגוּן הַפִּיגּוּל וְהַנּוֹתָר שֶׁשְּׁחָקָן רִבִּי יוֹחָנָן אָמַר לֹא בִיטְּלוּ זֶה אֶת זֶה. וְרִבִּי שִׁמְעוֹן בֶּן לָקִישׁ אָמַר בִּיטְּלוּ זֶה אֶת זֶה. אָמַר רִבִּי יוֹסֵי וְלֹא דָֽמְייָן. תַּמָּן אָמַר זֶה אָסוּר וְזֶה אָסוּר. בְּרַם הָכָא שְׁנֵי דְבָרִים רָבִים עַל אֶחָד וּמְבַטְּלִין אוֹתוֹ. וּכְבָר בִּיטְּלוּ עַד שֶׁלֹּא נַעֲשֶׂה אִיסּוּר. אִילּוּ אָמַר עָשָׂה חָמֵשׁ עִיסִּיּוֹת מֵחֲמִשָּׁה מִינִין וְעִירְבוּ. וְאָמַר רִבִּי שִׁמְעוֹן בֶּן לָקִישׁ אֵין לוֹקִין עַל חַלָּתָן דְּבַר תּוֹרָה יֵאוּת.
Jerusalem Talmud Challah 1:2:3,האם הנודר מן הפת ומן התבואה אסור בכל כרבנן. רבי חייא בשם רבי יוחנן כיני מתניתא הנודר מן הדגן אינו אסור אלא מהם מה נן קיימין אם באומר פת תורה מעתה אף האומר תבואת תורה יהא אסור בכל דכתיב ותבואת הכרם. אי באומר פת סתם אין לך קרוי פת סתם אלא חיטין ושעורין בלבד. אמר רבי יוסה קיימתיה במקום שאוכלין פת כל אין לך קרוי פת סתם אלא חמשת המינים בלבד:,Jerusalem Talmud Nedarim 7:2:3,"תַּמָּן תַּנִּינָן. הַנּוֹדֵר מִן הַפַּת וּמִן הַתְּבוּאָה אָסוּר בָּהֶן. דִּבְרֵי רִבִּי מֵאִיר. הָא הַנּוֹדֵר מִן הַפַּת וּמִן הַתְּבוּאָה יְהֵא אָסוּר בַּכֹּל כְּרַבָּנִין. רִבִּי חִייָה בְשֵׁם רִבִּי יוֹחָנָן. מַתְנִיתָא אָֽמְרָה כֵן שֶׁהַנּוֹדֵר מִן הַדָּגָן אֵינוֹ אָסוּר אֶלָּא מֵהֶן. מַה אֲנָן קַייָמִין. אִם בְּאוֹמֵר. פַּת תּוֹרָה. <i data-commentator=""Guggenheimer Notes"" data-label=""32""></i> מֵעַתָּה אַף הָאוֹמֵר. תְּבוּאַת תּוֹרָה סְתָם. יְהֵא אָסוּר בַּכֹּל. דִּכְתִיב וּתְבוּאַת הַכָּרֶם. אִם בְּאוֹמֵר. פַּת סְתָם. אֵין לָךְ קָרוּי פַּת סְתָם אֶלָּא חִיטִּין וּשְׂעוֹרִין בִּלְבַד. אָמַר רִבִּי יוֹסֵי. קִייַמְתִּיהָ בְּמָקוֹם שֶׁאוֹכְלִין כָּל־פַּת. אֵין קָרוּי פַּת סְתָם אֶלָּא חֲמִשָׁה מִינִין בִּלְבַד."
Jerusalem Talmud Challah 1:2:3,האם הנודר מן הפת ומן התבואה אסור בכל כרבנן. רבי חייא בשם רבי יוחנן כיני מתניתא הנודר מן הדגן אינו אסור אלא מהם מה נן קיימין אם באומר פת תורה מעתה אף האומר תבואת תורה יהא אסור בכל דכתיב ותבואת הכרם. אי באומר פת סתם אין לך קרוי פת סתם אלא חיטין ושעורין בלבד. אמר רבי יוסה קיימתיה במקום שאוכלין פת כל אין לך קרוי פת סתם אלא חמשת המינים בלבד:,Deuteronomy 22:9,לֹא־תִזְרַ֥ע כַּרְמְךָ֖ כִּלְאָ֑יִם פֶּן־תִּקְדַּ֗שׁ הַֽמְלֵאָ֤ה הַזֶּ֙רַע֙ אֲשֶׁ֣ר תִּזְרָ֔ע וּתְבוּאַ֖ת הַכָּֽרֶם׃ <span>{ס}</span>        
Jerusalem Talmud Challah 1:3:2,"רבי הושעיה שאל לכהנא מניין שהן חייבין בחלה ופטורין מן המעשרות. א""ל לא תימר לי תרימו וכן תרימו. חזר ואמר מארבע עשרה. מה ארבע עשרה חייבין בחלה ופטורים מן המעשרות אף אילו חייבין בחלה ופטורין מן המעשרות.",Numbers 15:19,וְהָיָ֕ה בַּאֲכׇלְכֶ֖ם מִלֶּ֣חֶם הָאָ֑רֶץ תָּרִ֥ימוּ תְרוּמָ֖ה לַיהֹוָֽה׃
Jerusalem Talmud Challah 1:3:2,"רבי הושעיה שאל לכהנא מניין שהן חייבין בחלה ופטורין מן המעשרות. א""ל לא תימר לי תרימו וכן תרימו. חזר ואמר מארבע עשרה. מה ארבע עשרה חייבין בחלה ופטורים מן המעשרות אף אילו חייבין בחלה ופטורין מן המעשרות.",Numbers 15:20,רֵאשִׁית֙ עֲרִסֹ֣תֵכֶ֔ם חַלָּ֖ה תָּרִ֣ימוּ תְרוּמָ֑ה כִּתְרוּמַ֣ת גֹּ֔רֶן כֵּ֖ן תָּרִ֥ימוּ אֹתָֽהּ׃
Jerusalem Talmud Challah 1:3:2,"רבי הושעיה שאל לכהנא מניין שהן חייבין בחלה ופטורין מן המעשרות. א""ל לא תימר לי תרימו וכן תרימו. חזר ואמר מארבע עשרה. מה ארבע עשרה חייבין בחלה ופטורים מן המעשרות אף אילו חייבין בחלה ופטורין מן המעשרות.",Sifrei Bamidbar 110,"['וידבר ה\' אל משה [וגו\'] בבואכם אל הארץ אשר אני מביא אתכם שמה ר\' ישמעאל אומר שינה הכתוב ביאה זו מכל ביאות שבתורה. שבכל ביאות שבתורה אומר והיה כי תבואו אל הארץ והיה כי יביאך, וכאן הוא אומר בבואכם. ללמדך שכיון שנכנסו לארץ מיד נתחייבו בחלה. אשר אני מביא אתכם שמה מכאן אתה אומר פירות חו""ל שנכנסו לארץ חייבים בחלה (ובמעשר). יצאו מכאן לשם, ר\' אליעזר מחייב ור\' עקיבא פוטר. ר\' יהודה אומר (אפילו) פירות חו""ל שנכנסו לארץ ר\' אליעזר פוטר, שנאמר והיה באכלכם מלחם הארץ. [ ור\' עקיבא מחייב שנאמר שמה]. [מלחם הארץ] למה נאמר לפי שהוא אומר ראשית עריסותיכם, שומע אני אף שאר פירות במשמע. הרי אתה דן, נאמר כאן לחם (עוני) ונאמר להלן לחם. מה לחם האמור להלן חמשת המינים אף לחם האמור כאן חמשת המינים. ואלו הן חטים ושעורים וכוסמין ושבולת שועל ושיפון (יצאו אורז ודוחן והפרגים והשומשומים שאין באים לידי חימוץ אלא לידי סרחון). הרימו תרומה לה\' בתרומה גדולה הכתוב מדבר. או אינו אלא, בתרומת חלה. כשהוא אומר חלה תרימו תרומה הרי חלה אמורה, הא מה אני מקיים תרימו תרומת ה\', בתרומה גדולה הכתוב מדבר, דברי ר\' יאשיה. ר\' יונתן אומר לפי שהוא אומר ראשית דגנך תירושך ויצהרך חובה. אתה או מר חובה זו אינו אלא רשות, תלמוד לומר תרימו תרומה לה\'. [תתנו את כל תרומת ה\' חובה ולא רשות]. כתרומת גרן כן תרימו אותה מה תרומת גרן אחת [לאלף] אף חלה אחת [לאלף] מה תרומת גרן מדמעת ועולה באחד ומאה (אף זו אם נפלה לתוך מאה מדמעת) וחייבים בחומש, אף תרומת חלה כיוצא בה, דברי ר\' יאשיה. [אמר לו] ר\' יונתן (אומר) אתה מקישה לתרומת גרן סתומה, אני אקישה לתרומת מעשר המפורשת. (אומר לו) ותנטל אחת מעשרה. (אמר לו תנטל) אמר לו הרי הוא אומר כתרומת גרן כן תרימו אותה, לתרומת גרן הקשתה ולא הקשתה לתרומת מעשר. ראשית עריסותיכם שומע אני אף עיסת תרומה ועיסת מעשר שני במשמע. ת""ל חלה. תרימו תרומה את שמורם קדש והשאר חולין, ולא שזה וזה קדש. אבל אמרו עיסת מעשר שני בירושלים חייבת בחלה:', '[מראשית עריסותיכם למה נאמר לפי שהוא אומר] והיה באכלכם מלחם מארץ שומע אני אף הקמחים במשמע, תלמוד לומר מראשית עריסותיכם משיתערס. מכאן אמרו אוכלים ארעי מן העיסה עד שתתגלגל בחטים ותיטמטם בשעורים. (בלבלה) [גלגלה] בחטים וטימטמה בשעורים, האוכל ממנה חייב מיתה (כאן) [כיון] שנותנת מים מגבהת חלתה, ובלבד שתהא שם חמשת רבעים קמח ועוד, כדי שיהיה [מהן] כשיעור שאין מפרישין (קמח מן החלה) [חלה מן הקמח]. איזו היא גמר מלאכתה קרימתה בתנור, דברי רבי עקיבא. רבי יוחנן בן נורי אומר עד שיתגלגל בחטים ומטמטם בשעורים. הרי שלא הפריש חלה מן העיסה שומע אני שלא יפריש מן הלחם ת""ל והיה באכלכם מלחם הארץ. מראשית עריסותיכם למה נאמר לפי שהוא אומר ראשית עריסותיכם שומע אני הראשונה שבעיסות תלמוד לומר מראשית עריסותיכם מקצתה ולא כולה. מראשית עריסותיכם להביא לקט שכחה ופאה שחיבים בחלה. שהיה בדין, ומה שאר הפירות שחייבים במעשר פטורים מן החלה לקט שכחה ופאה שפטורים מן המעשר אין דין שיהיו פטורים מן החלה. ת""ל מראשית עדיסותיכם להביא לקט שכחה ופאה שחיבים בחלה. (מראשית) [ראשית] עריסותיכם (להביא) [להוציא] שאר פירות שפטורים מן החלה. שהיה בדין, ומה לקט שכחה ופאה שפטורים מן המעשר חייבים בחלה, שאר פירות שחייבים במעשר אינו דין שיהיו חייבים בחלה. ת""ל לחם, מה לחם האמור להלן מחמשת המינים אף לחם האמור כאן מתמשת המינים. לדורותיכם להביא את עיסת שביעית שהיא חיבת בחלה. שהיה בדין ומה שאר פירות שחייבים במעשר פטורים מן החלה, עיסת שביעית שפטורה מן המעשר אינו דין שתהא פטורה מן החלה. והרי לקט שכחה ופאה יוכיחו שפטורים מן המעשר חייבים בחלה והן יוכיחו לעיסת שביעית שאף על פי שפטורה מן המעשר שתהא חיבת בחלה. לא, אם אמרת בלקט שכחה ופאה שמינם חיבת במעשרות לפיכך חייבים בחלה, תאמר בעיסת שביעית שמינם פטורים מן המעשרות לפיכך תהיה פטורה מן החלה. תלמוד לומר לדורותיכם להביא אה עיסת שביעית שתהא חיבת בחלה. מכאן אמרו האוכל מעיסת שביעית עד שלא הורמה חלתה חיב מיתה:']"
Jerusalem Talmud Challah 1:3:2,"רבי הושעיה שאל לכהנא מניין שהן חייבין בחלה ופטורין מן המעשרות. א""ל לא תימר לי תרימו וכן תרימו. חזר ואמר מארבע עשרה. מה ארבע עשרה חייבין בחלה ופטורים מן המעשרות אף אילו חייבין בחלה ופטורין מן המעשרות.",Ketubot 25a:5,תָּא שְׁמַע חֲזָקָה לִכְהוּנָּה נְשִׂיאוּת כַּפַּיִם בְּבָבֶל וַאֲכִילַת חַלָּה בְּסוּרְיָא וְחִילּוּק מַתָּנוֹת בִּכְרַכִּין קָתָנֵי מִיהַת נְשִׂיאוּת כַּפַּיִם מַאי לָאו לְיוּחֲסִין לָא לִתְרוּמָה
Jerusalem Talmud Challah 1:3:3,רבי יוחנן בשם רבי ינאי זה אחד משלשה מקריות שהן מחוורין בתורה (דברים טו) ובא הלוי כי אין לו חלק ונחלה עמך. מה שיש לך ואין לו את חייב ליתן לו יצא הבקר שידך וידו שווין בו היא לקט היא שכחה היא פאה היא הבקר:,Jerusalem Talmud Terumot 1:3:2,<strong><big>הלכה:</big></strong> רִבִּי יוֹחָנָן בְּשֵׁם רִבִּי יַנַּאי זֶה אֶחָד מִשְּׁלֹשָׁה מִקְרִיּוֹת מְחוּוָרִין שֶׁבַּתּוֹרָה וּבָא הַלֵּוִי כִּי אֵין לֹו חֵלֶק וְנַחֲלָה עִמָּךְ. מִמַּה שֶׁיֵּשׁ לָךְ וְאֵין לוֹ אַתְּ חַייָב לִיתֵּן לוֹ. יָצָא הֶבְקֵר שֶׁיָּדָךְ וְיָדוֹ שָׁוִין בּוֹ.
Jerusalem Talmud Challah 1:3:3,רבי יוחנן בשם רבי ינאי זה אחד משלשה מקריות שהן מחוורין בתורה (דברים טו) ובא הלוי כי אין לו חלק ונחלה עמך. מה שיש לך ואין לו את חייב ליתן לו יצא הבקר שידך וידו שווין בו היא לקט היא שכחה היא פאה היא הבקר:,Jerusalem Talmud Orlah 1:1:6,"תַּנֵּי בְשֵׁם רִבִּי שִׁמְעוֹן אֵין לָךְ בָּא לְמַחֲשֶׁבֶת פְּטוֹר אֶלָּא שְׁלֹשֶׁת הַמִּינִין בִּלְבַד רִימוֹן וְשִׁקְמִים וּצְלָף. מַהוּ שֶׁיְּהוּ חַייָבִין בְּמַעֲשֵׂר. תַּפְלוּגְתָא דְּרִבִּי בָּא <i data-overlay=""Vilna Pages"" data-value=""1b""></i>בַּר מָמָל וּדְרִבִּי הִילָא. דְּאִיתפַלְּגוֹן הַמְּשַׁמֵּר פֵּירוֹתָיו לָעֵצִים רִבִּי בָּא בַּר מָמָל אָמַר חַייָב. רִבִּי הִילָא בְשֵׁם רִבִּי יוֹסֵי אָמַר פָּטוּר. רִבִּי בָּא בַּר מָמָל אָמַר חַייָב. מִן הָדָא וּבָא הַלֵּוִי כִּי אֵין לוֹ חֶלֶק וְנַחֲלָה עִמָּךְ. מִמָּה שֶׁיֵּשׁ לָךְ וְאֵין לוֹ אַתְּ חַייָב לִיתֵּן לוֹ. יָצָא הֶבְקֵר שֶׁיָּדָךְ וְיָדוֹ שָׁוִין בּוֹ. הוּא לֶקֶט הִיא שִׁכְחָה הִיא פֵיאָה הִיא הֶבְקֵר."
Jerusalem Talmud Challah 1:3:3,רבי יוחנן בשם רבי ינאי זה אחד משלשה מקריות שהן מחוורין בתורה (דברים טו) ובא הלוי כי אין לו חלק ונחלה עמך. מה שיש לך ואין לו את חייב ליתן לו יצא הבקר שידך וידו שווין בו היא לקט היא שכחה היא פאה היא הבקר:,Jerusalem Talmud Maasrot 1:1:5,"רַב חִסְדָּא אָמַר הִבְקִיר קָמָה וְחָזַר וְזָכָה בָהּ וְעָבַר וְהִפְרִישׁ מֵהֶן תְּרוּמָה הֲרֵי זוֹ תְרוּמָה. מַה בֵּין קָמָה לַשִּׁיבֳּלִין. קָמָה עַד שֶׁלֹּא הִבְקִירָהּ עָבַר וְהִפְרִישׁ מִמֶּנָּה תְרוּמָה אֵינָהּ תְּרוּמָה· שִׁבֳּלִין עַד שֶׁלֹּא הִבְקִירָהּ עָבַר וְהִפְרִישׁ מֵהֶן תְּרוּמָה הֲרֵי זוֹ תְרוּמָה. רַב חִינְנָא בְשֵׁם רַב חִסְדָּא אַף בְּהֶקְדֵּשׁ כֵּן. מִילֵּיהוֹן דְּרַבָּנִין פְּלִיגִן. דְּאָמַר רִבִּי יוֹחָנָן בְּשֵׁם רִבִּי יַנַּאי. וּבָא הַלֵּוִי כִּי אֵין לוֹ חֶלֶק וְנַחֲלָה עִמָּךְ. מִמָּה שֶׁיֵּשׁ לָךְ וְאֵין לוֹ אַתְּ חַייָב לִיתֵּן לוֹ. יָצָא לֶקֶט שֶׁיָּדָךְ וְיָדוֹ שָׁוִין בּוֹ. הִיא לֶקֶט הִיא שִׁכְחָה הִיא פֵיאָה הִיא הֶבְקֵר. אָמַר רִבִּי יוֹחָנָן חֲבוּרָה הָיָה מַקְשָׁה הֲרֵי הֶקְדֵּשׁ הֲרֵי אֵין יָדָךְ וְיָדוֹ שָׁוִין כְּמִי שֶׁיָּדָךְ וְיָדוֹ שָׁוִין. אָמַר רִבִּי אִילָא מַה נָן קַייָמִין. <i data-overlay=""Venice Pages"" data-value=""48d""></i><i data-overlay=""Venice Columns"" data-value=""48d""></i>אִם בְּשֶׁנִּתְמָרֵחַ הַכְּרִי בִּרְשׁוּת הַהֶבְקֵר וּבִרְשׁוּת הַהֶקְדֵּשׁ אָֽמְרָה תוֹרָה רֵאשִׁית דְּגָֽנְךָ וְלֹא שֶׁל הֶבְקֵר רֵאשִׁית דְּגָֽנְךָ וְלֹא שֶׁל הַהֶקְדֵּשׁ. אֶלָּא כִי נָן קַייָמִין בְּשֶׁהִבְקִיר שִׁיבֳּלִין וְחָזַר וְזָכָה בָהֶן. בְּהֶבְקֵר פָּטוּר. בְּהֶקְדֵּשׁ חַייָב. בְּהֶבְקֵר פָּטוּר מִן הַהִיא דְּאָמַר רִבִּי יוֹחָנָן בְּשֵׁם רִבִּי יַנַּאי. וּבָא הַלֵּוִי כִּי אֵין לוֹ חֶלֶק וְנַחֲלָה עִמָּךְ. בְּמָה שֶׁיֵּשׁ לָךְ וְאֵין לוֹ אַתְּ חַייָב לִיתֵּן לוֹ. יָצָא הֶבְקֵר שֶׁיָּדָךְ וְיָדוֹ שָׁוִין בּוֹ. בְּהֶקְדֵּשׁ חַייָב. מִן הָדָא הִקְדִּישׁ קָמָה וּפָדָה קָמָה חַייָב. מַה בֵּין הֶבְקֵר וּבֵין הֶקְדֵּשׁ. הֶבְקֵר יָצָא יְדֵי הַכֹּל. הֶקְדֵּשׁ <i data-overlay=""Vilna Pages"" data-value=""2a""></i>לֹא יָצָא מִידֵי הַגִּזְבָּר. אָמַר רִבִּי אָבִין אֲפִילוּ יְדֵי הַבְּעָלִים לֹא יָצָא. מֵאַחַר שֶׁאָמַר לוֹ פְּדֵה אַתְּ רִאשׁוֹן."
Jerusalem Talmud Challah 1:3:3,רבי יוחנן בשם רבי ינאי זה אחד משלשה מקריות שהן מחוורין בתורה (דברים טו) ובא הלוי כי אין לו חלק ונחלה עמך. מה שיש לך ואין לו את חייב ליתן לו יצא הבקר שידך וידו שווין בו היא לקט היא שכחה היא פאה היא הבקר:,Deuteronomy 14:29,וּבָ֣א הַלֵּוִ֡י כִּ֣י אֵֽין־לוֹ֩ חֵ֨לֶק וְנַחֲלָ֜ה עִמָּ֗ךְ וְ֠הַגֵּ֠ר וְהַיָּת֤וֹם וְהָֽאַלְמָנָה֙ אֲשֶׁ֣ר בִּשְׁעָרֶ֔יךָ וְאָכְל֖וּ וְשָׂבֵ֑עוּ לְמַ֤עַן יְבָרֶכְךָ֙ יְהֹוָ֣ה אֱלֹהֶ֔יךָ בְּכׇל־מַעֲשֵׂ֥ה יָדְךָ֖ אֲשֶׁ֥ר תַּעֲשֶֽׂה׃ <span>{ס}</span>        
