yerushalmi ref,yerushalmi text,linked ref,linked text
Jerusalem Talmud Niddah 1:3:5,"עד כמה הוא הכרת העובר סומכוס אמר משום ר""מ עד שלשה חדשים אע""פ שאין ראיה לדבר זכר לדבר ויהי כמשלש חדשים וגו' אמר רבי יודן ואפילו מעוברות רוח הרינו חלנו כמו ילדנו רוח תהרו חשש תלדו קש וגו' רבי זעירא רבי בא בר זוטרא רבי חנינה בשם רבי חייה רובה אפילו רובו של ראשון ורובו של אחרון והאמצעי שלם אסי אמר תשעים יום שלימים ושמואל אמר הן ועיבוריהן אתא עובדא קומי רבנן דתמן ולא ידעין אם שלשה עשר מן הראשון ושבעה עשר מן האחרון או שבעה עשר מן הראשון ושלש עשר מן האחרון וחמשה שלימים באמצע ביקשו ליגע בוולד משום ספק ממזירות אמר לון רב נחמן בר יעקב כהדין עובדא אתא קומי אבא בר בא ואכשר ואבא בר בא פליג על שמואל בריה אמר רבי בא שנייא היא הכרת העובר שנייא היא לידתו הכרת העובר לחדשים שלימין ולידתו לחדשים מקוטעין. תמן תנינן כמה היא קישוייה ר' מאיר אומר אפי' ארבעים וחמשים יום ר' יהודה אומר דייה חדשה רבי יוסי ור' שמעון אומרים אין קישוי יותר משתי שבתות רבי יוסי בשם ר' בא זאת אומרת שהאשה יולדת לחדשים מקוטעין דלא כן ניתני שלשים יום רבי יוסי בי רבי בון זאת אומרת שהאשה יולדת לחדשים שלימין דתנינן דייה חדשה.",Isaiah 26:18,הָרִ֣ינוּ חַ֔לְנוּ כְּמ֖וֹ יָלַ֣דְנוּ ר֑וּחַ יְשׁוּעֹת֙ בַּל־נַ֣עֲשֶׂה אֶ֔רֶץ וּבַֽל־יִפְּל֖וּ יֹשְׁבֵ֥י תֵבֵֽל׃
Jerusalem Talmud Niddah 1:3:5,"עד כמה הוא הכרת העובר סומכוס אמר משום ר""מ עד שלשה חדשים אע""פ שאין ראיה לדבר זכר לדבר ויהי כמשלש חדשים וגו' אמר רבי יודן ואפילו מעוברות רוח הרינו חלנו כמו ילדנו רוח תהרו חשש תלדו קש וגו' רבי זעירא רבי בא בר זוטרא רבי חנינה בשם רבי חייה רובה אפילו רובו של ראשון ורובו של אחרון והאמצעי שלם אסי אמר תשעים יום שלימים ושמואל אמר הן ועיבוריהן אתא עובדא קומי רבנן דתמן ולא ידעין אם שלשה עשר מן הראשון ושבעה עשר מן האחרון או שבעה עשר מן הראשון ושלש עשר מן האחרון וחמשה שלימים באמצע ביקשו ליגע בוולד משום ספק ממזירות אמר לון רב נחמן בר יעקב כהדין עובדא אתא קומי אבא בר בא ואכשר ואבא בר בא פליג על שמואל בריה אמר רבי בא שנייא היא הכרת העובר שנייא היא לידתו הכרת העובר לחדשים שלימין ולידתו לחדשים מקוטעין. תמן תנינן כמה היא קישוייה ר' מאיר אומר אפי' ארבעים וחמשים יום ר' יהודה אומר דייה חדשה רבי יוסי ור' שמעון אומרים אין קישוי יותר משתי שבתות רבי יוסי בשם ר' בא זאת אומרת שהאשה יולדת לחדשים מקוטעין דלא כן ניתני שלשים יום רבי יוסי בי רבי בון זאת אומרת שהאשה יולדת לחדשים שלימין דתנינן דייה חדשה.",Isaiah 33:11,תַּהֲר֥וּ חֲשַׁ֖שׁ תֵּ֣לְדוּ קַ֑שׁ רוּחֲכֶ֕ם אֵ֖שׁ תֹּאכַלְכֶֽם׃
Jerusalem Talmud Niddah 1:3:7,"אמר רבי מנא שמעית בשם שמואל היא הכרת העובר היא לידתו ולית אנא ידע מן מה שמעית אמר רבי בא בר כהן קומי רבי יוסי רבי ירמיה אמרה אמר ליה רבי חזקיה לא אמרה רבי ירמיה ואיקפד רבי יוסי לקיבליה אמר אילו יהושע שהיה קשור למשה לא הוה אמר כן והוא אמר כן חזר ואמר אין אמרה אלא כאינש דשמע מילה ומקשי עלה ואבא בר בא פליג על שמואל ברי. ר' ברכיה בשם שמואל לעולם אין האשה יולדת אלא לרע""א או לרע""ב או לרע""ג או לרע""ד א""ל רבי מנא מנן שמע רבי הדא מילתא א""ל מן רבי בא. מחלפה שיטתיה דרבי בא תמן הוא אמר שנייא הוא הכרת העובר שנייא היא לידתו והכא הוא אמר הכין רבי בא בר זוטרא משם שמואל כל שהוא בהרבה הרי הוא בארבה.",Niddah 38a,"[""אפי' ימים הראויין לספירת סתירת זבה "", 'תנן כמה הוא קשויה  ר""מ אומר  ארבעים וחמשים יום ', 'בשלמא לרב משכחת לה כרב אדא בר אהבה אלא ללוי קשיא', 'אמר לך לוי מי קתני טהורה בכולן  בימי נדה נדה בימי זיבה טהורה ', 'לישנא אחרינא אמרי א""ר לוי  אין הולד מטהר אלא ימים הראויין להיות בהן זבה גדולה מ""ט (ויקרא טו, כה) דמה ימים רבים כתיב ', 'אבא שאול משמיה דרב אמר  אפילו ימים הראויין להיות בהן זבה קטנה מ""ט ימי וכל ימי התם כתיבי ', 'תנן כמה הוא קשויה  ר""מ אומר  אפי\' ארבעים וחמשים יום קשיא לתרוייהו  מי קתני טהורה בכולן  קשתה בימי נדתה נדה בימי זיבתה טהורה ', 'תניא היה ר""מ אומר  יש מקשה ק""נ יום ואין זיבה עולה בהן  כיצד שנים בלא עת', 'ושבעה נדה ושנים של אחר הנדה וחמשים שהולד מטהר', 'ושמונים של נקבה ושבעה נדה ושנים של אחר הנדה ', 'אמרו לו  א""כ יש מקשה כל ימיה ואין זיבה עולה בהן ', 'אמר להן  מאי דעתייכו משום נפלים אין קושי לנפלים ', 'ת""ר  יש רואה מאה יום ואין זיבה עולה בהן  כיצד שנים בלא עת ושבעה נדה ושנים של אחר הנדה ושמונים של נקבה ושבעה נדה ושנים של אחר הנדה ', 'מאי קמ""ל  לאפוקי ממ""ד אי אפשר לפתיחת הקבר בלא דם קמ""ל  דאפשר לפתיחת הקבר בלא דם', ""ר' יהודה אומר דיה וכו' תניא רבי יהודה אומר משום רבי טרפון  דיה חדשה ויש בדבר להקל ולהחמיר "", 'כיצד קשתה שנים בסוף שמיני ואחד בתחלת תשיעי ואפילו בתחלת תשיעי ילדה הרי זו יולדת בזוב', 'אבל קשתה יום אחד בסוף שמיני ושתים בתחלת תשיעי ואפילו בסוף תשיעי ילדה אין זו יולדת בזוב ', 'אמר רב אדא בר אהבה  ש""מ קסבר רבי יהודה שיפורא גרים  איני והא אמר שמואל  אין אשה מתעברת ויולדת אלא למאתים ושבעים ואחד יום או למאתים ושבעים ושנים יום או למאתים ושבעים ושלשה ', 'הוא דאמר כחסידים הראשונים דתניא  חסידים הראשונים לא היו משמשין מטותיהן אלא ברביעי בשבת שלא יבואו נשותיהן']"
Jerusalem Talmud Niddah 1:3:7,"אמר רבי מנא שמעית בשם שמואל היא הכרת העובר היא לידתו ולית אנא ידע מן מה שמעית אמר רבי בא בר כהן קומי רבי יוסי רבי ירמיה אמרה אמר ליה רבי חזקיה לא אמרה רבי ירמיה ואיקפד רבי יוסי לקיבליה אמר אילו יהושע שהיה קשור למשה לא הוה אמר כן והוא אמר כן חזר ואמר אין אמרה אלא כאינש דשמע מילה ומקשי עלה ואבא בר בא פליג על שמואל ברי. ר' ברכיה בשם שמואל לעולם אין האשה יולדת אלא לרע""א או לרע""ב או לרע""ג או לרע""ד א""ל רבי מנא מנן שמע רבי הדא מילתא א""ל מן רבי בא. מחלפה שיטתיה דרבי בא תמן הוא אמר שנייא הוא הכרת העובר שנייא היא לידתו והכא הוא אמר הכין רבי בא בר זוטרא משם שמואל כל שהוא בהרבה הרי הוא בארבה.",Jerusalem Talmud Niddah 1:5:2,"<strong><big>הלכה:</big></strong> בַּמָּה אָֽמְרוּ. דַּייָהּ שָׁעָתָהּ כול׳. שְׁמוּאֵל אָמַר. לֹא שָׁנוּ אֶלָּא בְּתוּלָה וּזְקֵינָה. <i data-overlay=""Vilna Pages"" data-value=""4b""></i>אֲבָל מְעוּבֶּרֶת וּמֵינִיקָה נוֹתְנִין לָהּ כָּל־יְמֵי עִיבּוּרָהּ וְכָל־יְמֵי מֵינִיקוּתָהּ. רַב וְרִבִּי יוֹחָנָן תְּרֵיהוֹן אָֽמְרִין. הִיא בְתוּלָה הִיא זְקֵינָה הִיא מְעוּבֶּרֶת הִיא מֵינִיקָה. אָמַר רִבִּי זְעִירָא. אַתְייָא דְּרַב וּדְרִבִּי יוֹחָיָן כְּרִבִּי חֲנִינָה וְכוּלְּהוֹן פְּלִיגִין עַל שִׁיטָּתֵיהּ דִּשְׁמוּאֵל. דָּמַר רִבִּי לָֽעְזָר בְּשֵׁם רִבִּי חֲנִינָה. פַּצַם אַחַת הוֹרָה רִבִּי כְּקוּלֵּי רִבִּי מֵאִיר וּכְקוּלֵּי רִבִּי יוֹסֵי. הֵיךְ עֲבִידָא. הוּכָּר עוֹבָרָהּ וְאַחַר כָּךְ רָאָת. רִבִּי מֵאִיר אוֹמֵר. דַּייָהּ שָׁעָתָהּ. רִבִּי יוֹסֵי אוֹמֵר. מְטַמֵּא מֵעֵת לְעֵת. רָאָת רְאִיּוֹת הַרְבֶּה וְהִפְסִיקָה שָׁלֹשׁ עוֹנוֹת וְאַחַר כָּךְ רָאָת. רִבִּי מֵאִיר אוֹמֵר. מְטַמֵּא מֵעֵת לְעֵת. רִבִּי יוֹסֵי אוֹמֵר. דַּייָהּ שָׁעָתָהּ. וְאִם אוֹמֵר אַתְּ. נוֹתְנִין לָהּ כָּל־יְמֵי עִיבּוּרָהּ וְכָל־יְמֵי מֵינִיקוּתָהּ. לָמָּה לִי כְקוּלֵּי רִבִּי יוֹסֵי. הָדָא דְּרִבִּי מֵאִיר קְלִילָא מִדְּרִבִּי יוֹסֵי. אָמַר רִבִּי מָנָא קוֹמֵי רִבִּי יוֹסֵי. אוֹ נֵימַר רִבִּי מֵאִיר וְרִבִּי יוֹסֵי דְּחָלָב. אָמַר לֵיהּ. בְּפֵירוּשׁ הָכֵין אִיתְאֲמָרַת."
Jerusalem Talmud Niddah 1:3:7,"אמר רבי מנא שמעית בשם שמואל היא הכרת העובר היא לידתו ולית אנא ידע מן מה שמעית אמר רבי בא בר כהן קומי רבי יוסי רבי ירמיה אמרה אמר ליה רבי חזקיה לא אמרה רבי ירמיה ואיקפד רבי יוסי לקיבליה אמר אילו יהושע שהיה קשור למשה לא הוה אמר כן והוא אמר כן חזר ואמר אין אמרה אלא כאינש דשמע מילה ומקשי עלה ואבא בר בא פליג על שמואל ברי. ר' ברכיה בשם שמואל לעולם אין האשה יולדת אלא לרע""א או לרע""ב או לרע""ג או לרע""ד א""ל רבי מנא מנן שמע רבי הדא מילתא א""ל מן רבי בא. מחלפה שיטתיה דרבי בא תמן הוא אמר שנייא הוא הכרת העובר שנייא היא לידתו והכא הוא אמר הכין רבי בא בר זוטרא משם שמואל כל שהוא בהרבה הרי הוא בארבה.",Genesis 3:16,אֶֽל־הָאִשָּׁ֣ה אָמַ֗ר הַרְבָּ֤ה אַרְבֶּה֙ עִצְּבוֹנֵ֣ךְ וְהֵֽרֹנֵ֔ךְ בְּעֶ֖צֶב תֵּֽלְדִ֣י בָנִ֑ים וְאֶל־אִישֵׁךְ֙ תְּשׁ֣וּקָתֵ֔ךְ וְה֖וּא יִמְשׇׁל־בָּֽךְ׃ <span>{ס}</span>        
Jerusalem Talmud Niddah 1:4:2,"רבי מאיר אומר מחמת החלב הדמין מסתלקין רבי יוסי אומר מחמת הצער הדמים מסלקין. אשכחת אמר קולת וחומרת על דברי רבי מאיר קולת וחומרת על דרבי יוסי קולה על דרבי מאיר שאם היה מושך ויונק ארבע או חמש שנים דייה שעתה וחומרת שאם נתנה בנה למיניקה וגמלתו ומת מטמא מעת לעת וקולת על רבי יוסי שאם נתנה בנה למיניקה וגמלתו ומת דייה שעתה וחומרת שאם היה מושך ויונק ארבע או חמש שנים אסור עד כ""ד חדש. והא רבי מאיר אמר מטמא מעת לעת מה מיד או לכשיפסוק התינוק ואינו יכול לחזור נישמעינה מן הדא יונק הוא התינוק והולך עד כ""ד חדש שלימין מיכן והילך כיונק שקץ דברי רבי אליעזר רבי יהושע אומר יונק הוא התינוק והולך אפילו ארבע או חמש שנים ומותר פירש אין מחזירין אותו עד איכן רבי יעקב בר אחא רבי חייה בשם רבי יוחנן עד מעת לעת רבי חזקיה רבי אבהו בשם רבי שמעון בן לקיש עד שלשה ימים מעת לעת במה דברים אמורים בזמן שפירש מתוך בורייו אבל אם פירש מתוך חוליו מחזירין אותו מיד ובתינוק שאינו של סכנה אבל בתינוק שהוא של סכנה אפילו לאחר כמה מחזירין אותו מיד:",Jerusalem Talmud Pesachim 8:8:3,"וְתַנֵּי כֵן. אֵי זוֹ הִיא אֲנִינָה. מִשְּׁעַת מִיתָה <i data-overlay=""Venice Columns"" data-value=""36b""></i>וְעַד שְׁעַת קְבוּרָה. דִּבְרֵי רִבִּי. וַחֲכָמִים אוֹמְרִים. כָּל־הַיּוֹם כּוּלּוֹ. אַשְׁכָּחַת חמַר. קֻלֹּת וְחֻמְרֹת עַל דְּרִבִּי. קֻלֹּת וְחֻמְרֹת עַל דְּרַבָּנִן. קֻלֹּת עַל דְּרִבִּי. מֵת וְנִקְבַּר בְּשַׁעְתּוֹ. עַל דַּעְתֵּיהּ דְּרִבִּי. אֵינוֹ אָסוּר אֶלָּא אוֹתָהּ שָׁעָה בִּלְבַד. עַל דַּעְתְּהוֹן דְּרַבָּנִן אָסוּר כָּל הַיּוֹם כּוּלּוֹ. קֻלֹּת עַל דְּרַבָּנִין. מֵת וְנִקְבַּר <i data-overlay=""Vilna Pages"" data-value=""62b""></i>לְאַחַר שְׁלשָׁה יָמִים. עַל דַּעְתְּהוֹן דְּרַבָּנִן אָסוּר כָּל־אוֹתוֹ הַיּוֹם. עַל דַּעְתֵּיהּ דְּרִבִּי. אָסוּר עַד שְׁלֹשָׁה יָמִים. אֲתַא רִבִּי אַבָּהוּ בְשֵׁם רִבִּי יוֹחָנָן וְרַב חוּנָה תְּרֵיהוֹן אָֽמְרִין. מוֹדֶה רִבִּי לַחֲכָמִים שֶׁאֵינוֹ אָסוּר אֶלָּא אוֹתוֹ הַיּוֹם בִּלְבַד. וְתַנֵּי כֵן. רִבִּי אוֹמֵר. תֵּדַע לְךָ שֶׁאֵין אֲנִינוּת [הַלַּיְלָה] תוֹרָה. שֶׁהֲרֶי אָֽמְרוּ. אונֵן טוֹבֵל וְאוֹכֵל פִּסְחוֹ לָעָרֶב. וַהֲרֵי אֲנִינוּת יוֹם עָשׂוּ אוֹתָהּ תּוֹרָה. רִבִּי יוֹסֵה בִֵּירִבִּי בּוּן בְּשֵׁם רִבִּי חִסְדָּא. תִּיפְתָּר בְּשֶׁנִּקְבַּר עִם דִּימְדּוּמֵי הַחַמָּה. וְלֵית שְׁמַע מִינָּהּ כְּלוּם."
Jerusalem Talmud Niddah 1:4:2,"רבי מאיר אומר מחמת החלב הדמין מסתלקין רבי יוסי אומר מחמת הצער הדמים מסלקין. אשכחת אמר קולת וחומרת על דברי רבי מאיר קולת וחומרת על דרבי יוסי קולה על דרבי מאיר שאם היה מושך ויונק ארבע או חמש שנים דייה שעתה וחומרת שאם נתנה בנה למיניקה וגמלתו ומת מטמא מעת לעת וקולת על רבי יוסי שאם נתנה בנה למיניקה וגמלתו ומת דייה שעתה וחומרת שאם היה מושך ויונק ארבע או חמש שנים אסור עד כ""ד חדש. והא רבי מאיר אמר מטמא מעת לעת מה מיד או לכשיפסוק התינוק ואינו יכול לחזור נישמעינה מן הדא יונק הוא התינוק והולך עד כ""ד חדש שלימין מיכן והילך כיונק שקץ דברי רבי אליעזר רבי יהושע אומר יונק הוא התינוק והולך אפילו ארבע או חמש שנים ומותר פירש אין מחזירין אותו עד איכן רבי יעקב בר אחא רבי חייה בשם רבי יוחנן עד מעת לעת רבי חזקיה רבי אבהו בשם רבי שמעון בן לקיש עד שלשה ימים מעת לעת במה דברים אמורים בזמן שפירש מתוך בורייו אבל אם פירש מתוך חוליו מחזירין אותו מיד ובתינוק שאינו של סכנה אבל בתינוק שהוא של סכנה אפילו לאחר כמה מחזירין אותו מיד:",Niddah 9a:8-9,"['מניקה עד שתגמול וכו\' ת""ר  מניקה שמת בנה בתוך עשרים וארבע חדש הרי היא ככל הנשים ומטמאה מעת לעת ומפקידה לפקידה  לפיכך אם היתה מניקתו והולכת ארבע או חמש שנים דיה שעתה דברי ר""מ ', 'רבי יהודה ורבי יוסי ורבי שמעון אומרים  דיין שעתן כל עשרים וארבע חדש לפיכך אם היתה מניקתו ארבע וחמש שנים מטמאה מעת לעת ומפקידה לפקידה ']"
Jerusalem Talmud Niddah 1:4:2,"רבי מאיר אומר מחמת החלב הדמין מסתלקין רבי יוסי אומר מחמת הצער הדמים מסלקין. אשכחת אמר קולת וחומרת על דברי רבי מאיר קולת וחומרת על דרבי יוסי קולה על דרבי מאיר שאם היה מושך ויונק ארבע או חמש שנים דייה שעתה וחומרת שאם נתנה בנה למיניקה וגמלתו ומת מטמא מעת לעת וקולת על רבי יוסי שאם נתנה בנה למיניקה וגמלתו ומת דייה שעתה וחומרת שאם היה מושך ויונק ארבע או חמש שנים אסור עד כ""ד חדש. והא רבי מאיר אמר מטמא מעת לעת מה מיד או לכשיפסוק התינוק ואינו יכול לחזור נישמעינה מן הדא יונק הוא התינוק והולך עד כ""ד חדש שלימין מיכן והילך כיונק שקץ דברי רבי אליעזר רבי יהושע אומר יונק הוא התינוק והולך אפילו ארבע או חמש שנים ומותר פירש אין מחזירין אותו עד איכן רבי יעקב בר אחא רבי חייה בשם רבי יוחנן עד מעת לעת רבי חזקיה רבי אבהו בשם רבי שמעון בן לקיש עד שלשה ימים מעת לעת במה דברים אמורים בזמן שפירש מתוך בורייו אבל אם פירש מתוך חוליו מחזירין אותו מיד ובתינוק שאינו של סכנה אבל בתינוק שהוא של סכנה אפילו לאחר כמה מחזירין אותו מיד:",Tosefta Niddah 2:1-7,"['מניקה שמת לה בנה בתוך עשרים וארבעה חודש מטמאה מעת לעת לפיכך אם מניקתו והולכת אפי\' חמש שנים דיה שעתה דברי ר""מ ר\' יוסי ור""ש אומרים אין דיה שעתה אלא עשרים וארבעה חדש לפיכך אם מניקה והולכת אפילו ארבע וחמש שנים אין לה אלא עשרים וארבעה חדש. מניקה שמת בעלה הרי זו לא תיארס ולא תינשא עד שיהיו לה עשרים וארבעה חודש דברי ר""מ ר\' יהודה אומר שמונה עשר חודש ר\' יונתן בן יוסף אומר ב""ש אומרים עשרים וארבעה חודש וב""ה אומרים שמונה עשר חודש אמר רשב""ג לדברי האומר עשרים וארבעה חודש מותרת לינשא [בעשרים ואחד חודש] לדברי האומר שמונה עשר חודש מותרת להינשא לחמשה עשר חודש שאין החלב נעכר אלא לאחר ג\' חדשים.', 'תינוק יונק והולך עשרים וארבע חודש מכאן ואילך כיונק שקץ דברי ר""א ור\' יהושע אומר תינוק יונק והולך אפילו בן ה\' שנים פירש וחזר אחר עשרים וארבעה חודש הרי הוא כיונק שקץ.', 'חייבת אשה בטיפול בנה כל עשרים וארבעה חודש אחד בנה ואחד שניתן לה בת להניק. האשה שניתן לה בת להניק לא תעשה עמו מלאכה ולא תניק עמו תינוק אחר. תינוק המכיר את אמו אין נותנין אותו למניקת אחרת מפני סכנת נפשות יונק תינוק מעובדת כוכבים ומבהמה טמאה ומכולן הוא יונק ואפילו בשבת. היה גדול אסור אבא שאול אומר יונקין היינו מבהמה טהורה בי""ט.', 'שלש נשים משמשות במוך קטנה מעוברת ומניקה קטנה שמא תתעבר ותמות אי זו היא קטנה מבת אחת עשרה שנה ויום א\' ועד בת שתים עשרה שנה ויום אחד פחות מכן ויתר על כן משמשת כדרכה ואינו חושש מעוברת שמא תעשה עוברה סנדל מניקה שמא תהרוג את בנה שהיה ר""מ אומר דש מבפנים וזורה מבחוץ וחכ""א משמש כדרכו ומן השמים משמרים על ידו שנאמר (תהילים קטז) שומר פתאים ה\'.', 'לא ישא אדם מעוברת חברו ומינקת חברו משום שנאמר (משלי כ״ג:י׳) אל תסיג גבול עולם ובשדה יתומים אל תבא.', 'כל היד המרבה בנשים לבדוק הרי משובחות ובאנשים תקצץ ר""ט אומר על טיבורו יקצץ אמר לו הרי כריסו נתפחת אמר להם אף אני לא נתכוונתי אלא לכך. משלו משל למה הדבר דומה לנותן אצבע בעין כל זמן שהוא דוחק הרבה מוציא דמעה. בד""א בשכבת זרע אבל לזיבה כל היד המרבה לבדוק הרי זו משובחת.', ""שוטה מטבילין אותו ומאכילין אותו לתרומה לערב ומשמרין אותו שלא יישן ואם ישן ועמד טמא מיד ר' אליעזר בר' צדוק אומר עושין לו כיס של עור ומלבישים אותו ובודקין אותו לתוכו ואם נמצא בתוכו שכבת זרע טמא ואם לאו טהור אמרו לו נמצאת מבריח מן הספק ומביאו לידי ודאי מפני שבא לידי חימום אמר להם לא מדבריכם טמא הוא אמרו אם נמצאת שכבת זרע טמא ואם לאו טהור ואנו אומרים יצאת ממנו טפה כל שהוא ונבלעה לה בכיס.""]"
Jerusalem Talmud Niddah 1:4:2,"רבי מאיר אומר מחמת החלב הדמין מסתלקין רבי יוסי אומר מחמת הצער הדמים מסלקין. אשכחת אמר קולת וחומרת על דברי רבי מאיר קולת וחומרת על דרבי יוסי קולה על דרבי מאיר שאם היה מושך ויונק ארבע או חמש שנים דייה שעתה וחומרת שאם נתנה בנה למיניקה וגמלתו ומת מטמא מעת לעת וקולת על רבי יוסי שאם נתנה בנה למיניקה וגמלתו ומת דייה שעתה וחומרת שאם היה מושך ויונק ארבע או חמש שנים אסור עד כ""ד חדש. והא רבי מאיר אמר מטמא מעת לעת מה מיד או לכשיפסוק התינוק ואינו יכול לחזור נישמעינה מן הדא יונק הוא התינוק והולך עד כ""ד חדש שלימין מיכן והילך כיונק שקץ דברי רבי אליעזר רבי יהושע אומר יונק הוא התינוק והולך אפילו ארבע או חמש שנים ומותר פירש אין מחזירין אותו עד איכן רבי יעקב בר אחא רבי חייה בשם רבי יוחנן עד מעת לעת רבי חזקיה רבי אבהו בשם רבי שמעון בן לקיש עד שלשה ימים מעת לעת במה דברים אמורים בזמן שפירש מתוך בורייו אבל אם פירש מתוך חוליו מחזירין אותו מיד ובתינוק שאינו של סכנה אבל בתינוק שהוא של סכנה אפילו לאחר כמה מחזירין אותו מיד:",Ketubot 60a:4,תָּנוּ רַבָּנַן יוֹנֵק תִּינוֹק וְהוֹלֵךְ עַד עֶשְׂרִים וְאַרְבָּעָה חֹדֶשׁ מִכָּאן וְאֵילָךְ כְּיוֹנֵק שֶׁקֶץ דִּבְרֵי רַבִּי אֱלִיעֶזֶר רַבִּי יְהוֹשֻׁעַ אוֹמֵר אֲפִילּוּ אַרְבַּע וְחָמֵשׁ שָׁנִים פֵּירַשׁ לְאַחַר עֶשְׂרִים וְאַרְבָּעָה חֹדֶשׁ וְחָזַר כְּיוֹנֵק שֶׁקֶץ
Jerusalem Talmud Niddah 1:4:2,"רבי מאיר אומר מחמת החלב הדמין מסתלקין רבי יוסי אומר מחמת הצער הדמים מסלקין. אשכחת אמר קולת וחומרת על דברי רבי מאיר קולת וחומרת על דרבי יוסי קולה על דרבי מאיר שאם היה מושך ויונק ארבע או חמש שנים דייה שעתה וחומרת שאם נתנה בנה למיניקה וגמלתו ומת מטמא מעת לעת וקולת על רבי יוסי שאם נתנה בנה למיניקה וגמלתו ומת דייה שעתה וחומרת שאם היה מושך ויונק ארבע או חמש שנים אסור עד כ""ד חדש. והא רבי מאיר אמר מטמא מעת לעת מה מיד או לכשיפסוק התינוק ואינו יכול לחזור נישמעינה מן הדא יונק הוא התינוק והולך עד כ""ד חדש שלימין מיכן והילך כיונק שקץ דברי רבי אליעזר רבי יהושע אומר יונק הוא התינוק והולך אפילו ארבע או חמש שנים ומותר פירש אין מחזירין אותו עד איכן רבי יעקב בר אחא רבי חייה בשם רבי יוחנן עד מעת לעת רבי חזקיה רבי אבהו בשם רבי שמעון בן לקיש עד שלשה ימים מעת לעת במה דברים אמורים בזמן שפירש מתוך בורייו אבל אם פירש מתוך חוליו מחזירין אותו מיד ובתינוק שאינו של סכנה אבל בתינוק שהוא של סכנה אפילו לאחר כמה מחזירין אותו מיד:",Jerusalem Talmud Ketubot 5:6:4,תַּנֵּי. יוֹנֵק הַתִּינּוֹק וְהוֹלֵךְ עַד עֶשְׂרִים וְאַרְבָּעָה חֳדָשׁים. מִיכָּן וָהֵילַךְ כְּיוֹנֵק שֶׁקֶץ. דִּבְרֵי רִבִּי אֱלִיעֶזֶר. וְרִבִּי יְהוֹשֻׁעַ אוֹמֵר. יוֹנֵק וְהוֹלֵךְ אֲפִילוּ אַרְבַּע וְחָמֵשׁ שָׁנִים. פֵּירַשׁ אֵין מַחֲזִירִין אוֹתוֹ. עַד אֵיכָן. רִבִּי יַעֲקֹב בַּר אָחָא רִבִּי יִרְמְיָה בְשֵׁם רַב. מֵעֵת לָעֵת. רִבִּי חִזְקִיָּה רִבִּי אַבָּהוּ בְשֵׁם רִבִּי יְהוֹשֻׁעַ בֶּן לֵוִי. שְׁלֹשָׁה יָמִים מֵעֵת לָעֵת. תַּנֵּי מֵעֵת לָעֵת. רִבִּי חִזְקִיָּה רַב. בַּמֶּה דְבָרִים אֲמוּרִים. בִּזְמָן שֶׁפֵּירַשׁ מִתּוֹךְ בּוּרְיוֹ. אֲבָל אִם פֵּירַשׁ מִתּוֹךְ חוֹלְייוֹ מַחֲזִירִין אוֹתוֹ מִיַּד. בְּשֶׁאֵינוֹ שֶׁלַּסַּכָּנָה. אֲבָל אִם הָיָה שֶׁלַּסַּכָּנָה אֲפִילוּ אַחַר כַּמָּה יָמִים מַחֲזִירִין אוֹתוֹ.
Jerusalem Talmud Niddah 1:4:4,"תני העבדים והשפחות אין קורין אותן אבא פלוני ואימא פלונית של בית ר""ג היו קורין לעבדיהן ולשפחותיהן אבא טבי ואמה טביתה.",Berakhot 16b:15-16,"['תַּנְיָא אִידָךְ: עֲבָדִים וּשְׁפָחוֹת אֵין קוֹרִין אוֹתָם ״אַבָּא פְּלוֹנִי״ וְ״אִמָּא פְּלוֹנִית״. וְשֶׁל רַבָּן גַּמְלִיאֵל הָיוּ קוֹרִים אוֹתָם ״אַבָּא פְּלוֹנִי״ וְ״אִמָּא פְּלוֹנִית״.', 'מַעֲשֶׂה לִסְתּוֹר?! מִשּׁוּם דַּחֲשִׁיבִי.']"
