yerushalmi ref,yerushalmi text,linked ref,linked text
Jerusalem Talmud Maaser Sheni 2:1:15,"אמר ר' יוחנן כל שיש בו הותיר מידה השבח לפי חשבון וכל שאין בו הותיר מידה השבח לשני. רבי שמעון בן לקיש אמר כל שטעמו ושבחו ניכר השבח לפי חשבון וכל שאין טעם שבחו ניכרו השבח לשני. מתניתא פליגא על ר' יוחנן עיסה של מע""ש שאפייה פת והשביחה השבח לשני. פתר לה בשאין טעם שבחו ניכר. מתניתא פליגא על ר' יוחנן דגים שנתבשלו עם הקפלוטות של מע""ש והשביחו השבח לפי חשבון. ר' יוסי בשם ר' הושעיה תפתר שבישל שניהן כאחת. ר' יונה בשם רב הושעיה בעי הגע עצמך שבישל זה בפני עצמו וזה בפני עצמו ועירבן כלום יש בדגים אלא טעם קפלוטות ובקפלוטות אלא טעם דגים.",Mishnah Maaser Sheni 2:1,"מַעֲשֵׂר שֵׁנִי, נִתָּן לַאֲכִילָה וְלִשְׁתִיָּה וּלְסִיכָה, לֶאֱכֹל דָּבָר שֶׁדַּרְכּוֹ לֶאֱכֹל, לָסוּךְ דָּבָר שֶׁדַּרְכּוֹ לָסוּךְ. לֹא יָסוּךְ יַיִן וְחֹמֶץ, אֲבָל סָךְ הוּא אֶת הַשֶּׁמֶן. אֵין מְפַטְּמִין שֶׁמֶן שֶׁל מַעֲשֵׂר שֵׁנִי, וְאֵין לוֹקְחִין בִּדְמֵי מַעֲשֵׂר שֵׁנִי שֶׁמֶן מְפֻטָּם, אֲבָל מְפַטֵּם הוּא אֶת הַיַּיִן. נָפַל לְתוֹכוֹ דְבַשׁ וּתְבָלִין וְהִשְׁבִּיחוֹ, הַשֶּׁבַח לְפִי חֶשְׁבּוֹן. דָּגִים שֶׁנִּתְבַּשְּׁלוּ עִם הַקַּפְלוֹטוֹת שֶׁל מַעֲשֵׂר שֵׁנִי וְהִשְׁבִּיחוּ, הַשֶּׁבַח לְפִי חֶשְׁבּוֹן. עִסָּה שֶׁל מַעֲשֵׂר שֵׁנִי שֶׁאֲפָאָהּ וְהִשְׁבִּיחַ, הַשֶּׁבַח לַשֵּׁנִי. זֶה הַכְּלָל, כָּל שֶׁשִּׁבְחוֹ נִכָּר, הַשֶּׁבַח לְפִי הַחֶשְׁבּוֹן. וְכָל שֶׁאֵין שִׁבְחוֹ נִכָּר, הַשֶּׁבַח לַשֵּׁנִי: 
"
Jerusalem Talmud Maaser Sheni 2:1:15-4:3,"[['אמר ר\' יוחנן כל שיש בו הותיר מידה השבח לפי חשבון וכל שאין בו הותיר מידה השבח לשני. רבי שמעון בן לקיש אמר כל שטעמו ושבחו ניכר השבח לפי חשבון וכל שאין טעם שבחו ניכרו השבח לשני. מתניתא פליגא על ר\' יוחנן עיסה של מע""ש שאפייה פת והשביחה השבח לשני. פתר לה בשאין טעם שבחו ניכר. מתניתא פליגא על ר\' יוחנן דגים שנתבשלו עם הקפלוטות של מע""ש והשביחו השבח לפי חשבון. ר\' יוסי בשם ר\' הושעיה תפתר שבישל שניהן כאחת. ר\' יונה בשם רב הושעיה בעי הגע עצמך שבישל זה בפני עצמו וזה בפני עצמו ועירבן כלום יש בדגים אלא טעם קפלוטות ובקפלוטות אלא טעם דגים.', ""מתני' פליגא על רבי יוחנן האשה ששאלה מחברתה תבלין ומים ומלח לעיסתה הרי אלו כרגלי שתיהן. אמר רבי בא תחומין עשו למידת הדין תדע לך שהוא כן דתמן אמרין בשם רב חסדא ולא ידעינן אם מן שמועה אם מן מתניתא אפילו עצים סברינן מימר עצים אין בהן ממש: מתני' פליגא על רבי שמעון בן לקיש תבשיל של מעשר שני שתיבלו בתבלין של חולין השבח לשני פתר לה בשאין טעם שבחו ניכר. והתני תבשיל של חולין שתיבלו בתבלין של מעשר שני לא יצא מעשר שני מידי פדיונו. על דעתיה דרבי יוחנן והוא שיהא שם הותיר מידה. על דעתיה דרבי שמעון בן לקיש והוא שיהא טעם שבחו ניכר:""], ['רבי שמעון אומר אין סכין שמן של מעשר שני בירושלים וחכמים מתירין. אמרו לו לרבי שמעון אם הקל בתרומה חמורה לא נקל במעשר שני הקל. אמר להן מה לא היקל בתרומה חמורה מקום שהקל בכרשינין ובתלתן ניקל במעשר שני הקל מקום שלא הקל בכרשינין ובתלתן. תלתן של מער שני תיאכל צמחונין ושל תרומה בית שמאי אומרים כל מעשיה בטהרה חוץ מחפיפתה ובית הלל אומרים כל מעשיה בטומאה חוץ משרייתה. כרשיני מעשר שני יאכלו צמחונים ונכנסין לירושלים ויוצאין. נטמאו רבי טרפון אומר יתפרדו לעיסות וחכמים אומרים יפדו. ושל תרומה ב""ש אומרין שורין ושפין בטהרה ומאכילין בטומאה ובית הלל אומרים שורין בטהרה ושפין ומאכילין בטומאה שמאי אומר יאכלו צריד רבי עקיבה אומר כל מעשיהן בטומאה:', 'מה הקילו בתרומה כהדא דתני סך הוא כהן שמן של תרומה ומביא בן בתו של ישראל ומעגלו על גבי מיעיו ואינו חושש. אמר רבי יוחנן כאן השיבו דברי סופרים לדברי תורה.', 'כיני מתניתא מותרת להיאכל צמחונין', 'מה ביניהון אמר רבי יונה שולה ביניהון. בית שמאי אומרים שולה בידים טהורות ובית הלל אומרים שולה בידים טמאות. תני זו דברי רבי מאיר אבל דברי רבי יהודה אומר בית שמאי אומרים כל מעשיה בטהרה חוץ מחפיפתה ובית הלל אומרים כל מעשיה בטומאה חוץ משליתה. מה ביניהון אמר רבי מתניא מגיגה ביניהון. בית שמאי אומרים מוגג בידים טהורות ובית הלל אומרים מוגג בידים טמאות:', 'כדי לעשות עיסה ולחזור כדי לעשות [עיסה] ולחזור:', 'מתניתא דרבן שמעון בן גמליאל [דרשב""ג אמר] אף הפירות נכנסין ויוצאין דברי הכל היא הכא קל הוא שהקילו בכרשינין ובלבד בעיסה של כרשינין ובלבד עיסה של מעשר שני.', ""ר' גוריון בשם ר' יוסי בן חנינא דברי ר' טרפון אין פודין את הקדשים להאכילן לכלבים. אמר ר' יונה נראו דברים הראוי לאוכל אדם אין פודין אותו לוכל בהמה ושאינו ראוי לוכל אדם פודין אותו לוכל בהמה."", 'רבי יצחק בר אלישב בעי נטמאו בגבולין לא יפדו שאין פודין את הקדשים להאכילן לכלבים. אמר רבי יונה והן נוטי ניטומי:'], ['מעות חולין ומעות מע""ש שנתפזרו מה שליקט ליקט למעשר שני עד שישלים והשאר חולין. אם בלל וחפן לפי חשבון. זה הכלל המתלקטים למעשר שני והנבללין לפי חשבון. סלע של מעשר שני ושל חולין שנתערבו מביא בסלע מעות ואומר סלע של מע""ש בכל מקום שהיא מחוללת על המעות האלו ובורר את היפה שבהן ומחללן עליה מפני שאמרו מחללין כסף על נחושת מדוחק לא שיקיים כן אלא חוזר ומחללן על הכסף. בית שמאי אומרים לא יעשה אדם את סלעיו דינרי זהב ובית הלל מתירין. אמר ר\' עקיבה אני עשיתי לרבן גמליאל ור\' יהושע את כספם דינרי זהב:', 'אמר רבי זעירה כדי לשכר שני שמא יאבדו השאר ויהיו אלו שבידו תפוסין על השני. אמר רבי זעירא וצריך להתנות ולומר אם אלו שלמטן שני יהיו אלו שבידי תפוסין עליהן. אמר רבי יונה והוא שליקט מיכן ומיכן אבל אם ליקט על אומן כבולל וחופן הוא.', ""רבי יוסי בשם רבי פדייה רבי יונה בשם [רבי] חזקיה אין בלילה אלא ביין ושמן בלבד. רבי יוחנן אמר עד כזיתים הנבללים. מתניתא פליגא על רבי יוחנן אם בלל וחפן לפי חשבון פתר לה עד כזיתים. המתלקטים למעשר שני והנבללין לפי חשבון. רבי יוסי בי ר' בון בשם רבי חונא סלקת מתניתא הנבללין והנחפנין לפי חשבון."", 'תני בן עזאי אומר שתים. ר\' זעירא אמר מה בחלמה כד ייכל לעולא בר ישמעאל קופדא שמינה למחר אתא שאל ליה. אמר ליה למה שתים א""ל מתוך שאת אומר לו כן [אף] הוא דוחק [את] עצמו ופודה אותה.', 'חזקיה אמר כשהוא מחללה עושה אותה כרעה וכשהוא מחלל עליה עושה אותה כיפה. והתנינן בורר את היפה שבהן ומחללן עליה ויבור את הרעה ויעשה אותה כיפה. אמר רבי יונה אני אומר היא היתה מעשר שני.', 'מכל מקום לא יצאת לחולין. אמר רבי יונה לא יתכוין לעשותה חולין ברורין תדע לך שהוא כן דתנינן לא שיקיים כן אלא חוזר ומחללו על הכסף.', 'רבי חגי אומר קומי רבי זעירא מנחם בשם רבי יוחנן כל שאמרו בדמאי מחללין בודאי מחללין אותו מדוחק. והתנינן מחללין כסף על נחושת מדוחק הא כסף על כסף לא. רבי בא בר כהן אמר קומי רבי יונה רבי אחא בשם רבי יוחנן כל שאמרו בדמאי מחללין בודאי עבר וחיללן מחוללין. רבי יודן בן פזי רבי שמעון בר בא בשם רבי יוחנן כל שאמרו בדמאי מחללין בוודאי עבר וחיללן מחוללין.', 'תני ר\' לעזר בי ר""ש אומר כשם שמחללין כסף על נחושת כך מחללין זהב על הכסף. א""ל ר\' מפני מה מחללין כסף על נחושת שכן מחללין כסף על זהב ויחללו זהב על כסף שאין מחללין זהב על נחושת. אמר לו רבי לעזר בי ר\' שמעון שכן מעשר שני של זהב מחללין אותו על מעות שבירושלים. מדברי שניהם מחללין כסף על כסף ואין מחללין כסף על נחושת.', ""אמר רבי יוחנן לא אמרו בית שמאי אלא בסוף אבל בתחילה אוף בית שמאי מודיי. מה טעמא דבית שמאי כסף ולא זהב. ואימא כסף ולא נחושת. והתנינן הפורט סלע ממעות מעשר שני וסברינן מימר כיני מתני' המצרף סלע ממעות מעשר שני מאי כדון טעמא דבית שמאי היא כסף היא נחושת. רבי שמעון בן לקיש אמר בין בתחלה בין בסוף בית שמאי פליגין. מה טעמא דבית שמאי כסף ראשון ולא כסף שני. והתנינן הפורט סלע ממעות מעשר שני וסברנן מימר כיני מתניתא המצרף סלע ממעות מעשר שני מאי כדון טעמא דבית שמאי כסף עד כדי כסף:""], ['הפורט סלע ממעות מעשר שני בית שמאי אומרים בכל הסלע מעות ובית הלל אומרים בשקל כסף ובשקל מעות. רבי מאיר אומר אין מחללין כסף ופירות על כסף וחכמים מתירין. הפורט סלע של מעשר שני בירושלים בית שמאי אומרים בכל הסלע מעות ובית הלל אומרים בשקל כסף ובשקל מעות. הדנים לפני חכמים אומרים בשלשה דינרי כסף ובדינר מעות. רבי עקיבה אומר בשלשה דינרין כסף וברביעית. רבי טרפון אומר ארבע אספרי כסף. שמאי אומר יניחנה בחנות ויאכל כנגדה. מי שהיו מקצת בניו טמאין ומקצת בניו טהורים מניח את הסלע ואומר מה שהטהורין שותין סלע זו מחוללת עליו נמצאו טמאין וטהורין שותין מכד אחד:', 'רבי שמעון בן לקיש אמר מה פליגין רבי מאיר ורבנין בפירות שאין בהן כדי כסף אבל בפירות שיש בהן כדי כסף אף רבנן מודיי חצי דינר כסף וחצי דינר פירות מותר דינר כסף ודינר פירות אסור כל שכן שני דינרי כסף ושני דינרי פירות שאסור:', 'אלו הן הדנין בן עזאי ובן זומא. אלו הן התלמידים חנינא בן חכיניי ורבי אלעזר בן מתיא. עדה קדושה רבי יוסי בן המשולם ורבי שמעון בן מנסיא:']]",Jerusalem Talmud Demai 5:5:3,רִבִּי יוֹסֵי בְשֵׁם רִבִּי זְעִירָא בִּדְמַאי הִתִּירוּ כְרִבִּי יְהוּדָה דְּתַנֵּינָן רִבִּי יְהוּדָה אוֹמֵר אֵימָתַי בִּזְמַן שֶׁמַּתָּנָה מְרוּבָּה. אֲבָל בִּזְמַן שֶׁמַּתָּנָה מְמוּעֶטֶת מְעַשֵּׂר מִכָּל־אֶחָד וְאֶחָד.
Jerusalem Talmud Maaser Sheni 2:1:16,מתני' פליגא על רבי יוחנן האשה ששאלה מחברתה תבלין ומים ומלח לעיסתה הרי אלו כרגלי שתיהן. אמר רבי בא תחומין עשו למידת הדין תדע לך שהוא כן דתמן אמרין בשם רב חסדא ולא ידעינן אם מן שמועה אם מן מתניתא אפילו עצים סברינן מימר עצים אין בהן ממש: מתני' פליגא על רבי שמעון בן לקיש תבשיל של מעשר שני שתיבלו בתבלין של חולין השבח לשני פתר לה בשאין טעם שבחו ניכר. והתני תבשיל של חולין שתיבלו בתבלין של מעשר שני לא יצא מעשר שני מידי פדיונו. על דעתיה דרבי יוחנן והוא שיהא שם הותיר מידה. על דעתיה דרבי שמעון בן לקיש והוא שיהא טעם שבחו ניכר:,Mishnah Beitzah 5:4,"הַשּׁוֹאֵל כְּלִי מֵחֲבֵרוֹ מֵעֶרֶב יוֹם טוֹב, כְּרַגְלֵי הַשּׁוֹאֵל. בְּיוֹם טוֹב, כְּרַגְלֵי הַמַּשְׁאִיל. הָאִשָּׁה שֶׁשָּׁאֲלָה מֵחֲבֶרְתָּהּ תְּבָלִין וּמַיִם וּמֶלַח לְעִסָּתָהּ, הֲרֵי אֵלּוּ כְרַגְלֵי שְׁתֵּיהֶן. רַבִּי יְהוּדָה פוֹטֵר בְּמַיִם, מִפְּנֵי שֶׁאֵין בָּהֶן מַמָּשׁ: 
"
Jerusalem Talmud Maaser Sheni 2:1:16,מתני' פליגא על רבי יוחנן האשה ששאלה מחברתה תבלין ומים ומלח לעיסתה הרי אלו כרגלי שתיהן. אמר רבי בא תחומין עשו למידת הדין תדע לך שהוא כן דתמן אמרין בשם רב חסדא ולא ידעינן אם מן שמועה אם מן מתניתא אפילו עצים סברינן מימר עצים אין בהן ממש: מתני' פליגא על רבי שמעון בן לקיש תבשיל של מעשר שני שתיבלו בתבלין של חולין השבח לשני פתר לה בשאין טעם שבחו ניכר. והתני תבשיל של חולין שתיבלו בתבלין של מעשר שני לא יצא מעשר שני מידי פדיונו. על דעתיה דרבי יוחנן והוא שיהא שם הותיר מידה. על דעתיה דרבי שמעון בן לקיש והוא שיהא טעם שבחו ניכר:,Tosefta Maaser Sheni (Lieberman) 1:16,"לוג יין שנפל לתוכו לוג דבש, <i data-commentator=""Variants"" data-label=""א"" data-order=""1""></i>והרי בו שני <i data-commentator=""Variants"" data-label=""ב"" data-order=""2""></i>לוגין, השבח לפי חשבון. תבשיל של מעשר <i data-commentator=""Variants"" data-label=""ג"" data-order=""3""></i>שני <i data-commentator=""Variants"" data-label=""ד"" data-order=""4""></i>שתיבלו <i data-commentator=""Variants"" data-label=""ה"" data-order=""5""></i>בתבלין של חולין, השבח לפי חשבון, ושל חולין <i data-commentator=""Variants"" data-label=""ו"" data-order=""6""></i>שתיבלו בתבלין של מעשר <i data-commentator=""Variants"" data-label=""ז"" data-order=""7""></i>שני, אל יוציא מעשר <i data-commentator=""Variants"" data-label=""ח"" data-order=""8""></i>שני שלו <i data-commentator=""Variants"" data-label=""ט"" data-order=""9""></i>בפדיון."
Jerusalem Talmud Maaser Sheni 2:1:16,מתני' פליגא על רבי יוחנן האשה ששאלה מחברתה תבלין ומים ומלח לעיסתה הרי אלו כרגלי שתיהן. אמר רבי בא תחומין עשו למידת הדין תדע לך שהוא כן דתמן אמרין בשם רב חסדא ולא ידעינן אם מן שמועה אם מן מתניתא אפילו עצים סברינן מימר עצים אין בהן ממש: מתני' פליגא על רבי שמעון בן לקיש תבשיל של מעשר שני שתיבלו בתבלין של חולין השבח לשני פתר לה בשאין טעם שבחו ניכר. והתני תבשיל של חולין שתיבלו בתבלין של מעשר שני לא יצא מעשר שני מידי פדיונו. על דעתיה דרבי יוחנן והוא שיהא שם הותיר מידה. על דעתיה דרבי שמעון בן לקיש והוא שיהא טעם שבחו ניכר:,Jerusalem Talmud Beitzah 5:4:2,<strong><big>הלכה:</big></strong> אָמַר רִבִּי בָּא. תְּחוּמִין עָשׂוּ אוֹתָן כְּמִידַּת הַדִּין. תֵּדַע לָךְ שֶׁכֵּן. תַּמָּן אָֽמְרִין בְּשֵׁם רַב חִסְדָּא וְלָא יָֽדְעִין אִין מִן שְׁמוּעָה וְאִין מִן מַתְנִיתָה. וְאֲפִילוּ עֵצִים. וְסָֽבְרִינָו מֵימַר. עֵצִים אֵין בָּהֶן מַמָּשׁ.
Jerusalem Talmud Maaser Sheni 2:1:16,מתני' פליגא על רבי יוחנן האשה ששאלה מחברתה תבלין ומים ומלח לעיסתה הרי אלו כרגלי שתיהן. אמר רבי בא תחומין עשו למידת הדין תדע לך שהוא כן דתמן אמרין בשם רב חסדא ולא ידעינן אם מן שמועה אם מן מתניתא אפילו עצים סברינן מימר עצים אין בהן ממש: מתני' פליגא על רבי שמעון בן לקיש תבשיל של מעשר שני שתיבלו בתבלין של חולין השבח לשני פתר לה בשאין טעם שבחו ניכר. והתני תבשיל של חולין שתיבלו בתבלין של מעשר שני לא יצא מעשר שני מידי פדיונו. על דעתיה דרבי יוחנן והוא שיהא שם הותיר מידה. על דעתיה דרבי שמעון בן לקיש והוא שיהא טעם שבחו ניכר:,Beitzah 38b,"['הֲרֵי שֶׁנִּתְעָרֵב לוֹ קַב חִטִּין בַּעֲשָׂרָה קַבִּין חִטִּין שֶׁל חֲבֵירוֹ, יֹאכַל הַלָּה וְחָדֵי?! אַחִיכוּ עֲלֵיהּ. אֲמַר לְהוּ: גּוּלְּתַיְכוּ שְׁקַלִי? הֲדוּר אַחִיכוּ עֲלֵיהּ.', 'אָמַר רַב אוֹשַׁעְיָא: שַׁפִּיר עֲבוּד דְּאַחִיכוּ עֲלֵיהּ. מַאי שְׁנָא חִטִּין בִּשְׂעוֹרִים דְּלָא קָאָמַר לְהוּ — דְּהָוֵה לֵיהּ מִין בְּשֶׁאֵינוֹ מִינוֹ, וּמִין בְּשֶׁאֵינוֹ מִינוֹ — בָּטֵיל. חִטִּין בְּחִטִּין נָמֵי, נְהִי דִּלְרַבִּי יְהוּדָה לֹא בָּטֵיל, לְרַבָּנַן מִבְטָל בָּטֵיל.', 'אֲמַר לֵיהּ רַב סָפְרָא: מֹשֶׁה! שַׁפִּיר קָאָמְרַתְּ?! וְלָא שְׁמִיעַ לְהוּ הָא דְּאָמַר רַבִּי חִיָּיא קְטוֹסְפָאָה מִשְּׁמֵיהּ דְּרַב: הַבּוֹרֵר צְרוֹרוֹת מִגׇּרְנוֹ שֶׁל חֲבֵרוֹ — חַיָּיב לְשַׁלֵּם לוֹ דְּמֵי חִטִּים.', 'אַלְמָא: כַּיְלָא חַסְּרֵיהּ. הָכָא נָמֵי — כַּיְלָא חַסְּרֵיהּ.', 'אֲמַר לֵיהּ אַבָּיֵי: וְלָא שָׁנֵי לֵיהּ לְמָר בֵּין מָמוֹן שֶׁיֵּשׁ לוֹ תּוֹבְעִין לְמָמוֹן שֶׁאֵין לוֹ תּוֹבְעִין?', 'אֲמַר לֵיהּ: וְלִיטַעְמָיךְ, הָא דְּאָמַר רַב חִסְדָּא: נְבֵלָה בְּטֵלָה בִּשְׁחוּטָה, לְפִי שֶׁאִי אֶפְשָׁר לַשְּׁחוּטָה שֶׁתֵּעָשֶׂה נְבֵלָה.', 'שְׁחוּטָה אֵינָהּ בְּטֵלָה בִּנְבֵלָה, לְפִי שֶׁאֶפְשָׁר לַנְּבֵלָה שֶׁתֵּעָשֶׂה שְׁחוּטָה.', 'הָכִי נָמֵי דְּכִי אִית לַהּ בְּעָלִים — לָא בָּטְלָה? וְכִי תֵּימָא הָכִי נָמֵי — וְהָא תַּנְיָא, אָמַר רַבִּי יוֹחָנָן בֶּן נוּרִי: חֶפְצֵי הֶפְקֵר קוֹנִין שְׁבִיתָה. אַף עַל פִּי שֶׁאֵין לָהֶם בְּעָלִים — דּוֹמִין כְּמִי שֶׁיֵּשׁ לָהֶם בְּעָלִים.', 'אֲמַר לֵיהּ: מִי קָא מְדַמֵּית אִיסּוּרָא לְמָמוֹנָא? אִיסּוּרָא — בָּטֵיל, מָמוֹנָא — לֹא בָּטֵיל.', 'וְטַעְמָא מַאי?', 'אַבָּיֵי אָמַר: גְּזֵרָה שֶׁמָּא תַּעֲשֶׂה עִיסָּה בְּשׁוּתָּפוּת.', 'רָבָא אָמַר: תַּבְלִין לְטַעְמָא עֲבִידִי, וְטַעְמָא לָא בָּטֵיל.']"
Jerusalem Talmud Maaser Sheni 2:2:2,מה הקילו בתרומה כהדא דתני סך הוא כהן שמן של תרומה ומביא בן בתו של ישראל ומעגלו על גבי מיעיו ואינו חושש. אמר רבי יוחנן כאן השיבו דברי סופרים לדברי תורה.,Tosefta Terumot (Lieberman) 10:10,"סך כהן עצמו שמן של <i data-commentator=""Variants"" data-label=""א"" data-order=""1""></i>תרומה <i data-commentator=""Variants"" data-label=""ב"" data-order=""2""></i>ומביא בן בתו <i data-commentator=""Variants"" data-label=""ג"" data-order=""3""></i>ישראל ומעגלו על גביו. סך כהן עצמו שמן של <i data-commentator=""Variants"" data-label=""ד"" data-order=""4""></i>תרומה ונכנס למרחץ, <i data-commentator=""Variants"" data-label=""ה"" data-order=""5""></i>אין הזר נמנע <i data-commentator=""Variants"" data-label=""ו"" data-order=""6""></i>מלמשחינו, <i data-commentator=""Variants"" data-label=""ז"" data-order=""7""></i>אע""פ שניסך <i data-commentator=""Variants"" data-label=""ח"" data-order=""8""></i>הימנו. <i data-commentator=""Variants"" data-label=""ט"" data-order=""9""></i>לא <i data-commentator=""Variants"" data-label=""י"" data-order=""10""></i>יתן כהן שמן של תרומה על גבי <i data-commentator=""Variants"" data-label=""יא"" data-order=""11""></i>טבלה של שייש <i data-commentator=""Variants"" data-label=""יב"" data-order=""12""></i>להתעגיל עליה. רבן <i data-commentator=""Variants"" data-label=""יג"" data-order=""13""></i>שמעון בן גמליאל <i data-commentator=""Variants"" data-label=""יד"" data-order=""14""></i>מתיר."
Jerusalem Talmud Maaser Sheni 2:2:4,מה ביניהון אמר רבי יונה שולה ביניהון. בית שמאי אומרים שולה בידים טהורות ובית הלל אומרים שולה בידים טמאות. תני זו דברי רבי מאיר אבל דברי רבי יהודה אומר בית שמאי אומרים כל מעשיה בטהרה חוץ מחפיפתה ובית הלל אומרים כל מעשיה בטומאה חוץ משליתה. מה ביניהון אמר רבי מתניא מגיגה ביניהון. בית שמאי אומרים מוגג בידים טהורות ובית הלל אומרים מוגג בידים טמאות:,Tosefta Maaser Sheni (Lieberman) 2:1,"<i data-commentator=""Variants"" data-label=""א"" data-order=""1""></i>תלתן של תרומה שחפה בה <i data-commentator=""Variants"" data-label=""ב"" data-order=""2""></i>(את) בת כהן <i data-commentator=""Variants"" data-label=""ג"" data-order=""3""></i>ראשה, אין <i data-commentator=""Variants"" data-label=""ד"" data-order=""4""></i>בת <i data-commentator=""Variants"" data-label=""ה"" data-order=""5""></i>ישראל <i data-commentator=""Variants"" data-label=""ו"" data-order=""6""></i>רשיית לחוף אחריה, אבל <i data-commentator=""Variants"" data-label=""ז"" data-order=""7""></i>מעגנת <i data-commentator=""Variants"" data-label=""ח"" data-order=""8""></i>שערה בשערה. תלתן של מעשר <i data-commentator=""Variants"" data-label=""ט"" data-order=""9""></i>שני <i data-commentator=""Variants"" data-label=""י"" data-order=""10""></i>ויאכל <i data-commentator=""Variants"" data-label=""יא"" data-order=""11""></i>צמחונות. <i data-commentator=""Variants"" data-label=""יב"" data-order=""12""></i>ושל תרומה, בית <i data-commentator=""Variants"" data-label=""יג"" data-order=""13""></i>שמיי <i data-commentator=""Variants"" data-label=""יד"" data-order=""14""></i>אומ' כל <i data-commentator=""Variants"" data-label=""טו"" data-order=""15""></i>מעשיה בטהרה, ובית <i data-commentator=""Variants"" data-label=""טז"" data-order=""16""></i>הלל <i data-commentator=""Variants"" data-label=""יז"" data-order=""17""></i>או' כל מעשיה <i data-commentator=""Variants"" data-label=""יח"" data-order=""18""></i>בטומאה חוץ מחפיפתה דברי ר' מאיר. ר' יהודה <i data-commentator=""Variants"" data-label=""יט"" data-order=""19""></i>אומ' <i data-commentator=""Variants"" data-label=""כ"" data-order=""20""></i>בית שמאי <i data-commentator=""Variants"" data-label=""כא"" data-order=""21""></i>או' כל מעשיה בטהרה חוץ מחפיפתה, ובית <i data-commentator=""Variants"" data-label=""כב"" data-order=""22""></i>הלל <i data-commentator=""Variants"" data-label=""כג"" data-order=""23""></i>אומ' כל מעשיה בטומאה חוץ <i data-commentator=""Variants"" data-label=""כד"" data-order=""24""></i>משרייתה. <i data-commentator=""Variants"" data-label=""כה"" data-order=""25""></i>כרשינין של מעשר <i data-commentator=""Variants"" data-label=""כו"" data-order=""26""></i>שני יאכלו צמחונין. של תרומה, בית <i data-commentator=""Variants"" data-label=""כז"" data-order=""27""></i>שמיי <i data-commentator=""Variants"" data-label=""כח"" data-order=""28""></i>אומ' שורין <i data-commentator=""Variants"" data-label=""כט"" data-order=""29""></i>בטהרה, ושפין ומאכילין בטומאה, ובית <i data-commentator=""Variants"" data-label=""ל"" data-order=""30""></i>הלל <i data-commentator=""Variants"" data-label=""לא"" data-order=""31""></i>אומ' שורין <i data-commentator=""Variants"" data-label=""לב"" data-order=""32""></i>ושפין בטהרה, ומאכילין בטומאה <i data-commentator=""Variants"" data-label=""לג"" data-order=""33""></i>[דברי ר' יהוד'. ר' מאיר <i data-commentator=""Variants"" data-label=""לד"" data-order=""34""></i><i data-commentator=""Variants"" data-label=""לה"" data-order=""35""></i>אומר בית שמאי אומר שורין <i data-commentator=""Variants"" data-label=""לו"" data-order=""36""></i>ושפין בטהרה, ומאכילין בטומאה], <i data-commentator=""Variants"" data-label=""לז"" data-order=""37""></i>ובית <i data-commentator=""Variants"" data-label=""לח"" data-order=""38""></i>הלל <i data-commentator=""Variants"" data-label=""לט"" data-order=""39""></i>אומ' כל מעשיהן בטומאה. <i data-commentator=""Variants"" data-label=""מ"" data-order=""40""></i>אמ' ר' יוסי זו משנת ר' עקיבא, לפיכך הוא <i data-commentator=""Variants"" data-label=""מא"" data-order=""41""></i>אומ' <i data-commentator=""Variants"" data-label=""מב"" data-order=""42""></i>ינתנו לכל כהן, <i data-commentator=""Variants"" data-label=""מג"" data-order=""43""></i>וחכמים לא הודו לו."
Jerusalem Talmud Maaser Sheni 2:2:4,מה ביניהון אמר רבי יונה שולה ביניהון. בית שמאי אומרים שולה בידים טהורות ובית הלל אומרים שולה בידים טמאות. תני זו דברי רבי מאיר אבל דברי רבי יהודה אומר בית שמאי אומרים כל מעשיה בטהרה חוץ מחפיפתה ובית הלל אומרים כל מעשיה בטומאה חוץ משליתה. מה ביניהון אמר רבי מתניא מגיגה ביניהון. בית שמאי אומרים מוגג בידים טהורות ובית הלל אומרים מוגג בידים טמאות:,Tosefta Maaser Sheni (Lieberman) 1:3,"מעשר <i data-commentator=""Variants"" data-label=""א"" data-order=""1""></i>שני אין נותנין אותו לא על גבי צינית, ולא על גבי <i data-commentator=""Variants"" data-label=""ב"" data-order=""2""></i>חית, <i data-commentator=""Variants"" data-label=""ג"" data-order=""3""></i>ואין עושין אותו <i data-commentator=""Variants"" data-label=""ד"" data-order=""4""></i>קמיע."
Jerusalem Talmud Maaser Sheni 2:2:5,כדי לעשות עיסה ולחזור כדי לעשות [עיסה] ולחזור:,Jerusalem Talmud Maaser Sheni 3:3:3,כְּדֵי לַעֲשׂוֹת עִיסָּה וְלַחֲזוֹר כְּדֵי לַעֲשׂוֹת עִיסָּה וְלַחֲזוֹר.
