masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text,problem
Peah,"הגהות רד""א",1,0,00,"שאין למידין מן המעשה כו'. פרשב""ם אם יראה רבו עושה מעשה אל יקבע הלכה בכך דשמא טעה בטעם של אותו מעשה. @11דלא סבר כו' @33נ""ל שר""ל בדבר שאינו יודע הסברא של זה המעשה ברם במה דסבר עבד:",שאין למידין מן המעשה כו',Jerusalem Talmud Peah 2:4:11,"רבי חנניא בשם שמואל אין למידין מן ההוריי' הכל מודים שאין למידין מן המעשה אמר ר' מנא הדא דתימר בההוא דלא סבר ברם בההוא דסבר עבד א""ל בין סבר בין לא סבר בההוא דפליגי ברם בההוא דלא פליגי בין סבר בין לא סבר:",
Peah,"הגהות רד""א",1,0,00,"@11בההוא דפליגי. @33דוקא כשיש מחלוקת בדבר. אבל בדבר שאין בו מחלוקת אפילו אינו יודע הטעם למה עשה כן מותר ללמוד הימנו ולעשות כאותו מעשה. @11כהדין נימרא כו' נימרדה קרי לה. @33נ""ב הר""ש גריס נימררה:",בההוא דפליגי,Jerusalem Talmud Peah 2:4:11,"רבי חנניא בשם שמואל אין למידין מן ההוריי' הכל מודים שאין למידין מן המעשה אמר ר' מנא הדא דתימר בההוא דלא סבר ברם בההוא דסבר עבד א""ל בין סבר בין לא סבר בההוא דפליגי ברם בההוא דלא פליגי בין סבר בין לא סבר:",
Peah,"הגהות רד""א",1,0,00,"@11אתא חמי כו'. @33נ""ב הש""ס מקשה מה בין שייר קרקע כל שהוא דמתנתו קיימת ואם שייר מטלטלין דלא עשה ולא כלום. ומתרץ שייר קרקע כל שהוא אית ליה מחייה ולכך מתנתו קיימת אבל האבנים טובות ומרגליות אין לו מחיית ולא עשה ולא כלום:",אתא חמי כו',Jerusalem Talmud Peah 3:7:11,"רבי אבינא בשם ר' ירמיה שייר מטלטלין לא עשה ולא כלום אתא חמי שייר קרקע כ""ש אית ליה מחיים שייר אבנים טובות ומרגליות אין לו מחיים אמר רבי יוסי יודע הוא האיש הזה ששכיב מרע מזכה אפילו בדברים לאיזה דברים כתב בהן קנין כדי לעשות מתנת בריא",
Peah,"הגהות רד""א",1,0,00,"@11רובה דר' יוחנן וכו'. @33נ""ל לפרש דרובה היא לשון קושיא כמו שמצינו לעיל וז""ל אכתוב לכם רובי תורתי ופי' המפרש רובי לשון רובה קשת. והכי פירושו רובה דר""י מה אם מציאה שאין זוכה בה מדעת אחרת פי' דאין דעת אחרת מקנה אותו ואפ""ה ד""א זוכות לי מתנה שזוכה בה וכו' דדעת אחרת מקנה אותו לא כש""כ שד""א זוכות לו. רובה דר""ל מה מתנה שאינה זוכה בה מתוך ד""א אף שדעת אחרת מקנה אותו דהרי הוא זוכה בה מדעת אחרת. מציאה וכו' לא כש""כ שאין ד""א זוכות לו ואיך אמר ר""ל דגבי מציאה אם אמר יזכו לי ד""א שלי זכה לו. כנ""ל נכון ולא צריכין להפך הגירסא במיפך והזמה:",רובה דר' יוחנן וכו',Jerusalem Talmud Peah 4:2:7,"אמר רבי יוחנן זו בגיטין מה שאין כן במתנ' רובה דרבי יוחנן רובה דריש לקיש רובה דרבי יוחנן מה אם מציאה שאין זוכה בה מדעת אחרת ד""א זוכות לו מתנה שזוכה בה מדעת אחרת לא כ""ש שד""א זוכות לו רובה דר""ל מה מתנה שאינו זוכה בה מתוך ד""א הרי הוא זוכה בה מדעת אחרת מציאה שהוא זוכה בה מתוך ד""א לא כ""ש",
Peah,"הגהות רד""א",1,0,00,"@11אמר ר' יוחנן דר""י בן חגרא היא וכו'. @33ה""פ דקאי על ר' מאיר דקאמר שספק לקט לקט והיינו ריב""ח דסבר גבי גר שנתגייר וכו' ספק חייב דספקו לחומרא. רשב""ל אמר ד""ה היא דגבי גר. הוא דפליג ת""ק ואמר ספק פטור הואיל ועיקרו פטור אבל גבי ישראל דעיקרו חייב אף ת""ק מודה דספקו חייב:","אמר ר' יוחנן דר""י בן חגרא היא",Jerusalem Talmud Peah 4:7:5,"אמר רבי יוחנן דרבי יהודה בן חגרא היא דתני גר שנתגייר והיתה לו קמה נקצרת עד שלא נתגייר פטור משנתגייר חייב ואם ספק פטור רבי יהודא בן חגרא מחייב ר""ש בן לקיש אומר ד""ה היא ישראל שעיקרו חייב ספקו חייב וגוי שעקרו פטור ספיקו פטור אמר ר' יוחנן כך היה משיב ר""מ את ר' יהודא בן חגרא אין אתה מודה לי שספק לקט לקט אמר ר""ש בן לקיש כך היה ר""מ משיב את החכמים אין אתם מודים לי שספק לקט לקט:",
Peah,"הגהות רד""א",1,0,00,"@11אמר ר""י כך היה משיב ר""מ את ריב""ח אין אתה מודה לי וכו'. @33ר' יוחנן בא להוכיח דע""כ דעת ר""מ ר' יהודא בן חגרא היא ולא ת""ק. דכך היה משיב ר""מ את ריב""ח אי אתה מודה לי שספק לקט לקט וקושייתו היא איך שבק ריב""ח המתני' דהכא חורי הנמלים כו' ולא אמר שספק לקט לקט וגבי גר שנתגייר וכו' אמר כן דספקו חייב. כך הוה קושית ר""מ לריב""ח ואי ס""ד כסברת ר""ל דד""ה היא ובעיקרו חייב כו""ע מודו מאי משיב ר""מ לריב""ח דהול""ל גבי מתני' דהכא שספק לקט לקט הא כל שכן הוא מה גבי גר דעיקרו פטור ספקו חייב כ""ש גבי ישראל דעיקרו חייב. אלא ע""כ אין נפקותא בין עיקרו חייב לעיקרו פטור ומ""ד התם ספקו פטור ה""ג ספקו פטור וא""כ ע""כ ריב""ח היא ולא ת""ק. אבל רשב""ל אמר באמת דכך היה משיב ר""מ לחכמים:","אמר ר""י כך היה משיב ר""מ את",Jerusalem Talmud Peah 4:7:5,"אמר רבי יוחנן דרבי יהודה בן חגרא היא דתני גר שנתגייר והיתה לו קמה נקצרת עד שלא נתגייר פטור משנתגייר חייב ואם ספק פטור רבי יהודא בן חגרא מחייב ר""ש בן לקיש אומר ד""ה היא ישראל שעיקרו חייב ספקו חייב וגוי שעקרו פטור ספיקו פטור אמר ר' יוחנן כך היה משיב ר""מ את ר' יהודא בן חגרא אין אתה מודה לי שספק לקט לקט אמר ר""ש בן לקיש כך היה ר""מ משיב את החכמים אין אתם מודים לי שספק לקט לקט:",
Peah,"הגהות רד""א",1,0,00,"@11אמר ר""ח ב""א למדת הדין נצרכה. @33 נ""ב פי' הא קמ""ל להוציאו בדיינין. שעניי אותה העיר כותבין הרשאה זה לזה ותובעין אותו לדין ומוציאין אותה ממנו. דאילו לעניי עולם הוי ממון שאין לו תובעים דמי יקדמנו וישלם לו. כי לכל עני ועני ידחה ויאמר לאו בעל דברים דידי את אתננה למי שארצה. כי הארץ רחבת ידים היא:","אמר ר""ח ב""א למדת הדין נצרכה",Jerusalem Talmud Peah 5:3:5,"והא ר""מ אמר אין מגלגלין ושמין של בע""ה בהפסדו והא רבנן אמרין מגלגלין ושמין לעניים בהפסדן ולמי הוא משלם אמר רבי יונה לעניי אותה העיר דלא כן מה אנן אמרין אמר ר' חייא בר אדא למדת הדין נצרכה:",
Peah,"הגהות רד""א",1,0,00,"@11וקשיא לב""ש בגפה ובגדיש כו' דבר שהוא מסוים כו'. @33נ""ב ר""ל דהא במתני' תנו לבקר ולכלים וקאמר בית שמאי דאינו שכחה אע""פ שאינו דבר המסוים ק""ו לגפה ולגדיש שהוא דבר מסוים דאינו שכחה ולא צריכא למתני במתני' לגפה. וכן קשה נמי לב""ה דבקר ובכלים דבר שאינו מסוים ואינון אמרין שהוא שכחה אע""ג כו' ר""ל כיון דתני במתני' דלגפה ולגדיש הוי שכחה אליבא דב""ה אע""ג שהוא דבר מסוים ק""ו לבקר ולכלים שאינו דבר מסוים דהוי שכחה כך הוא כוונת הש""ס הכא. ולא חש לשנוי' דתני במתני' לגפה ולגדיש לרבותא אליבא דב""ה אע""פ שהוא דבר מסוים הוה שכחה ותני לבקר ולכלים לרבותא דב""ש אע""פ שאינו דבר מסוים אפ""ה לאהוה שכחה ולפ""ז אינו מן הצורך להפך הגיר' כדמייתי המפרש הכא בשם הר""ש:","וקשיא לב""ש בגפה ובגדיש כו' דבר שהוא",,,
Peah,"הגהות רד""א",1,0,00,"@11דבית שמאי אומרים הפקר עניים הפקר @33צ""ל בית שמאי אומרים אינו שכחה וכ""ה (הפ""מ) [וכן הגיה מהר""מ יפ""מ]:","דבית שמאי אומרים הפקר עניים הפקר צ""ל",Jerusalem Talmud Peah 7:1:5,במקומו שהוא עומד בצד הגת או בצד הפירצה מתני' דבית שמאי היא דבית שמאי אומרים הפקר עניים הפקר אמר רבי יוסי דברי הכל היא תמן תלוש בצד דבר המחובר ברם הכא דבר מחובר בצד דבר מחובר,
Peah,"הגהות רד""א",1,0,00,"@11אית דבעי מימר דהוא מבהית לחבריה עד דיעביד וכו' כצ""ל. @33פי' שמבייש חבירו שהוא עודף ארבע כפלים יותר מחבירו:",אית דבעי מימר דהוא מבהית לחבריה עד,,,
Peah,"הגהות רד""א",1,0,00,"@11א""ל הילך טימותא כו'. @33נ""ב טימותא היא שם מטבע. ודוגמא לזה מצינו לקמן במסכת דמאי סוף פ' אלו דברים טמן מדה דקה:","א""ל הילך טימותא כו'",Jerusalem Talmud Peah 8:8:11,"נחמיא איש שיחין פגע ביה ירושלמי א' א""ל זכה עמי חדא תרנגולתא א""ל הילך טומיתא וזיל זבין קיפד ואכיל ומית אמר בואו וספדו להרוגו של נחמיא",
Kilayim,"הגהות רד""א",1,0,4b,"@11מה @33אנן קיימין וכו'. נ""ב קאי על מתני' דתנן הטומן לפת ונצונות תחת הגפן דבעינן דוקא עלין מגולין משמע אבל בלא""ה אסור. ופריך למה אסור ר""ל דהני גפן משום רישא לאשמעינן דאם העלים מגולין מותר אפי' תחת הגפן דבזה ניכר שאינו רוצה בהשרשת. אבל אם אינם מגולין משום שרוצה בהשרשתן א""כ ר""ל לפת כו' [ראב""ד] ומתרץ כגון אגודה כו' הוי לית טעמא וכו'. ר""ל הרי שאין הטעם דלכך בעינן מגולין להוכיח שאינו רוצה בהשרשתן שהרי בלא""ה מוכח כיון שטומן אגודה ואינו חש לתרץ קושי' הראשונה דלמה נקט מקצת עלין מגולין מותר דהא מתני מוגלין משום שבת נקט כמש""כ התוס' ועי' בר""ש [ועי' בכ""מ פ""ג ה""א פירוש מרווח]. וכ""כ תוס' שבת נ' ע""ב דבשביעית אפילו אין מקצתן מגולין מותר. והר""ש כתב דקושית הש""ס אי איתא דמתני' ר' שמעון מאי איצטרך למתני שביעית דהא ר' שמעון מתיר אפילו ספיחים עיי""ש. @11אין @33מדקדקים במת ולא בכלאים בבית הכנסת כו'. וכתב המפרש [ומוהר""א מפולדא] וזה לשונו אם אירע מת בבית הכנסת אין מדקדקים להודיע לכהנים שיפסיקו מללמוד בשביל המת ויצאו עכ""ל. נכתב בצידו מיטעי קטעי דזהו נגד הדין. דודאי צריכין להודיע לכהנים בטומאת אהל כה""ג דהוא דאורייתא. רק הפי' הוא כמו דאיתא להדיא בס' אלקושי כת""י על קלף בחלק שו""ת שלו סי' ק""ג וז""ל. אין מדקדקין במת ולא בכלאים בבית המדרש פי' אם מת בביה""מ אין מונעין בו מלדבר דברי תורה עכ""ל. אבל שלא להודיע לכהן אם מת בביהמ""ד הלילה נשתקע הדבר ולא נאמר. ולאחד הכתיבה מצאתי סיוע לדברי המחבר בס' תורת האדם להרמב""ן ד' ל""ד ע""א וב' דקאי על אהל המת ע""ש:",מה אנן קיימין וכו',,,
Maasrot,"הגהות רד""א",1,0,1b,"@11יצא @33ידי בעלים כו'. נ""ב ר""ל משהפקיר אין לו שום בעלים. משא""כ הקדש הוא תחה יד הגזבר:",יצא ידי בעלים כו',Jerusalem Talmud Maasrot 1:1:5,"רב חסדא אמר הבקיר קמה וחזר וזכה בה ועבר והפריש ממנה תרומה הרי זו תרומה. מה בין קמה לשיבלין קמה עד שלא הבקירה עבר והפריש ממנה תרומה אינה תרומה שיבלין עד שלא הבקירן עבר והפריש מהן תרומה הרי זו תרומה. רב חיננא בשם רב חסדא אף בהקדש כן. מיליהון דרבנין פליגין דאמר רבי יוחנן בשם רבי ינאי (דברים יד) ובא הלוי כי אין לו חלק ונחלה עמך ממה שיש לך ואין לו את חייב ליתן לו יצא לקט שידך וידו שווין בו. היא לקט היא שכחה היא פיאה היא הבקר. אמר רבי יוחנן חבורה היה מקשה הרי הקדש הרי אין ידך וידו שווין בו כמו שידך וידו שווין בו. א""ר אילא מה נן קיימין אם בשנתמרח הכרי ברשות ההבקר וברשות ההקדש אמר התורה (שם) ראשית דגנך ולא של הבקר ראשית דגנך ולא של הקדש. אלא כי נן קיימין בשהבקיר שיבלין וחזר וזכה בהן בהבקר פטור ובהקדש חייב בהבקר פטור מן ההיא דאמר רבי יוחנן בשם ר' ינאי (שם) ובא הלוי כי אין לו חלק ונחלה עמך במה שיש לך ואין לו את חייב ליתן לו יצא הבקר שידך וידו שווין בו בהקדש חייב מן הדא הקדיש קמה ופדה קמה חייב. מה בין הבקר מה בין הקדש הבקר יצא ידי בעלים הקדש לא יצא ידי הגזבר. א""ר אבין אפילו ידי בעלים לא יצא מאחר שאמר לו פדה את ראשון.",
Maasrot,"הגהות רד""א",1,0,2a,"@11זו @33להוציא כו'. נ""ב מדתנן במתני' אינו חייב עד שיעשה אוכל, ורשב""ג ס""ל כיון דלבסוף יהיה אוכל חייב גם התמרות. ופריך וכי מחמת האוכל כו' דא""כ דס""ל דלכך חייב כיון שלבסוף יהיה אוכל. א""כ גם הירק יהי' חייב:",זו להוציא כו',Jerusalem Talmud Maasrot 1:1:8,"אף על פי שהוא שומרו להוסיף אוכל חייב קטן וגדול. האם אם אינו שומרו להוסיף אוכל אינו חייב קטן וגדול. רבי אימי בשם רבי שמעון בן לקיש זו להוציא מדברי רבן גמליאל דתנינן תמן רבן גמליאל אומר תמרות של תלתן ושל חרדל ושל פול הלבן חייבות במעשרות. אמר רבי יוסי וכי מחמת האוכל ר""ג מחייב מעתה אפילו ירקן אלא רבן גמליאל אומר חשובות הן לאוכל ורבנן אמרי אין חשובות לאוכל. ועוד מן הדא דתני א""ר יהושע מימי לא מלאני לבי לומר לאדם צא ולקוט לך תמרות של תלתן ושל חרדל ושל פול הלבן ושלוק לפוטרן מן המעשרות.",
Maasrot,"הגהות רד""א",1,0,3b,"@11כא @33את אמר הכין כו'. נ""ב דס""ד דה""ק מתני' ובירק וכן קשואין כו' ומתרץ חזקיה דה""ק מתני' ובירק כגון הקשואין כו' ור' זעירא מתרץ אפי' תימר בס""ד:",כא את אמר הכין כו',Jerusalem Talmud Maasrot 1:3:2,תמן תנינן הלוקח שדה ירק בסוריא עד שלא באו לעונת המעשרות חייב משבאו לעונת המעשרות פטור ולוקט כדרכו ולוקח וכא את אמר הכין. חזקיה אמר בשדה של קישואין ושל דילועין היא מתניתא. אמר רבי זעירא אפילו תימר בשדה ירק עצמו עוד הוא יש לו גבול משיביא שלש פתילות.,
Maasrot,"הגהות רד""א",1,0,4a,"@11לא @33נטבלו עד שיפקס כו'. נ""ב ובבבלי ב""מ פ""ח מסיק דמשמתחיל לפקס נטבל. וכ""פ רמב""ם:",לא נטבלו עד שיפקס כו',Jerusalem Talmud Maasrot 1:4:2,מאן דו ירים פקסוסיה מאן דו ירים שלקוקיה היה מפקס ראשון ראשון משלק ראשון ראשון לא נטבלו עד שיפקס כל צורכו וישלק כל צורכו. פיקס ושלק ברשות הקדש ופדיו אוגדו צינוק גדול לשדה אבל אם אגדו צינוק קטן לשוק נטבל. רבי זעירא בעי אדיין לא נגמרה מלאכת השדה ואת אמר הכין. אלא כיני אוגדו צינוק גדול בשדה והוא עתיד לאוגדו צינוק קטן לשוק נטבל.,
Maasrot,"הגהות רד""א",1,0,6b,"@11לא @33מסתברא באילן פיצוליי כו'. נ""ב פיצוליי היינו פצעילי תמרה. דגרסי' בבבלי פ' כירה דף מ""ה ע""א בעא מיני' ר""ש בר רבי מרבי פצעילי תמרה לר""ש מהו א""ל אין מוקצה לר""ש אלא גרוגרות וצמוקין בלבד. ופירש""י פצעילי תמרה תמרים הנלקטים קודם בשולן וכונסין אותן בסלים שעושין מלולבין והן מתבשלים מאליהן. מהו לאכול מהן קודם בישולן. מי מודה בהן דמוקצות הן כגרוגרות וצמוקים או לא וכו' ע""ש:",לא מסתברא באילן פיצוליי כו',Jerusalem Talmud Maasrot 1:5:4,רבי אמר לרבי שמעון בריה עלה והבא לנו גרוגרות מן החבית. אמר ליה ואינו אסור משום מוקצה. אמר ליה ואדיין את לזו אין לך אסור משום מוקצה אלא תאינים וענבים בלבד. אמר רבי שמואל בר סיסרטאי מפני שהן מסריחות בנתיים. ר' זעירא בעי קומי רבי יסא לא מסתברא באילין פיצוליי &lt;אילין&gt; הוה עובדא. אמר ליה אוף אנא סבר כן. אתא רבי יוסי בי רבי בון רבי יצחק בר ביסנא בשם רבי יוחנן באילין פיצולייא הוה עובדא.,
